%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          cdv_7          cdv_8          cdv_9          cdv_10         obj_fn_1       obj_fn_2       
15       NO_ID      0.3236182745   0.2947477645   0.740745262    0.9374370556   0.4052247688   0.3433637501   0.458784753    0.9592577898   0.5092013306   0.4313486129   0.99999        8.687377       
16       NO_ID      0.3295388653   0.7027802362   0.9746086001   0.6560563982   0.6068910794   0.8112735374   0.4000061037   0.4104434339   0.4021729179   0.79873043     1              8.940393       
17       NO_ID      0.3330179754   0.5206457717   0.3874629963   0.7631153294   0.4125186926   0.5216528825   0.3635059664   0.8062074648   0.6451002533   0.9122287667   1              8.783704       
18       NO_ID      0.3405255287   0.1532029176   0.7853938414   0.9004791406   0.3539536729   0.5965758232   0.5609302042   0.5869624928   0.2647785882   0.9240089114   0.999998       8.705269       
19       NO_ID      0.3650318918   0.7874691      0.6929532762   0.9459822382   0.3149510178   0.2139957884   0.8284554582   0.5616626484   0.5988036744   0.3781548509   0.992638       8.781599       
20       NO_ID      0.3773918882   0.6779992065   0.7053743095   0.4564958647   0.341502121    0.8568071535   0.5434736167   0.05468916898  0.5001983703   0.6476332896   0.964219       8.577767       
21       NO_ID      0.3804742576   0.1720938749   0.4348582415   0.4674520096   0.2052980132   0.08993804743  0.8263801996   0.8906826991   0.04266487625  0.555406354    0.952266       8.088609       
22       NO_ID      0.3899044771   0.7842036195   0.2659382916   0.2053590503   0.5978881191   0.1937009796   0.3690298166   0.6063722648   0.1487472152   0.6251716666   0.905372       8.153806       
23       NO_ID      0.4053468429   0.6045716727   0.7850581378   0.9672536393   0.5755180517   0.8088930937   0.8652607807   0.1333048494   0.3980224006   0.7560045167   0.827787       9.020889       
24       NO_ID      0.4201178014   0.6825464644   0.8629413739   0.7621997742   0.2131412702   0.5032197027   0.9361552782   0.5321817682   0.1470686972   0.3312784204   0.816066       8.68263        
25       NO_ID      0.4281746879   0.5953550829   0.07895138401  0.9535813471   0.01120029298  0.3207190161   0.8642536699   0.5593737602   0.7719046602   0.9157689138   0.843545       8.716657       
26       NO_ID      0.4409924619   0.5981933042   0.7262184515   0.706778161    0.6802880947   0.4864345225   0.9715262307   0.05511642811  0.9391155736   0.1283913694   0.910913       8.787693       
27       NO_ID      0.471907712    0.2228156377   0.6726584674   0.4885402997   0.2258064516   0.9157383953   0.2711264382   0.03836176641  0.4095583972   0.2573625904   0.997485       7.985493       
28       NO_ID      0.4787438581   0.07626575518  0.2434156316   0.123935667    0.05285805841  0.9056672872   0.8754539628   0.5412762841   0.839106418    0.4966887417   0.999481       8.299835       
29       NO_ID      0.4869838557   0.8203070162   0.3213599048   0.1114841151   0.9718008972   0.8664510025   0.753624073    0.8859828486   0.08529923399  0.2639545885   0.999971       8.687441       
30       NO_ID      0.5123447371   0.462202826    0.8579363384   0.2662434767   0.7602771081   0.1051973022   0.1376689962   0.6934110538   0.001800592059 0.8445081942   0.999981       8.288181       
31       NO_ID      0.6007873775   0.7448347423   0.8797265542   0.05102694784  0.4785607471   0.863185522    0.73259682     0.479812006    0.3958861049   0.002044740135 0.935035       8.519774       
32       NO_ID      0.6139103366   0.2079836421   0.6271248512   0.4642780847   0.0730918302   0.1743522446   0.721457564    0.1248817408   0.4891201514   0.04724265267  0.970188       7.677299       
33       NO_ID      0.6211737419   0.2162236396   0.5672780541   0.5853450117   0.3775139622   0.7817316202   0.7674184393   0.09390545366  0.1284218879   0.8885464034   0.984411       8.414768       
34       NO_ID      0.6491897336   0.2984710227   0.1742301706   0.1457869198   0.7250282296   0.1339457381   0.082125309    0.3685415204   0.649098178    0.289803766    0.999915       7.632632       
35       NO_ID      0.6612445448   0.1137424848   0.417096469    0.621539964    0.8732871487   0.3973509934   0.8638569292   0.2187871944   0.7788628803   0.05935850093  1              8.383931       
36       NO_ID      0.6889858699   0.5703299051   0.177190466    0.7048554949   0.273812067    0.02078310495  0.1891842402   0.6429944761   0.3436078982   0.7388836329   0.999705       8.065821       
37       NO_ID      0.7050691244   0.5060579241   0.9413129063   0.1281472213   0.5678579058   0.313943907    0.1821649831   0.8512527848   0.7430951872   0.7097689749   0.994971       8.634892       
38       NO_ID      0.715109714    0.513779107    0.04394665365  0.7249977111   0.2162541581   0.5920590838   0.05804620502  0.9536423841   0.6648457289   0.0009155552843 0.985934       8.121778       
39       NO_ID      0.7229224525   0.2236091189   0.6510818812   0.8841212195   0.2262031922   0.8141727958   0.4940336314   0.7634205145   0.6079287088   0.877681814    0.975515       8.866605       
40       NO_ID      0.7850581378   0.3384502701   0.6781823176   0.8619037446   0.594286935    0.3701284829   0.1522568438   0.890560625    0.6809595019   0.016113773    0.989522       8.488841       
41       NO_ID      0.7968382824   0.6468092898   0.1890621662   0.6210211493   0.6424756615   0.6452528459   0.8785363323   0.6252937407   0.03100680563  0.4180730613   0.997295       8.534801       
42       NO_ID      0.8000427259   0.2768944365   0.2396923734   0.06524857326  0.2645954772   0.6848353526   0.7303079318   0.09298989837  0.7550279244   0.2759483627   0.99833        7.924539       
43       NO_ID      0.8000427259   0.6418652913   0.4318369091   0.4823755608   0.4691610462   0.3939024018   0.5634632405   0.9261146886   0.6163212989   0.5348673971   0.99833        8.679886       
44       NO_ID      0.8072756127   0.7676015503   0.3654896695   0.4900967437   0.7965025788   0.03146458327  0.7795342875   0.9296548357   0.53624073     0.3265175329   0.999564       8.665211       
45       NO_ID      0.8220160527   0.2378002258   0.02063051241  0.4989165929   0.3313394574   0.289803766    0.7752006592   0.5525376141   0.07229834895  0.8006836146   0.999997       8.024338       
46       NO_ID      0.8696859645   0.2523575549   0.8579363384   0.2839136937   0.2676168096   0.06210516678  0.3495590075   0.2511978515   0.4237800226   0.2652058473   0.998018       7.719355       
47       NO_ID      0.8748130741   0.3154698325   0.6441541795   0.3656727805   0.5993835261   0.6402478103   0.9808038575   0.0028992584   0.005920590838 0.6868190558   0.996302       8.339529       
48       NO_ID      0.8780785546   0.689107944    0.753746147    0.2028565325   0.01767021699  0.3127536851   0.03067110202  0.1019013031   0.6092410047   0.2363048189   0.99482        7.68562        
49       NO_ID      0.9038056581   0.2638019959   0.5535752434   0.7930845058   0.5933713797   0.6004211554   0.9624317148   0.4063539537   0.9471114231   0.8198797571   0.977479       9.007163       
50       NO_ID      0.9893795587   0.4045533616   0.9602649007   0.02175969726  0.7545091098   0.995208594    0.8837244789   0.1048005615   0.1268044069   0.4692220832   0.999999       8.543778       
51       NO_ID      0.09286782434  0.4885097812   0.6441541795   0.3656727805   0.5993835261   0.2629474776   0.9808038575   0.5905026399   0.005920590838 0.6868190558   0.374308       8.603713       
52       NO_ID      0.1375774407   0.3174535356   0.172338023    0.1457869198   0.4094668416   0.462019715    0.08667256691  0.3685415204   0.649098178    0.289803766    0.988431       7.655944       
53       NO_ID      0.1375774407   0.3174535356   0.1742301706   0.1457869198   0.7250282296   0.462019715    0.082125309    0.3685415204   0.07358012635  0.5623645741   0.988431       7.661844       
54       NO_ID      0.1375774407   0.7874691      0.172338023    0.4629657888   0.3149510178   0.2139957884   0.08667256691  0.9902035585   0.07358012635  0.3781548509   0.988431       7.976541       
55       NO_ID      0.1605578784   0.8629718925   0.737388226    0.02838221381  0.3357646413   0.6023438215   0.5466780602   0.8578753014   0.3149204993   0.3196508683   0.999999       8.496123       
56       NO_ID      0.188451796    0.001220740379 0.5909604175   0.3225501267   0.2970976897   0.3509933775   0.9104586932   0.6073793756   0.2749107334   0.8445692312   0.998096       8.320663       
57       NO_ID      0.188451796    0.001220740379 0.8579363384   0.2839136937   0.2676168096   0.06210516678  0.9104586932   0.6073793756   0.2749107334   0.2652058473   0.998096       8.000121       
58       NO_ID      0.3650318918   0.3174535356   0.6929532762   0.4629657888   0.4094668416   0.2139957884   0.8284554582   0.5616626484   0.07358012635  0.5623645741   0.992638       8.287033       
59       NO_ID      0.3773918882   0.3154698325   0.6441541795   0.3656727805   0.5993835261   0.8568071535   0.9808038575   0.05468916898  0.5001983703   0.6476332896   0.964219       8.650177       
60       NO_ID      0.3804742576   0.1517075106   0.4348582415   0.4674520096   0.2052980132   0.08993804743  0.8263801996   0.8906826991   0.04266487625  0.555406354    0.952266       8.078496       
61       NO_ID      0.4053468429   0.6045716727   0.7850581378   0.6210211493   0.6424756615   0.8088930937   0.8785363323   0.6252937407   0.3980224006   0.7560045167   0.827787       9.098035       
62       NO_ID      0.4201178014   0.1834467605   0.8629413739   0.7621997742   0.2131412702   0.5032197027   0.9361552782   0.5321817682   0.1470686972   0.3312784204   0.816066       8.478278       
63       NO_ID      0.4281746879   0.2523575549   0.07895138401  0.2839136937   0.01120029298  0.06210516678  0.3495590075   0.2511978515   0.7719046602   0.9157689138   0.843545       7.734421       
64       NO_ID      0.4281746879   0.5953550829   0.8579363384   0.9535813471   0.01120029298  0.3207190161   0.3495590075   0.2511978515   0.7719046602   0.9157689138   0.843545       8.699576       
65       NO_ID      0.4787438581   0.07626575518  0.9413129063   0.123935667    0.05285805841  0.313943907    0.1821649831   0.5412762841   0.7430951872   0.4966887417   0.999481       7.969275       
66       NO_ID      0.4787438581   0.6418652913   0.2434156316   0.4823755608   0.05285805841  0.9056672872   0.8754539628   0.5412762841   0.839106418    0.5348673971   0.999481       8.701754       
67       NO_ID      0.5123447371   0.462202826    0.2681356243   0.2662434767   0.7602771081   0.1051973022   0.1376689962   0.6934110538   0.001800592059 0.8445081942   0.999981       8.004107       
68       NO_ID      0.5123447371   0.462202826    0.417096469    0.621539964    0.7602771081   0.3973509934   0.8638569292   0.6934110538   0.7788628803   0.05935850093  0.999981       8.677189       
69       NO_ID      0.6612445448   0.1137424848   0.8579363384   0.2662434767   0.8732871487   0.1051973022   0.1376689962   0.2187871944   0.7788628803   0.8445081942   1              8.318458       
70       NO_ID      0.7050691244   0.5060579241   0.2434156316   0.123935667    0.5678579058   0.9056672872   0.8754539628   0.8512527848   0.7430951872   0.4966887417   0.994971       8.777696       
71       NO_ID      0.715109714    0.513779107    0.6130863369   0.7691274758   0.6155278176   0.4408398694   0.05804620502  0.7541734062   0.03619495224  0.0009155552843 0.985934       8.1379         
72       NO_ID      0.715109714    0.513779107    0.6130863369   0.7691274758   0.6155278176   0.5920590838   0.05804620502  0.7541734062   0.03619495224  0.5376140629   0.985934       8.450185       
73       NO_ID      0.7968382824   0.6045716727   0.7850581378   0.9672536393   0.6424756615   0.6452528459   0.8785363323   0.6252937407   0.03100680563  0.4180730613   0.997295       8.881863       
74       NO_ID      0.8000427259   0.07626575518  0.4318369091   0.4823755608   0.05285805841  0.9056672872   0.8754539628   0.5412762841   0.6163212989   0.5348673971   0.99833        8.458946       
75       NO_ID      0.8000427259   0.4885097812   0.8707235939   0.7663502915   0.2040162358   0.3939024018   0.2334665975   0.5905026399   0.08218634602  0.3127536851   0.99833        8.202112       
76       NO_ID      0.8000427259   0.6418652913   0.8707235939   0.4823755608   0.4691610462   0.2629474776   0.5634632405   0.5905026399   0.08218634602  0.5348673971   0.99833        8.450932       
77       NO_ID      0.8696859645   0.2162236396   0.5672780541   0.2839136937   0.2676168096   0.7817316202   0.7674184393   0.2511978515   0.4237800226   0.8885464034   0.998018       8.429434       
78       NO_ID      0.8696859645   0.2523575549   0.5395062105   0.3225501267   0.2970976897   0.3509933775   0.9104586932   0.6073793756   0.2749107334   0.2652058473   0.998018       8.144065       
79       NO_ID      0.8696859645   0.2523575549   0.8579363384   0.2839136937   0.2676168096   0.02078310495  0.3495590075   0.2511978515   0.4237800226   0.7388836329   0.998018       7.956369       
80       NO_ID      0.8696859645   0.2523575549   0.8579363384   0.2839136937   0.3775139622   0.7817316202   0.7674184393   0.2511978515   0.4237800226   0.8885464034   0.998018       8.61059        
81       NO_ID      0.8696859645   0.2523575549   0.8579363384   0.6210211493   0.2676168096   0.06210516678  0.8785363323   0.2511978515   0.4237800226   0.2652058473   0.998018       8.172499       
82       NO_ID      0.8696859645   0.5703299051   0.177190466    0.7048554949   0.2676168096   0.02078310495  0.3495590075   0.6429944761   0.4237800226   0.7388836329   0.998018       8.180226       
83       NO_ID      0.8696859645   0.6468092898   0.1890621662   0.2839136937   0.6424756615   0.06210516678  0.8785363323   0.2511978515   0.4237800226   0.2652058473   0.998018       8.056973       
84       NO_ID      0.8748130741   0.3154698325   0.8707235939   0.7663502915   0.2040162358   0.2629474776   0.2334665975   0.0028992584   0.08218634602  0.3127536851   0.996302       7.741126       
85       NO_ID      0.8748130741   0.6779992065   0.7053743095   0.4564958647   0.341502121    0.8568071535   0.9808038575   0.05468916898  0.5001983703   0.6868190558   0.996302       8.757502       
86       NO_ID      0.9038056581   0.2378002258   0.5535752434   0.4989165929   0.3313394574   0.6004211554   0.9624317148   0.4063539537   0.07229834895  0.8006836146   0.977479       8.441096       
87       NO_ID      0.9038056581   0.2638019959   0.02063051241  0.4989165929   0.5933713797   0.289803766    0.7752006592   0.5525376141   0.07229834895  0.8006836146   0.977479       8.171423       
88       NO_ID      0.09286782434  0.4885097812   0.6441541795   0.123935667    0.5993835261   0.2629474776   0.9808038575   0.5412762841   0.005920590838 0.6868190558   0.374308       8.48069        
89       NO_ID      0.09286782434  0.4885097812   0.6441541795   0.3656727805   0.05285805841  0.2629474776   0.9808038575   0.5412762841   0.005920590838 0.4966887417   0.374308       8.256368       
90       NO_ID      0.1375774407   0.2523575549   0.172338023    0.1457869198   0.2676168096   0.02078310495  0.3495590075   0.2511978515   0.649098178    0.7388836329   0.988431       7.623915       
91       NO_ID      0.1375774407   0.2523575549   0.172338023    0.4629657888   0.2676168096   0.462019715    0.3495590075   0.9902035585   0.07358012635  0.2652058473   0.988431       7.879112       
92       NO_ID      0.1375774407   0.2523575549   0.8579363384   0.2839136937   0.4094668416   0.06210516678  0.08667256691  0.2511978515   0.4237800226   0.5623645741   0.988431       7.821223       
93       NO_ID      0.1375774407   0.2638019959   0.02063051241  0.4989165929   0.7250282296   0.462019715    0.7752006592   0.5525376141   0.07229834895  0.8006836146   0.988431       8.309877       
94       NO_ID      0.1375774407   0.2638019959   0.1742301706   0.1457869198   0.7250282296   0.289803766    0.082125309    0.3685415204   0.07229834895  0.5623645741   0.988431       7.523146       
95       NO_ID      0.2002624592   0.1720938749   0.6556596576   0.1599780267   0.2052980132   0.8458815271   0.8263801996   0.8906826991   0.2829981384   0.555406354    0.980722       8.495698       
96       NO_ID      0.270516068    0.4707174902   0.2198553423   0.7691274758   0.6486098819   0.9591051973   0.4471877194   0.7541734062   0.03619495224  0.4261299478   0.786126       8.592083       
97       NO_ID      0.270516068    0.4707174902   0.6130863369   0.7691274758   0.6155278176   0.6453444014   0.4471877194   0.7541734062   0.03619495224  0.5376140629   0.786126       8.655745       
98       NO_ID      0.270516068    0.4707174902   0.6130863369   0.7691274758   0.6486098819   0.9591051973   0.4471877194   0.7541734062   0.03619495224  0.5376140629   0.786126       8.790348       
99       NO_ID      0.3804742576   0.1720938749   0.6556596576   0.1599780267   0.2052980132   0.08993804743  0.8263801996   0.8906826991   0.2829981384   0.555406354    0.952266       8.163505       
100      NO_ID      0.3804742576   0.1720938749   0.7386089663   0.4674520096   0.2052980132   0.08993804743  0.8263801996   0.8906826991   0.04266487625  0.555406354    0.952266       8.234505       
101      NO_ID      0.3804742576   0.2768944365   0.4348582415   0.06524857326  0.2052980132   0.08993804743  0.7303079318   0.09298989837  0.7550279244   0.555406354    0.952266       7.838971       
102      NO_ID      0.4053468429   0.3174535356   0.172338023    0.4629657888   0.6424756615   0.462019715    0.08667256691  0.6252937407   0.3980224006   0.5623645741   0.827787       8.137653       
103      NO_ID      0.4053468429   0.5953550829   0.7850581378   0.9535813471   0.01120029298  0.8088930937   0.8785363323   0.2511978515   0.3980224006   0.7560045167   0.827787       8.858157       
104      NO_ID      0.4053468429   0.6045716727   0.172338023    0.6210211493   0.6424756615   0.8088930937   0.8785363323   0.9902035585   0.3980224006   0.7560045167   0.827787       9.013323       
105      NO_ID      0.4281746879   0.513779107    0.8579363384   0.9535813471   0.2162541581   0.5920590838   0.3495590075   0.9536423841   0.7719046602   0.0009155552843 0.843545       8.769852       
106      NO_ID      0.4281746879   0.6045716727   0.7850581378   0.6210211493   0.6424756615   0.8088930937   0.3495590075   0.2511978515   0.7719046602   0.9157689138   0.843545       8.967849       
107      NO_ID      0.6211737419   0.2162236396   0.4937589648   0.6469008454   0.3458662679   0.3903317362   0.4825281533   0.0795617542   0.1284218879   0.8885464034   0.984411       8.074748       
108      NO_ID      0.6211737419   0.2162236396   0.5672780541   0.5853450117   0.3775139622   0.7817316202   0.2095400861   0.09390545366  0.1284218879   0.8885464034   0.984411       8.160814       
109      NO_ID      0.6211737419   0.2162236396   0.5672780541   0.5853450117   0.3775139622   0.7817316202   0.7674184393   0.09390545366  0.1284218879   0.9779961547   0.984411       8.453191       
110      NO_ID      0.6211737419   0.8630329295   0.4937589648   0.6469008454   0.3775139622   0.3903317362   0.4825281533   0.0795617542   0.1284218879   0.473464156    0.984411       8.202179       
111      NO_ID      0.6491897336   0.2768944365   0.2396923734   0.06524857326  0.7250282296   0.1339457381   0.082125309    0.3685415204   0.7550279244   0.289803766    0.999915       7.67378        
112      NO_ID      0.6491897336   0.2984710227   0.2396923734   0.06524857326  0.7250282296   0.6848353526   0.082125309    0.3685415204   0.649098178    0.289803766    0.999915       7.933273       
113      NO_ID      0.715109714    0.2523575549   0.6130863369   0.7691274758   0.01120029298  0.06210516678  0.05804620502  0.7541734062   0.03619495224  0.9157689138   0.985934       7.972867       
114      NO_ID      0.715109714    0.513779107    0.07895138401  0.2839136937   0.01120029298  0.06210516678  0.3495590075   0.2511978515   0.03619495224  0.9157689138   0.985934       7.406563       
115      NO_ID      0.715109714    0.5953550829   0.04394665365  0.7249977111   0.2162541581   0.5920590838   0.3495590075   0.9536423841   0.6648457289   0.9157689138   0.985934       8.681327       
116      NO_ID      0.8000427259   0.1517075106   0.2396923734   0.4674520096   0.2645954772   0.08993804743  0.7303079318   0.09298989837  0.04266487625  0.555406354    0.99833        7.489343       
117      NO_ID      0.8696859645   0.3174535356   0.172338023    0.1457869198   0.2676168096   0.02078310495  0.08667256691  0.2511978515   0.649098178    0.7388836329   0.998018       7.499036       
118      NO_ID      0.8748130741   0.6961882382   0.5109714042   0.7663502915   0.5778679769   0.2629474776   0.5803399762   0.0028992584   0.3344828639   0.7848139897   0.996302       8.459392       
119      NO_ID      0.8748130741   0.6961882382   0.8707235939   0.7663502915   0.2040162358   0.2629474776   0.2334665975   0.2902310251   0.08218634602  0.3127536851   0.996302       8.094981       
120      NO_ID      0.9038056581   0.1517075106   0.02063051241  0.4674520096   0.2052980132   0.08993804743  0.8263801996   0.5525376141   0.07229834895  0.8006836146   0.977479       7.822348       
121      NO_ID      0.9038056581   0.2638019959   0.02063051241  0.4989165929   0.2052980132   0.08993804743  0.7752006592   0.5525376141   0.04266487625  0.555406354    0.977479       7.71917        
122      NO_ID      0.06451612903  0.2638019959   0.02063051241  0.4989165929   0.2052980132   0.08993804743  0.9448835719   0.5525376141   0.7235938597   0.3974120304   0.474646       8.177719       
123      NO_ID      0.1375774407   0.2523575549   0.6441541795   0.3656727805   0.05285805841  0.2629474776   0.08667256691  0.5412762841   0.4237800226   0.4966887417   0.988431       7.785924       
124      NO_ID      0.1375774407   0.2523575549   0.8579363384   0.3656727805   0.4094668416   0.06210516678  0.9808038575   0.5412762841   0.4237800226   0.5623645741   0.988431       8.435123       
125      NO_ID      0.270516068    0.4707174902   0.2198553423   0.317300943    0.6155278176   0.9591051973   0.08850367748  0.7541734062   0.6566362499   0.5376140629   0.786126       8.54608        
126      NO_ID      0.270516068    0.4707174902   0.2198553423   0.7691274758   0.6486098819   0.9591051973   0.4471877194   0.1036713767   0.03619495224  0.4261299478   0.786126       8.31151        
127      NO_ID      0.270516068    0.4707174902   0.8797265542   0.7691274758   0.4785607471   0.863185522    0.4471877194   0.479812006    0.3958861049   0.002044740135 0.786126       8.6145         
128      NO_ID      0.2724387341   0.2523575549   0.8579363384   0.2839136937   0.4094668416   0.06210516678  0.08667256691  0.2511978515   0.4237800226   0.5623645741   0.806649       7.862299       
129      NO_ID      0.2831202124   0.4577471236   0.2198553423   0.317300943    0.6486098819   0.6453444014   0.08850367748  0.0953398236   0.6566362499   0.4261299478   0.908063       8.033839       
130      NO_ID      0.3804742576   0.1720938749   0.02063051241  0.4674520096   0.2052980132   0.08993804743  0.8263801996   0.8906826991   0.07229834895  0.8006836146   0.952266       8.018635       
131      NO_ID      0.3804742576   0.1720938749   0.4348582415   0.4674520096   0.2052980132   0.08993804743  0.8263801996   0.8906826991   0.07229834895  0.8006836146   0.952266       8.221021       
132      NO_ID      0.3804742576   0.2162236396   0.4937589648   0.6469008454   0.2052980132   0.3903317362   0.4825281533   0.8906826991   0.1284218879   0.8885464034   0.952266       8.394372       
133      NO_ID      0.3804742576   0.2162236396   0.7386089663   0.4674520096   0.3458662679   0.08993804743  0.4825281533   0.8906826991   0.04266487625  0.8885464034   0.952266       8.314325       
134      NO_ID      0.3899044771   0.4707174902   0.2198553423   0.7691274758   0.6486098819   0.9591051973   0.4471877194   0.6063722648   0.03619495224  0.4261299478   0.905372       8.507568       
135      NO_ID      0.3899044771   0.4707174902   0.2659382916   0.2053590503   0.5978881191   0.9591051973   0.3690298166   0.6063722648   0.03619495224  0.4261299478   0.905372       8.220709       
136      NO_ID      0.4201178014   0.1834467605   0.8629413739   0.2028565325   0.01767021699  0.3127536851   0.03067110202  0.1019013031   0.1470686972   0.2363048189   0.816066       7.160034       
137      NO_ID      0.4201178014   0.689107944    0.8629413739   0.7621997742   0.2131412702   0.5032197027   0.9361552782   0.5321817682   0.1470686972   0.3312784204   0.816066       8.685211       
138      NO_ID      0.6007873775   0.1834467605   0.8797265542   0.05102694784  0.2131412702   0.5032197027   0.9361552782   0.5321817682   0.1470686972   0.002044740135 0.935035       7.97247        
139      NO_ID      0.6007873775   0.1834467605   0.8797265542   0.7621997742   0.4785607471   0.5032197027   0.73259682     0.5321817682   0.3958861049   0.002044740135 0.935035       8.453173       
140      NO_ID      0.6007873775   0.7448347423   0.2396923734   0.06524857326  0.7250282296   0.863185522    0.082125309    0.3685415204   0.3958861049   0.289803766    0.935035       8.136493       
141      NO_ID      0.6007873775   0.7448347423   0.6130863369   0.7691274758   0.4785607471   0.863185522    0.4471877194   0.479812006    0.03619495224  0.002044740135 0.935035       8.437805       
142      NO_ID      0.6139103366   0.2079836421   0.6271248512   0.4642780847   0.0730918302   0.1743522446   0.08639790033  0.1248817408   0.4891201514   0.04724265267  0.970188       7.267897       
143      NO_ID      0.6139103366   0.4885097812   0.6271248512   0.4642780847   0.05285805841  0.1743522446   0.9808038575   0.5412762841   0.005920590838 0.04724265267  0.970188       7.929746       
144      NO_ID      0.6139103366   0.4885097812   0.6271248512   0.4642780847   0.0730918302   0.2629474776   0.721457564    0.5412762841   0.005920590838 0.04724265267  0.970188       7.848836       
145      NO_ID      0.6491897336   0.2768944365   0.2396923734   0.06524857326  0.7250282296   0.1339457381   0.3948179571   0.3685415204   0.7550279244   0.289803766    0.999915       7.850855       
146      NO_ID      0.6491897336   0.7448347423   0.2396923734   0.06524857326  0.7250282296   0.1339457381   0.73259682     0.3685415204   0.7550279244   0.289803766    0.999915       8.254069       
147      NO_ID      0.715109714    0.1720938749   0.4348582415   0.2839136937   0.01120029298  0.08993804743  0.8263801996   0.8906826991   0.04266487625  0.555406354    0.985934       7.885809       
148      NO_ID      0.715109714    0.513779107    0.4348582415   0.4674520096   0.2052980132   0.06210516678  0.8263801996   0.2511978515   0.04266487625  0.9157689138   0.985934       8.097798       
149      NO_ID      0.8696859645   0.2638019959   0.1742301706   0.1457869198   0.2676168096   0.289803766    0.08667256691  0.3685415204   0.649098178    0.7388836329   0.998018       7.70242        
150      NO_ID      0.8696859645   0.3174535356   0.1742301706   0.1457869198   0.7250282296   0.289803766    0.08667256691  0.3685415204   0.07229834895  0.5623645741   0.998018       7.557027       
151      NO_ID      0.9038056581   0.1517075106   0.02063051241  0.1457869198   0.4094668416   0.08993804743  0.8263801996   0.3685415204   0.07229834895  0.8006836146   0.977479       7.649344       
152      NO_ID      0.9038056581   0.1517075106   0.02063051241  0.4674520096   0.4094668416   0.462019715    0.8263801996   0.3685415204   0.07229834895  0.289803766    0.977479       7.75582        
153      NO_ID      0.9038056581   0.3415936766   0.7728202155   0.3791009247   0.2052980132   0.5039216285   0.7752006592   0.1066316721   0.7235938597   0.555406354    0.977479       8.397766       
154      NO_ID      0.05972472304  0.1720938749   0.5109714042   0.4674520096   0.5778679769   0.4142582476   0.8263801996   0.2902310251   0.3344828639   0.8006836146   0.574171       8.484602       
155      NO_ID      0.05972472304  0.4885097812   0.8707235939   0.2921842097   0.2040162358   0.2629474776   0.2334665975   0.2902310251   0.3344828639   0.3127536851   0.574171       7.956527       
156      NO_ID      0.05972472304  0.6961882382   0.5109714042   0.2921842097   0.2052980132   0.08993804743  0.5803399762   0.2902310251   0.3344828639   0.7848139897   0.574171       8.207432       
157      NO_ID      0.06451612903  0.2638019959   0.1742301706   0.3791009247   0.7250282296   0.289803766    0.082125309    0.1066316721   0.7235938597   0.5623645741   0.474646       7.978828       
