NFE	BestRunningMin
215	24.45652503584353
216	24.45652503584353
217	24.45652503584353
218	24.45652503584353
219	24.45652503584353
220	24.45652503584353
221	24.45652503584353
222	24.45652503584353
223	24.45652503584353
224	24.45652503584353
225	24.45652503584353
226	24.45652503584353
227	24.45652503584353
228	24.45652503584353
229	24.45652503584353
230	24.45652503584353
231	24.45652503584353
232	24.45652503584353
233	24.45652503584353
234	24.45652503584353
235	24.45652503584353
236	24.45652503584353
237	24.45652503584353
238	24.45652503584353
239	24.45652503584353
240	24.45652503584353
241	24.45652503584353
242	24.45652503584353
243	24.45652503584353
244	24.45652503584353
245	24.45652503584353
246	24.374790865374475
247	24.374790865374475
248	24.374790865374475
249	24.374790865374475
250	24.374790865374475
251	24.374790865374475
252	24.3066106336924
253	24.3066106336924
254	24.3066106336924
255	24.3066106336924
256	24.3066106336924
257	24.3066106336924
258	24.3066106336924
259	24.3066106336924
260	24.3066106336924
261	24.3066106336924
262	24.3066106336924
263	24.3066106336924
264	24.3066106336924
265	24.3066106336924
266	24.3066106336924
267	24.3066106336924
268	24.3066106336924
269	24.3066106336924
270	24.3066106336924
271	24.3066106336924
272	24.30648508317756
273	24.30648508317756
274	24.30648508317756
275	24.30648508317756
276	24.30648508317756
277	24.30648508317756
278	24.30648508317756
279	24.30648508317756
280	24.30648508317756
281	24.30648508317756
282	24.30648508317756
283	24.30648508317756
284	24.30648508317756
285	24.30648508317756
286	24.30648508317756
287	24.30648508317756
288	24.30648508317756
289	24.30648508317756
290	24.30648508317756
291	24.30648508317756
292	24.30648508317756
293	24.30648508317756
294	24.30648508317756
295	24.30648508317756
296	24.30648508317756
297	24.30648508317756
298	24.30648508317756
299	24.30648508317756
300	24.30648508317756
301	24.30648508317756
302	24.30648508317756
303	24.30648508317756
304	24.30648508317756
305	24.30648508317756
306	24.30648508317756
307	24.30648508317756
308	24.30648508317756
309	24.30648508317756
310	24.30648508317756
311	24.30648508317756
312	24.30648508317756
313	24.30648508317756
314	24.30648508317756
315	24.30648508317756
316	24.30648508317756
317	24.30648508317756
318	24.30648508317756
319	24.30648508317756
320	24.30648508317756
321	24.30648508317756
322	24.30648508317756
323	24.30648508317756
324	24.30648508317756
325	24.30648508317756
326	24.30648508317756
327	24.30648508317756
328	24.30648508317756
329	24.30648508317756
330	24.30648508317756
331	24.30648508317756
332	24.30648508317756
333	24.30648508317756
334	24.30648508317756
335	24.30648508317756
336	24.30648508317756
337	24.30648508317756
338	24.30648508317756
339	24.30648508317756
340	24.30648508317756
341	24.30648508317756
342	24.30648508317756
343	24.30648508317756
344	24.30648508317756
345	24.30648508317756
346	24.30648508317756
347	24.30648508317756
348	24.30648508317756
349	24.30648508317756
350	24.30648508317756
351	24.30648508317756
352	24.30648508317756
353	24.30648508317756
354	24.30648508317756
355	24.30648508317756
356	24.30648508317756
357	24.30648508317756
358	24.30648508317756
359	24.30648508317756
360	24.30648508317756
361	24.30648508317756
362	24.30648508317756
363	24.30648508317756
364	24.30648508317756
365	24.30648508317756
366	24.30648508317756
367	24.30648508317756
368	24.30648508317756
369	24.30648508317756
370	24.30648508317756
371	24.30648508317756
372	24.30648508317756
373	24.30648508317756
374	24.30648508317756
375	24.30648508317756
376	24.30648508317756
377	24.30648508317756
378	24.30648508317756
379	24.30648508317756
380	24.30648508317756
381	24.30648508317756
382	24.30648508317756
383	24.30648508317756
384	24.30648508317756
385	24.30648508317756
386	24.30648508317756
387	24.30648508317756
388	24.30648508317756
389	24.30648508317756
390	24.30648508317756
391	24.30648508317756
392	24.30648508317756
393	24.30648508317756
394	24.30648508317756
395	24.30648508317756
396	24.30648508317756
397	24.30648508317756
398	24.30648508317756
399	24.30648508317756
400	24.30648508317756
401	24.30648508317756
402	24.30648508317756
403	24.30648508317756
404	24.30648508317756
405	24.30648508317756
406	24.30648508317756
407	24.30648508317756
408	24.30648508317756
409	24.30648508317756
410	24.30648508317756
411	24.30648508317756
412	24.30648508317756
413	24.30648508317756
414	24.30648508317756
415	24.30648508317756
416	24.30648508317756
417	24.30648508317756
418	24.30648508317756
419	24.30648508317756
420	24.30648508317756
421	24.30648508317756
422	24.30648508317756
423	24.30648508317756
424	24.30648508317756
425	24.30648508317756
426	24.30648508317756
427	24.30648508317756
428	24.30648508317756
429	24.30648508317756
430	24.30648508317756
431	24.30648508317756
432	24.30648508317756
433	24.30648508317756
434	24.30648508317756
435	24.30648508317756
436	24.30648508317756
437	24.30648508317756
438	24.30648508317756
439	24.30648508317756
440	24.30648508317756
441	24.30648508317756
442	24.30648508317756
443	24.30648508317756
444	24.30648508317756
445	24.30648508317756
446	24.30648508317756
447	24.30648508317756
448	24.30648508317756
449	24.30648508317756
450	24.30648508317756
451	24.30648508317756
452	24.30648508317756
453	24.30648508317756
454	24.30648508317756
455	24.30648508317756
456	24.30648508317756
457	24.30648508317756
458	24.30648508317756
459	24.30648508317756
460	24.30648508317756
461	24.30648508317756
462	24.30648508317756
463	24.30648508317756
464	24.30648508317756
465	24.30648508317756
466	24.30648508317756
467	24.30648508317756
468	24.30648508317756
469	24.30648508317756
470	24.30648508317756
471	24.30648508317756
472	24.30648508317756
473	24.30648508317756
474	24.30648508317756
475	24.30648508317756
476	24.30648508317756
477	24.30648508317756
478	24.30648508317756
479	24.30648508317756
480	24.30648508317756
481	24.30648508317756
482	24.30648508317756
483	24.30648508317756
484	24.30648508317756
485	24.30648508317756
486	24.30648508317756
487	24.30648508317756
488	24.30648508317756
489	24.30648508317756
490	24.30648508317756
491	24.30648508317756
492	24.30648508317756
493	24.30648508317756
494	24.30648508317756
495	24.30648508317756
496	24.30648508317756
497	24.30648508317756
498	24.30648508317756
499	24.30648508317756
500	
