%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          cdv_7          cdv_8          cdv_9          cdv_10         cdv_11         cdv_12         cdv_13         cdv_14         cdv_15         cdv_16         cdv_17         cdv_18         cdv_19         cdv_20         cdv_21         cdv_22         cdv_23         cdv_24         cdv_25         cdv_26         cdv_27         cdv_28         cdv_29         cdv_30         obj_fn         
12       NO_ID      4.29360516     0.1554377769   -0.201067392   -0.6419323048  1.170310977    3.547042918    4.291402455    3.303967256    -3.530379385   -2.068726927   -3.041551412   4.150343177    -4.46256118    -4.986801468   -2.062793302   -4.534643952   -2.626874755   2.292696655    0.9234599054   4.249546353    -4.220748161   1.135394232    -4.504356468   -3.715856617   1.540027899    -0.4801629311  1.924155927    -2.781359793   -0.6219112171  -3.624429405   -96750.92554   
13       NO_ID      -4.863808041   4.099888048    -4.616479467   3.762668913    4.831833704    -0.4067930856  0.9570944064   -1.213485005   4.898639791    -3.934570459   -3.590469551   1.447032018    4.202857619    -1.916981016   2.520239649    -1.577059532   4.180751738    1.89581265     0.261097973    -1.47253443    0.3412010916   -0.04897497396 -4.016143097   4.733537621    -3.894270798   2.690056784    3.030746283    0.8468954637   -1.646469026   -4.249852852   -862610.9846   
14       NO_ID      0.3054959872   -4.078639983   3.758467143    3.682705175    1.426647902    -0.8392581349  -4.707509038   -3.288031784   1.067755861    -4.770422335   4.676879641    -0.3079281855  -3.56771856    -0.2467944173  3.615307184    -1.142192155   -0.0135777931  -2.482045564   -0.3150853312  -3.052318155   4.720333845    4.020972032    -3.054535399   -4.684126833   -0.7570691342  1.12255343     5.058239794    -4.73561014    2.183510934    -4.534403359   -64.84639      
15       NO_ID      3.598352196    -0.1810117502  1.91747573     -4.642401351   2.454795463    -0.2924838399  -4.830738235   1.43551896     -1.923252215   0.947709964    -3.548365794   -4.047997227   2.952647718    -3.38137656    -1.117727501   0.4356741803   3.087064872    0.06737331874  -1.827878193   -2.447379839   2.399680384    -3.336704755   -3.386795579   0.1234896724   2.337888426    1.89240458     2.242575129    -1.01312433    5.070964067    3.06030478     23784.00953    
16       NO_ID      -1.029805373   -3.77062806    2.99700813     -3.638923839   -0.5886098575  0.6522177575   -0.738145176   3.460500026    0.06935589867  1.556804468    4.844230617    -0.4281545386  1.013298633    1.786602462    -0.04502444632 -0.1199649282  -1.458940531   -1.658483077   1.635057369    4.368917794    2.765550514    -3.237643278   2.402643814    2.354728083    -4.405267934   -0.2618201205  0.3074183669   1.200828506    -4.272562192   -1.759713522   199.152975     
17       NO_ID      -1.989349394   -1.938307103   1.223898374    -4.212574743   0.6979876767   4.804525141    -2.425320455   0.5656418177   -4.950636355   -0.8414930253  3.326138837    4.775388863    3.738902905    -1.569610778   -4.274507998   1.251727047    -3.778086952   0.1927180118   2.921098624    -2.30468745    0.6288701227   4.406139941    1.225375011    -0.8194110281  -2.414467402   1.810874524    -3.695081288   -3.770051544   -2.955330791   1.131450288    -27102.64855   
18       NO_ID      3.134519065    0.4693911731   4.008750059    -0.5738867221  1.035752966    -1.873871417   5.032127617    0.3005594608   -1.583558051   3.887808188    3.940453693    -2.035833218   -1.447458229   0.7343216134   -2.857194692   -2.448563733   0.02188724463  -4.61762503    4.041241944    1.286628221    -0.203263711   -3.713403598   3.728148515    1.455969606    4.443632574    2.375866965    0.7578704344   -4.200439318   -3.607516026   0.2296971835   64328.56854    
19       NO_ID      -4.491895856   -0.6840570595  -1.145541481   4.369035054    -3.99356502    -1.158884042   -3.806700569   4.278339861    -4.22556505    -2.011947362   3.546773336    -2.520457776   3.329621459    -0.1161221972  1.047319814    -3.227852565   0.3685061181   -2.754277356   4.168299121    0.1047969403   -1.712304952   3.632381348    -4.596405471   -1.672506101   -4.929207889   2.816218273    2.30750277     3.474368934    2.818264583    1.425619237    -19875.55031   
20       NO_ID      3.530544539    2.062209961    3.506659282    -0.749444467   3.71596529     3.382406587    2.476774565    -5.053442177   4.518893421    2.125458917    2.072911289    -2.615189913   -1.28768454    -3.651926633   -3.867871241   3.800945532    -5.028185773   3.663703761    -0.4202222757  4.428429736    -1.399607092   -1.939628359   -3.270810891   -1.117884856   0.1227888241   -3.735793845   1.240400284    -2.579047056   4.112181042    4.374363258    1.318335       
21       NO_ID      -2.937271412   1.746366818    -0.4344644654  -1.999165629   1.80748866     -2.02104438    3.895482822    0.930836719    2.462924295    -0.7801044126  -1.805405076   -1.432071134   -0.4033779616  -1.996727577   4.40292472     -4.939970064   -2.068869954   -4.260583582   -3.674792943   1.102733627    0.4337217288   -4.188781923   -4.795993017   1.196740418    -1.62830122    -1.107588859   0.1033255502   -3.550280425   2.982238044    -0.01435352747 -165577.8553   
22       NO_ID      0.08230295255  -0.9729905039  -4.934511151   4.598820597    -2.952020232   0.2722451747   2.401977883    -0.5952770261  2.355871591    1.815055082    -0.9381909686  -2.962744722   -0.7905019993  -1.336558231   -0.1252829206  -4.843040834   -2.730810278   1.190231098    1.742578525    1.472726933    3.586298328    4.542788417    -1.183979718   -2.262774786   3.536214875    0.742474663    -2.740770292   1.275676142    -3.173806753   5.073671381    -308513.2736   
23       NO_ID      4.093820879    2.618188655    0.5709287914   -3.788529286   4.130129599    2.921104048    -2.490898856   2.273650691    3.954977325    1.230524765    4.9568745      3.002432307    -0.7166177949  -0.7671502507  -3.679621646   2.512200281    0.950030884    4.370971631    2.618505447    0.5827205255   0.1721937571   -4.666474792   2.960686518    -0.2720831338  -4.173757285   -2.873052912   4.522435254    2.604866762    1.125204476    3.131034031    33.37436       
24       NO_ID      -0.857133975   -2.580361581   -1.272789636   2.246629857    4.945350093    0.3908756701   -2.6208195     -4.622673031   -3.637747447   5.040733051    1.726679127    3.105103307    0.2072065564   3.612255122    -2.735838394   -3.172517305   2.206829077    2.721578847    2.314513971    -0.5908430903  1.573214294    -1.50322611    0.9794990301   -1.896998936   2.839227147    1.252952499    1.784957387    -2.134344274   0.8579106385   2.21906781     -2393603.721   
25       NO_ID      -3.054922102   -5.013211989   -4.71660843    0.5575510937   0.2510032597   2.808923478    0.07345511043  -4.343712916   1.835529974    -3.389680962   0.6207208773   -3.858705056   -0.2086485584  -2.13639111    -1.500113826   2.874397295    3.798007009    4.993568411    1.970448823    -3.220339407   2.998865458    -3.500329627   -2.706821872   -4.596017654   -0.6801332242  -0.3171996502  -4.930922921   1.341287831    0.4186798982   1.779239538    3.005357       
26       NO_ID      -2.77723555    -0.01871544807 0.6717630079   -2.257278331   3.243048528    -0.5638186076  -3.046034976   4.630796323    2.927554626    -3.339190103   3.640871475    -3.143504861   1.571926139    -2.645898953   -0.3748485533  -0.8321573461  -2.2516829     -4.590070181   2.158741338    1.154141562    4.414908354    2.556986066    0.2690355597   2.90746227     -3.172786821   1.217584334    -2.431212639   1.775574335    0.3035779225   2.297286243    -6307.685187   
27       NO_ID      1.316949189    1.551031115    2.748735165    1.935838755    -1.248721296   -2.634657164   0.169483603    -4.736897447   0.9787836442   3.254477549    4.128262187    -1.213701549   -2.427325237   4.849937968    -1.795158869   -0.6972416992  3.00527415     3.235311713    -2.091982976   3.283974786    -2.498516645   2.146847351    0.4551458374   4.414624417    -0.9067005014  -4.185070867   -1.085971005   3.655454695    0.0255746515   -4.861181502   -291.808367    
28       NO_ID      -1.570109546   -3.809838296   -4.904872081   1.603597723    0.4221463169   -5.000112669   0.8656242022   -2.096822983   -4.814711185   0.7319128972   -3.45348902    3.619667384    0.4093120127   2.7946891      -4.764168532   1.19934269     0.8728583762   -4.73355692    0.5622179342   -0.6282141532  -1.634206354   0.2915354987   2.137065133    -0.5886758456  0.75345483     0.4912879771   -0.4001328058  0.923601779    -1.577929513   2.898632171    22910.11778    
29       NO_ID      -3.123747378   -4.795380312   0.07856682088  4.844443834    3.873470802    -3.481293622   4.984830337    0.6964957691   4.079557257    -3.109665649   2.040207747    -0.9479275923  3.617008491    2.611358086    -3.04712611    -4.074739787   0.7476428779   -1.922560637   -2.823632143   -4.634825376   -3.963906272   1.588435404    -2.460058843   3.440870353    -2.718294143   -3.320055367   -3.040284016   -1.54073401    -0.2512631346  0.02339463782  118059.6506    
30       NO_ID      4.845235455    -4.66312216    -2.146132989   0.8374241746   -4.551388431   -2.751833836   -1.267984675   -4.468632788   -0.1945657944  -0.9874756917  -0.2881369639  4.356043905    2.412614196    2.502885395    3.462388153    0.06846354334  3.33934016     -1.317650136   0.2032287645   1.76181132     -3.78022688    1.111071872    -1.958065412   -1.169533333   5.047920993    4.392909288    3.965707092    4.375083573    -3.447631805   0.5440655673   -17175.54921   
31       NO_ID      -0.06397856328 -2.430282304   4.319090476    -4.351224172   -2.97641109    2.021562963    2.077326595    3.839322216    1.150615356    3.981700098    0.1270400038   2.636742011    -0.5671683694  3.921640476    2.909698574    -4.338362315   -1.065144847   0.3322227845   -2.490401982   3.199229651    -5.032219306   -0.2036274847  -2.882183825   0.7644515142   -4.673477987   -1.398661342   -1.514080009   0.5926609161   1.750080649    3.206724195    192.504092     
32       NO_ID      4.371217827    1.285756569    -1.855223957   -0.3956046843  -1.501359699   0.1112425759   -0.5202221749  -1.580951017   1.466477883    -4.17035725    -4.966136213   -2.314285784   -1.953176909   -4.596329374   0.05103593085  -3.498875702   2.59485629     1.829774091    3.263687841    3.624995411    -1.45095607    0.3335760745   2.762897414    1.61559499     2.38544028     3.207362191    -0.006415562201 3.373799075    -2.430167383   2.709443588    63198.44556    
33       NO_ID      2.535247666    -1.617957547   3.654277864    -0.9584188103  0.1140894864   3.58967593     2.600608505    -4.216609502   3.821297324    2.974630531    -4.857753014   5.071220025    4.032203728    2.215317014    0.7569214157   -2.838136015   -3.494982187   -2.658296527   0.4282851804   -3.534536027   4.65596124     -1.218489772   -4.134379465   -1.544334167   -1.958239301   -0.03626912141 0.08258380909  -0.02173545945 2.929889377    3.532389001    -19.752597     
34       NO_ID      -2.726507399   3.306424246    3.946074956    -1.483630249   3.977667608    -1.377225339   -2.001934277   -0.4876668883  3.372776228    -3.517729539   -1.299984505   3.525525642    -4.570089517   4.639123503    -3.223356134   3.250287651    -4.716186922   1.407402035    -4.575506963   -4.393840168   -3.094024328   -0.8496398253  4.353930966    -2.990141707   -2.917005151   -1.884063393   2.043591884    4.473103135    -3.362496611   4.919621211    12058.98013    
35       NO_ID      3.218932606    -4.500166715   -2.88679832    -0.5098510958  1.302628526    1.445202703    -2.104007206   2.451507874    -0.7994148216  2.46201139     -2.417640104   3.347563778    4.123419441    -1.006115533   -2.936672857   0.7796768913   3.53136137     4.205158324    4.472848757    3.46873556     -4.957982304   -2.566332982   1.509640154    -2.666297204   -1.760668209   4.195517395    -2.004443564   -4.966780327   2.32511077     0.8472741064   -91429.12461   
36       NO_ID      3.731000879    0.3603982299   -3.217835467   1.006745207    1.965087224    -3.514749989   -1.521967551   3.775707369    -2.745421901   -5.059627233   0.4022763916   -2.779708978   1.733891953    3.872614985    4.911584358    -2.187146204   -2.443379857   4.682094886    2.116334118    1.425458372    -2.561224869   2.952451987    0.8927327889   0.5627391512   -1.16526263    -3.862422959   -0.2037999075  -3.150020704   -1.52808326    4.894498924    -1028.13723    
37       NO_ID      -4.607227587   -2.556438307   -2.299431462   -5.050012636   0.5376191159   -2.301131064   0.5707515361   -1.305968801   -0.9706137993  0.3536299218   -2.48338582    1.940830896    -1.176879811   -0.6755277878  1.985821237    3.723191731    5.100896587    3.569865429    -1.239071376   5.043031745    3.209768107    3.717705727    2.496834198    -4.338195183   1.249364378    -0.8882474185  1.66239525     4.617590544    3.238957088    -3.976038691   -14.454974     
38       NO_ID      2.137436246    -2.728525166   2.326184867    -2.454981724   -1.377385744   -3.038937594   4.850767233    -0.8031728123  -3.181293261   -1.767105914   4.318191319    -1.702839414   -3.271203406   -1.809271501   4.092200624    4.561942863    4.8900764      -2.397907845   3.338922201    -3.473583233   1.642944362    -2.414551372   -1.382026675   3.342244386    2.934659511    -0.7835668068  -2.621592015   -0.2033014499  0.6988048038   4.695273909    -24379.17163   
39       NO_ID      -4.073619592   -4.129411654   -4.084475585   -4.547256994   -2.848449824   -0.7716333497  0.7265973774   3.143678086    4.929285981    0.6520366569   -1.432739146   -1.787229859   0.1936571452   3.209303593    -3.409474662   1.890928782    1.567685392    -4.133460385   1.912508076    2.392248848    2.458879926    4.801541896    3.392705418    0.2235379149   1.011803444    4.88509352     3.714467457    -4.468865479   1.633198401    0.3090571399   130515.0229    
40       NO_ID      1.425942881    -5.053735248   -0.367992702   -4.077723694   1.558448686    -3.342782662   -4.119832178   0.3306148844   -0.6109530548  3.682657342    -4.227549318   4.5056063      -3.737537263   2.351786685    2.134347174    -0.9800231406  -4.049312215   0.2841214799   -1.66407545    3.819362179    -2.748414656   1.365953798    -0.9128627568  4.643315868    -3.497992556   0.52689618     2.832827813    -3.303537398   -0.405809609   -2.007596404   -2252.37249    
41       NO_ID      -0.5299332648  3.804082095    -0.9137836663  -1.924740398   -4.945646313   4.863362266    1.177445389    -2.778092915   2.654935011    -1.720462408   2.986929145    -4.88809984    4.68480901     4.340989471    3.326109843    -3.012106127   3.276743084    -0.2014657932  2.469272077    2.901864142    3.492041782    0.669495131    -0.1099454881  -0.8004911219  3.731823232    3.925024853    -1.698479155   4.149464078    -4.04193425    1.327369179    174183.6506    
42       NO_ID      -2.078561439   0.2473900714   -2.727527031   1.366631209    0.3358500174   -4.458946812   -2.900281045   -0.8474577844  -4.706672113   -0.6955967202  3.481094248    3.210909004    2.74633148     -2.952760725   -0.5083386419  2.721838515    -1.186530264   0.6137867832   -4.711304564   2.270698058    2.326431593    3.938684999    0.55819849     2.376321101    -4.252163993   -4.864375324   2.61585473     2.319749768    -2.847029656   3.827966036    -27014.33785   
43       NO_ID      4.577641388    4.488857363    -0.02738533463 -1.719010653   2.1713409      3.004032996    -2.66928186    -4.991444593   -1.739015378   -3.589294995   4.023667123    1.010294628    -4.081504471   2.083689321    4.216219239    -2.867904765   -2.52938675    -3.838378781   -3.005026502   -1.173318993   -0.7710204829  1.695347534    2.213360994    0.3816171687   1.641930973    5.007851693    -3.667646776   -2.309683725   1.291858432    -4.995325889   -266.414893    
44       NO_ID      -2.181211403   4.201459112    -1.682628475   -0.8238145086  -2.630533267   0.5098150386   -3.574020894   1.782074013    4.227599118    3.714287548    4.731155565    4.985944905    3.035379761    3.406980835    0.5037695928   -1.061481227   -0.4231121348  -2.774578879   -1.635372378   -4.726174482   -0.5680303294  3.004147257    1.103423559    1.097401786    2.471147898    2.981945392    3.413053704    3.154634273    -2.546057026   -4.337247954   -560753.7094   
45       NO_ID      -1.438637347   0.6650200689   3.85266855     -3.943795495   0.7269677773   -4.01968813    4.769964568    -3.759585914   0.8903109279   -1.58077397    -1.124727429   0.3100860886   2.781076867    -5.024699667   0.2510492996   -3.968211028   0.447956909    4.849589411    -3.767782647   -1.549012912   -2.993484382   -0.2970645293  2.78853685     4.964028791    1.912627617    1.580185288    2.110865691    4.778792011    -2.299244246   -3.200181199   -390735.8031   
46       NO_ID      2.772429956    -2.880499814   -3.301336647   -1.375799948   -5.041935147   -1.094208402   3.351042605    -0.01180817697 -3.099962611   -2.60877499    -4.369567234   1.199892006    2.511022495    4.531814462    1.481953923    3.163405089    -4.879462043   -3.156997291   -4.412584331   -1.783996698   -1.874272521   1.532412804    0.7685911013   4.271836012    -5.07985327    -3.380773806   -3.209814095   3.268612453    4.583035883    1.544747377    -33358.65252   
47       NO_ID      4.443420787    -0.4557958513  -0.2240541559  5.067928796    2.142605896    1.290454261    2.799070572    1.698100562    -1.238357434   2.288506466    -0.5240321135  -0.2214790601  -4.934809204   -4.139200276   2.324735985    -2.596030656   0.5632043877   1.729730444    -2.316044616   0.3881005129   -2.421619384   -3.966710138   3.491629732    2.518931358    -2.550234856   4.658173054    -0.9221960268  2.449743929    -3.69541249    4.606277659    3169.097164    
48       NO_ID      4.115185525    -2.159669636   -0.5320462715  4.708760486    -4.003943232   0.6061490579   3.574801178    2.167500148    1.731536979    -4.037880532   1.892174664    2.285437602    1.0684228      -3.130941634   -3.142351211   4.036246727    1.270077061    0.5057710146   1.257683251    -3.774404238   1.452475602    -0.3882144164  -4.629703443   4.832426092    -4.606673129   1.737237252    3.152364977    -0.2834216655  -0.5852338677  -5.091787145   18499.87165    
49       NO_ID      4.805140488    3.492152734    -4.452612072   2.961103745    -3.531068494   4.35826095     -0.3005625245  -2.22998826    3.472551105    0.5221721748   2.701605986    -1.577051812   -1.027345252   3.372875445    -0.7476867331  4.952614775    -0.3560865191  -1.068369783   -2.930580492   2.137449077    -3.41919709    -4.277555764   -3.755408688   -3.939645323   1.174068519    -4.026625098   -4.322489143   2.517756434    0.9779066667   -1.558010221   -8651.945247   
50       NO_ID      -0.7480894797  -0.3034345348  -2.465594069   3.824053679    2.666139558    4.449427391    3.084642894    4.344254572    1.29861806     1.477562471    4.51275752     0.2206689577   3.795872154    -4.340146539   -4.45809292    4.872846148    -0.1964437725  4.418638031    -3.30892143    -2.763493665   -3.265635081   4.924961201    -3.915638943   2.773026496    3.290129024    0.3891185604   -3.541150998   0.6296976659   0.3560999749   -1.316001569   201926.0183    
51       NO_ID      -3.774717254   -3.022387358   -0.7335724037  1.509725505    3.073147683    1.333762311    -2.789853254   4.098993168    -1.7925379     -4.604440359   -2.953075374   -2.151896233   1.279895854    -1.491698909   0.671235884    5.04359714     -1.563846325   -2.206836067   0.8175838603   2.72596849     2.931100644    -2.271901534   -1.038121491   0.7082467228   4.85567732     -4.441776059   -4.554685948   2.829452455    -0.8935994853  -0.5747442481  -700.048516    
52       NO_ID      -1.726872885   -3.570856318   4.642570188    -0.2123246524  -2.388510306   2.644529597    -3.65414778    1.155358853    1.946269049    -1.522720682   2.477105511    0.2041560949   4.409203876    -1.265184492   -4.136669174   -2.494163968   -1.416147696   -0.788077793   -0.532152351   4.575994281    1.291572201    0.5950811906   -2.589171761   -4.228537452   -1.438379875   -0.694655026   -2.969398299   -4.371274099   0.5856107412   -2.748051713   -35673.93805   
53       NO_ID      1.868095045    0.7176340525   -3.805015946   1.20665009     2.834590169    -3.105243007   2.706812837    -3.210467238   -2.572917605   4.455041289    -3.206389949   -4.796249305   0.9195643924   0.3351791061   -0.7042667343  3.287752427    -0.9760563614  -1.385007129   1.19924456     1.904079412    -1.072583827   -2.123001206   1.368594267    3.036569596    -2.616424861   -5.099437121   2.687443565    -5.067528249   -3.814004307   -1.387824198   -3408.074228   
54       NO_ID      -3.903772548   5.018346062    2.384202287    4.215861798    -0.9901949771  -4.143170793   1.916219028    -3.039846309   -2.211346475   2.736587875    1.804830924    2.038285421    3.132714187    -3.359767177   3.499345013    4.471787529    -2.339394618   -0.01277954583 -0.05940254946 3.131685973    3.369752138    3.155582615    1.722120822    4.589847228    3.978677191    -1.786694877   -0.6341560352  0.1042709046   4.67646497     1.503357374    -201878.038    
55       NO_ID      0.3178964949   3.955926189    -4.106209323   -3.412662085   -0.4708685524  4.582365543    -3.35161659    -4.069251391   -2.856848251   -2.35874081    -0.3707042496  -3.001606729   -2.300882486   1.701062196    -0.5374994867  4.740650358    1.745816431    -3.369804357   1.383620243    5.017011727    0.2473435087   2.372899377    -1.680393937   3.918213543    -3.597267193   0.9379340931   0.2356321897   -3.051178307   -3.570657272   2.767370119    -718.478867    
56       NO_ID      3.980329809    2.878393397    1.263502332    -1.316933828   -0.2999269959  1.79682478     2.264685755    1.293493444    -4.517443332   3.172051661    -0.4370456901  2.394402536    -3.095458288   -4.27516562    -0.245729968   2.85509874     0.2261868494   -3.398834338   4.724281405    -0.04131211147 4.07211198     4.111775627    3.038360346    -0.02493815851 -1.716278756   -2.745925401   2.369108948    2.87379348     3.962804085    -3.505195829   21845.805      
57       NO_ID      -4.659632814   -1.648305521   -1.534546365   -0.1621547259  -3.470400164   2.198288304    4.601677969    -1.436971902   4.357425098    3.418903215    -3.878147284   3.83587107     -2.571212971   3.123549891    -1.287455917   -1.322912583   4.924122633    4.151289042    4.242187255    -1.092320318   0.9212808781   -0.5615733333  -1.00481055    -1.014907119   -3.001192841   -4.733364191   -3.46046818    -2.197265477   1.699435858    2.493117629    -2696823.998   
58       NO_ID      0.7237293632   1.866223883    -4.302792384   1.950128226    -2.044649063   2.358436655    -3.110321893   3.271317236    0.7662656894   1.33387798     3.175210337    2.146225024    -4.640500667   0.4257492407   0.8863888348   -3.407637264   -0.8399918017  -3.6383954     5.098736813    0.9871539719   -4.566152603   0.1139618108   -0.7661561167  2.569212953    0.6417731856   -3.036999263   -1.855277844   2.11225658     1.891233242    3.997706556    -25192.37355   
59       NO_ID      1.657399469    4.644296433    2.527452443    0.6736639601   -3.124556629   -0.4351914765  -4.600830946   -1.844292253   1.403892138    4.290096028    0.6114969212   4.61683225     -2.509791741   -0.3621133975  3.860736764    -3.733220125   4.443107587    3.111475351    -0.2292372023  2.852616342    -0.09883987348 -3.88008473    -3.830858964   -1.964207051   -4.726530762   -1.521834221   -5.020003379   4.015038499    -0.06507359743 -0.2366785246  -2998.690952   
60       NO_ID      -1.274567098   0.8632367936   0.7663255793   -3.376918492   1.528147506    -0.1824523946  4.3601555      -3.579250368   4.480465819    -4.325037243   3.137004326    4.87088467     -4.279100538   -2.436842491   3.188113783    2.991172266    4.528925188    -4.499871051   4.577781602    -4.100084197   -2.053437803   2.211588831    1.280210328    -2.10152989    -1.298184795   -4.22441436    3.33041284     0.03934338696  5.015696719    4.107717528    -32039.60656   
61       NO_ID      -0.4465082125  -2.275408767   1.767636691    1.234317081    2.253307024    2.70076899     -0.08583737097 -2.967684371   2.840162239    2.783710974    -4.117021057   2.242488222    -1.588180115   -0.5125903516  -1.593609757   4.356893335    -3.08183865    -0.3541688914  3.610272825    0.645099931    3.976170286    -1.828320126   -1.843262255   0.8844339067   -2.348541542   4.251853461    -2.534120642   -1.706584696   -4.140918444   -0.649972868   1944.6607      
62       NO_ID      1.533014631    1.464589378    -4.591715841   -2.095354294   -1.054135756   -3.981017919   3.042263087    4.918866534    -2.074264438   3.542170811    -0.739187416   3.750382071    -4.867632847   4.967257717    0.1704224425   -0.08012078805 1.061170177    3.045614711    -4.1359415     0.2112407137   5.041600487    -4.585654479   -4.948900096   -0.1708189769  4.21875337     4.43428173     -2.353138495   -2.523854112   4.08606289     -3.278676912   -1501.247634   
63       NO_ID      5.118657984    0.07465836754  1.553299075    4.110639362    2.485512583    1.085405712    -4.970034917   0.0194339694   -4.144551278   -1.350008321   -0.6832216457  -1.897331405   2.177906825    2.891499601    4.415889414    2.016498213    2.816006279    2.232432634    -4.267230264   -4.276019536   1.065624619    2.729643587    -1.535097152   2.665619165    2.247828731    -3.612568988   -4.204578972   -1.408184756   3.77758146     -2.223035858   -23.866304     
