Run 1	   Run 2	   Run 3	   Run 4	   Run 5	   Run 6	   Run 7	   Run 8	   Run 9	  Run 10	Best Average Running Min	NumFeasible
2.14e+02	  3.24e+02	  3.11e+02	  4.25e+02	  3.84e+02	  6.34e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.71e+02	0
2.14e+02	  3.24e+02	  3.11e+02	  4.25e+02	  2.31e+02	  6.34e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.56e+02	0
2.14e+02	  3.24e+02	  3.11e+02	  4.25e+02	  2.31e+02	  6.34e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.56e+02	0
2.14e+02	  3.24e+02	  3.11e+02	  4.25e+02	  2.31e+02	  6.34e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.56e+02	0
2.14e+02	  3.24e+02	  3.11e+02	  4.25e+02	  2.31e+02	  6.34e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.56e+02	0
2.14e+02	  3.24e+02	  3.11e+02	  4.25e+02	  2.31e+02	  6.34e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.56e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  6.34e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.48e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  6.34e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.48e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  6.34e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.48e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  6.34e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.48e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  6.34e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.48e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  6.34e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.48e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  6.34e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.48e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  6.34e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.48e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.50e+02	  3.07e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.11e+02	  3.03e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.11e+02	  3.03e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.11e+02	  3.03e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.11e+02	  3.03e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.11e+02	  3.03e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.11e+02	  3.03e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.11e+02	  3.03e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.11e+02	  3.03e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.11e+02	  3.03e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.11e+02	  3.03e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.11e+02	  3.03e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.11e+02	  3.03e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.11e+02	  3.03e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.11e+02	  3.03e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.11e+02	  3.03e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.11e+02	  3.03e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.11e+02	  3.03e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.11e+02	  3.03e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.11e+02	  3.03e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.11e+02	  3.03e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.11e+02	  3.03e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.11e+02	  3.03e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.11e+02	  3.03e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.11e+02	  3.03e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  2.31e+02	  2.24e+02	  2.30e+02	  2.81e+02	  4.62e+02	  4.11e+02	  3.03e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  5.17e+01	  2.24e+02	  2.30e+02	  2.81e+02	  4.53e+02	  4.11e+02	  2.85e+02	0
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  5.17e+01	  2.24e+02	  2.30e+02	  2.81e+02	  4.53e+02	  4.11e+02	  2.85e+02	1
2.14e+02	  2.47e+02	  3.11e+02	  4.25e+02	  5.17e+01	  2.24e+02	  2.30e+02	  2.81e+02	  4.53e+02	  4.11e+02	  2.85e+02	0
