x1,x2,x3,x4,f1,f2,isFeasible,isFrontier
28.0,21.0,33.0,32.0,0.17018830857234288,33.0,True,False
12.0,33.0,42.0,55.0,0.0007370815939780846,55.0,True,False
12.0,27.0,18.0,16.0,0.9618130428181735,27.0,True,False
12.0,58.0,51.0,43.0,0.02996158000051653,58.0,True,False
18.0,20.0,20.0,21.0,0.5081744157831724,21.0,True,False
18.0,21.0,29.0,16.0,0.4494037771004336,29.0,True,False
38.0,21.0,44.0,41.0,0.08884632570370977,44.0,True,False
12.0,52.0,60.0,41.0,0.011963811976746883,60.0,True,False
12.0,12.0,30.0,18.0,0.014978661455855986,30.0,True,False
20.0,12.0,15.0,14.0,0.9971576587701666,20.0,True,False
20.0,12.0,13.0,16.0,1.019225182365307,20.0,True,False
14.0,14.0,19.0,13.0,0.4215163982999917,19.0,True,False
30.0,14.0,26.0,13.0,1.2063161043709127,30.0,True,False
15.0,21.0,20.0,28.0,0.1749085331875285,28.0,True,False
17.0,20.0,17.0,14.0,1.64940620787961,20.0,True,False
12.0,50.0,52.0,50.0,0.007480503839278342,52.0,True,False
12.0,12.0,16.0,17.0,0.14832699628884005,17.0,True,False
12.0,12.0,22.0,17.0,0.05795931696015838,22.0,True,False
18.0,23.0,17.0,13.0,2.989523448445444,23.0,True,False
12.0,12.0,17.0,17.0,0.12530932465497427,17.0,True,True
22.0,20.0,15.0,21.0,1.568871662614489,22.0,True,False
23.0,13.0,20.0,30.0,0.1253542409778105,30.0,True,False
14.0,22.0,18.0,15.0,0.9929353535129132,22.0,True,False
27.0,14.0,25.0,27.0,0.17282367981139235,27.0,True,False
16.0,12.0,60.0,12.0,0.014978661455855986,60.0,True,False
16.0,28.0,15.0,24.0,1.2103632905422117,28.0,True,False
12.0,12.0,16.0,15.0,0.2076813338295715,16.0,True,False
13.0,12.0,24.0,45.0,2.7264505977152865e-08,45.0,True,True
15.0,12.0,24.0,45.0,0.0005011930770746653,45.0,True,False
12.0,12.0,21.0,52.0,0.0001540377093158932,52.0,True,False
12.0,12.0,12.0,13.0,0.6065256991243325,13.0,True,True
12.0,22.0,27.0,16.0,0.21793191673585588,27.0,True,False
12.0,22.0,24.0,17.0,0.25278722436998996,24.0,True,False
18.0,14.0,13.0,22.0,0.5429325317963486,22.0,True,False
19.0,15.0,20.0,29.0,0.12047839998412947,29.0,True,False
19.0,12.0,25.0,23.0,0.06362623560098886,25.0,True,False
16.0,38.0,18.0,20.0,2.3858187055590174,38.0,True,False
12.0,12.0,27.0,51.0,0.0015764204304179739,51.0,True,False
23.0,20.0,30.0,18.0,0.5006588810770921,30.0,True,False
12.0,12.0,30.0,51.0,0.0025161939110768376,51.0,True,False
13.0,12.0,22.0,48.0,1.1888345097028106e-05,48.0,True,False
17.0,19.0,37.0,21.0,0.07366995144408342,37.0,True,False
18.0,16.0,21.0,17.0,0.4388312109089052,21.0,True,False
12.0,12.0,23.0,47.0,0.0001225301557227933,47.0,True,False
18.0,16.0,20.0,35.0,0.07136871998876754,35.0,True,False
32.0,34.0,21.0,54.0,0.6644797955972438,54.0,True,False
28.0,24.0,13.0,19.0,6.637674382460266,28.0,True,False
14.0,25.0,13.0,17.0,2.0719618411722887,25.0,True,False
21.0,17.0,15.0,17.0,1.5768344141931552,21.0,True,False
17.0,13.0,37.0,21.0,0.01964145059532619,37.0,True,False
14.0,13.0,15.0,16.0,0.37706232542930856,16.0,True,False
26.0,12.0,15.0,14.0,1.7994477544361926,26.0,True,False
12.0,12.0,18.0,42.0,0.002134150400820784,42.0,True,False
18.0,37.0,25.0,12.0,4.308616321565829,37.0,True,False
13.0,18.0,16.0,15.0,0.6900968402500014,18.0,True,False
14.0,20.0,19.0,24.0,0.2206704768214842,24.0,True,False
14.0,26.0,28.0,18.0,0.3340179927122795,28.0,True,False
12.0,36.0,22.0,60.0,0.033486585358515,60.0,True,False
12.0,12.0,15.0,16.0,0.2076813338295715,16.0,True,False
17.0,16.0,17.0,17.0,0.6350450610088507,17.0,True,False
13.0,26.0,19.0,15.0,1.0851088632217654,26.0,True,False
12.0,12.0,19.0,19.0,0.06482759745921461,19.0,True,True
36.0,22.0,36.0,13.0,2.396391826692867,36.0,True,False
36.0,23.0,36.0,13.0,2.64046719684617,36.0,True,False
16.0,13.0,16.0,34.0,0.056679046827541095,34.0,True,False
15.0,13.0,13.0,13.0,1.019225182365307,15.0,True,False
21.0,20.0,25.0,16.0,0.8203299415340876,25.0,True,False
27.0,20.0,23.0,22.0,0.8517708994969159,27.0,True,False
12.0,36.0,26.0,33.0,0.12903698149024587,36.0,True,False
21.0,17.0,13.0,21.0,1.3535297688257597,21.0,True,False
15.0,19.0,17.0,24.0,0.30719315893057947,24.0,True,False
23.0,25.0,13.0,23.0,3.1641208957326588,25.0,True,False
18.0,12.0,17.0,13.0,0.6940493464985729,18.0,True,False
22.0,25.0,15.0,16.0,4.611272396126176,25.0,True,False
13.0,12.0,20.0,57.0,5.5312234034007006e-05,57.0,True,False
13.0,12.0,34.0,46.0,0.0019833732836669147,46.0,True,False
18.0,25.0,24.0,15.0,1.2226182116249835,25.0,True,False
13.0,14.0,22.0,17.0,0.11720468051544355,22.0,True,False
23.0,22.0,16.0,21.0,1.854153511925549,23.0,True,False
22.0,17.0,29.0,23.0,0.17342253629640655,29.0,True,False
25.0,19.0,22.0,13.0,2.299953736369748,25.0,True,False
12.0,12.0,12.0,17.0,0.3153979612479352,17.0,True,False
21.0,19.0,12.0,15.0,4.294789294842093,21.0,True,False
29.0,20.0,14.0,21.0,3.343448055320245,29.0,True,False
28.0,12.0,36.0,18.0,0.14005497413547532,36.0,True,False
30.0,12.0,31.0,23.0,0.1300536442992103,31.0,True,False
37.0,12.0,48.0,23.0,0.06650961865932327,48.0,True,False
12.0,12.0,20.0,20.0,0.04653540972049632,20.0,True,True
16.0,22.0,16.0,30.0,0.34698462500127986,30.0,True,False
18.0,15.0,25.0,17.0,0.2410955268213905,25.0,True,False
13.0,12.0,25.0,55.0,0.0009501670200166307,55.0,True,False
15.0,14.0,20.0,14.0,0.3668975363977435,20.0,True,False
12.0,12.0,19.0,46.0,0.0004194468098709962,46.0,True,False
16.0,22.0,16.0,16.0,1.5146733804317933,22.0,True,False
21.0,19.0,27.0,20.0,0.35356053373837276,27.0,True,False
15.0,25.0,16.0,19.0,1.1865163369204863,25.0,True,False
16.0,21.0,14.0,26.0,0.6065256991243325,26.0,True,False
14.0,24.0,48.0,30.0,0.007930616440706658,48.0,True,False
12.0,23.0,16.0,35.0,0.12150649526046908,35.0,True,False
12.0,12.0,36.0,12.0,0.0357414181528213,36.0,True,False
12.0,12.0,49.0,12.0,0.010124109590717046,49.0,True,False
37.0,12.0,32.0,40.0,0.041045007620781275,40.0,True,False
12.0,12.0,17.0,16.0,0.14832699628884005,17.0,True,False
20.0,16.0,12.0,16.0,2.3176632187587947,20.0,True,False
12.0,21.0,21.0,17.0,0.3153979612479352,21.0,True,False
16.0,18.0,45.0,39.0,0.0003929608175266896,45.0,True,False
12.0,12.0,18.0,18.0,0.09009909906751659,18.0,True,True
26.0,24.0,24.0,17.0,1.9185918761550844,26.0,True,False
20.0,14.0,33.0,18.0,0.10699516011207946,33.0,True,False
27.0,36.0,39.0,60.0,0.07349807859773855,60.0,True,False
13.0,13.0,21.0,24.0,0.036495569232395254,24.0,True,False
22.0,26.0,19.0,18.0,2.3355031172208074,26.0,True,False
15.0,19.0,25.0,22.0,0.13980307457751076,25.0,True,False
13.0,12.0,29.0,46.0,0.0007473550648434709,46.0,True,False
23.0,26.0,12.0,27.0,2.894760896873226,27.0,True,False
12.0,30.0,53.0,20.0,0.038159011393684494,53.0,True,False
29.0,12.0,26.0,60.0,0.006209061498504235,60.0,True,False
32.0,15.0,27.0,14.0,1.2668896921864068,32.0,True,False
26.0,16.0,27.0,44.0,0.042390290778345954,44.0,True,False
15.0,16.0,35.0,49.0,1.8815067075388902e-05,49.0,True,False
24.0,21.0,21.0,25.0,0.6654002199931842,25.0,True,False
17.0,13.0,21.0,19.0,0.16777657306489913,21.0,True,False
19.0,20.0,25.0,17.0,0.5622575095687784,25.0,True,False
12.0,15.0,35.0,48.0,0.001379117228026828,48.0,True,False
26.0,22.0,16.0,17.0,3.836356249296365,26.0,True,False
21.0,28.0,14.0,20.0,3.824843359511292,28.0,True,False
16.0,13.0,32.0,17.0,0.056679046827541095,32.0,True,False
14.0,12.0,27.0,48.0,0.00021461356778665968,48.0,True,False
17.0,18.0,14.0,23.0,0.6496863505599005,23.0,True,False
12.0,12.0,44.0,15.0,0.005461578532075877,44.0,True,False
14.0,12.0,24.0,47.0,2.168620945210361e-05,47.0,True,False
18.0,31.0,20.0,15.0,2.9436974354022163,31.0,True,False
14.0,18.0,19.0,17.0,0.40437699247341535,19.0,True,False
14.0,25.0,30.0,58.0,0.003234208332540282,58.0,True,False
16.0,14.0,24.0,21.0,0.09009909906751659,24.0,True,False
15.0,19.0,16.0,17.0,0.8163389809426871,19.0,True,False
17.0,17.0,19.0,14.0,0.887716042676643,19.0,True,False
34.0,12.0,31.0,56.0,0.008234422120873655,56.0,True,False
30.0,15.0,13.0,17.0,3.5793604170622992,30.0,True,False
14.0,12.0,24.0,46.0,6.232452396416147e-05,46.0,True,False
26.0,17.0,18.0,40.0,0.22053314270934055,40.0,True,False
30.0,13.0,16.0,13.0,2.9953940556590335,30.0,True,False
12.0,12.0,39.0,17.0,0.005316633006344531,39.0,True,False
17.0,13.0,14.0,30.0,0.1458561275772057,30.0,True,False
20.0,13.0,14.0,16.0,1.033140029824201,20.0,True,False
15.0,12.0,31.0,24.0,0.00953672540981445,31.0,True,False
15.0,13.0,31.0,24.0,0.013880951388020013,31.0,True,False
14.0,16.0,18.0,20.0,0.2284294132223871,20.0,True,False
14.0,22.0,21.0,15.0,0.6947196711617577,22.0,True,False
18.0,12.0,13.0,12.0,1.5384335413459267,18.0,True,False
23.0,12.0,21.0,45.0,0.021840160101815068,45.0,True,False
15.0,20.0,24.0,15.0,0.47479542671339464,24.0,True,False
13.0,13.0,30.0,35.0,0.00027799080236879444,35.0,True,False
12.0,14.0,42.0,28.0,2.0226014011086525e-06,42.0,True,False
14.0,12.0,24.0,45.0,0.00012715338066686467,45.0,True,False
21.0,27.0,18.0,32.0,0.7057607435355122,32.0,True,False
26.0,28.0,18.0,13.0,8.80209084842761,28.0,True,False
26.0,17.0,16.0,20.0,1.530096451372134,26.0,True,False
25.0,12.0,26.0,56.0,0.003814869676066799,56.0,True,False
28.0,20.0,17.0,22.0,1.8307358552448518,28.0,True,False
12.0,12.0,30.0,39.0,0.00044954183767163087,39.0,True,False
21.0,19.0,25.0,29.0,0.16488919257513734,29.0,True,False
20.0,44.0,13.0,17.0,14.72733591989167,44.0,True,False
15.0,20.0,13.0,18.0,1.294525026769399,20.0,True,False
25.0,15.0,14.0,15.0,2.694308731001108,25.0,True,False
35.0,12.0,29.0,51.0,0.01951506586056802,51.0,True,False
19.0,24.0,13.0,15.0,4.814435586868187,24.0,True,False
14.0,13.0,39.0,36.0,0.00021461356778665968,39.0,True,False
22.0,22.0,22.0,12.0,2.852903443834541,22.0,True,False
17.0,17.0,16.0,19.0,0.650246398097318,19.0,True,False
19.0,16.0,60.0,30.0,0.0006056306459858557,60.0,True,False
29.0,12.0,29.0,54.0,0.006075095262817373,54.0,True,False
19.0,22.0,19.0,28.0,0.4114388091180565,28.0,True,False
17.0,15.0,46.0,33.0,0.0005619206223242925,46.0,True,False
13.0,12.0,28.0,42.0,0.00013517000409383779,42.0,True,False
16.0,20.0,18.0,14.0,1.2668896921864068,20.0,True,False
13.0,12.0,34.0,36.0,0.00028319317459217963,36.0,True,False
14.0,26.0,22.0,26.0,0.24214696971386662,26.0,True,False
20.0,27.0,13.0,14.0,7.967938124893267,27.0,True,False
14.0,12.0,43.0,33.0,0.000670089660688907,43.0,True,False
25.0,16.0,27.0,23.0,0.24984308311069864,27.0,True,False
16.0,14.0,19.0,27.0,0.08547895896312514,27.0,True,False
19.0,14.0,15.0,25.0,0.31928603259037247,25.0,True,False
17.0,19.0,28.0,13.0,0.5521728094495453,28.0,True,False
12.0,13.0,12.0,12.0,0.8818224309936811,13.0,True,False
26.0,13.0,14.0,19.0,1.2687710282866786,26.0,True,False
18.0,12.0,20.0,40.0,0.015805688179593144,40.0,True,False
25.0,13.0,20.0,17.0,0.6586994753321433,25.0,True,False
21.0,16.0,17.0,20.0,0.7122616781928679,21.0,True,False
13.0,15.0,13.0,18.0,0.47479542671339464,18.0,True,False
19.0,22.0,23.0,13.0,1.5717987593540423,23.0,True,False
14.0,31.0,16.0,26.0,0.8081828510835434,31.0,True,False
14.0,12.0,24.0,18.0,0.059833838857082544,24.0,True,False
19.0,13.0,53.0,34.0,5.1975483891014954e-05,53.0,True,False
22.0,20.0,54.0,36.0,0.0067335356794279615,54.0,True,False
12.0,12.0,48.0,22.0,6.265812299033547e-05,48.0,True,False
29.0,21.0,32.0,17.0,0.9510266826459005,32.0,True,False
12.0,12.0,22.0,37.0,0.0010643809765968134,37.0,True,False
12.0,12.0,23.0,37.0,0.0006216727490191596,37.0,True,False
20.0,17.0,33.0,14.0,0.35005139232522414,33.0,True,False
22.0,21.0,21.0,15.0,1.7487082820012316,22.0,True,False
12.0,12.0,22.0,41.0,0.00023611112999221526,41.0,True,False
17.0,25.0,24.0,14.0,1.2557480077981296,25.0,True,False
26.0,20.0,19.0,13.0,3.8454575937657602,26.0,True,False
22.0,12.0,46.0,23.0,0.01107715948777083,46.0,True,False
37.0,12.0,29.0,33.0,0.10218924039002104,37.0,True,False
14.0,26.0,12.0,17.0,2.6897128355366,26.0,True,False
20.0,14.0,29.0,20.0,0.11456823376439706,29.0,True,False
20.0,21.0,25.0,14.0,1.1145461441022593,25.0,True,False
13.0,12.0,26.0,44.0,6.265812299033547e-05,44.0,True,False
14.0,13.0,18.0,17.0,0.20294296733396602,18.0,True,False
14.0,13.0,44.0,38.0,0.0012551183938478894,44.0,True,False
37.0,12.0,48.0,37.0,0.011176861170503543,48.0,True,False
15.0,19.0,31.0,14.0,0.2625565299156649,31.0,True,False
17.0,17.0,27.0,15.0,0.3241035399503882,27.0,True,False
14.0,25.0,17.0,24.0,0.5091733144840493,25.0,True,False
26.0,14.0,31.0,15.0,0.40770316006018004,31.0,True,False
13.0,21.0,30.0,28.0,0.03265996245458954,30.0,True,False
14.0,13.0,41.0,44.0,0.0018829009689963687,44.0,True,False
15.0,14.0,41.0,44.0,0.000776811733372124,44.0,True,False
16.0,14.0,25.0,15.0,0.20525793467280404,25.0,True,False
25.0,14.0,13.0,25.0,0.8698243684250215,25.0,True,False
13.0,12.0,24.0,51.0,0.00028319317459217963,51.0,True,False
14.0,21.0,20.0,25.0,0.19688803762411772,25.0,True,False
23.0,19.0,24.0,15.0,1.144064619648695,24.0,True,False
20.0,12.0,54.0,27.0,0.00041329787003950325,54.0,True,False
20.0,29.0,14.0,17.0,5.2564524958882215,29.0,True,False
28.0,15.0,36.0,19.0,0.2206704768214842,36.0,True,False
13.0,15.0,30.0,29.0,0.006377396994064856,30.0,True,False
12.0,16.0,30.0,29.0,0.0058385385917842465,30.0,True,False
14.0,14.0,36.0,30.0,0.0013840004637802668,36.0,True,False
15.0,19.0,29.0,16.0,0.22084812741436544,29.0,True,False
12.0,12.0,37.0,25.0,0.00012987681390238528,37.0,True,False
20.0,20.0,12.0,18.0,2.915803935235276,20.0,True,False
26.0,20.0,34.0,23.0,0.2711100700878614,34.0,True,False
20.0,20.0,18.0,17.0,1.352360174456413,20.0,True,False
16.0,35.0,16.0,18.0,3.24059445808257,35.0,True,False
16.0,24.0,15.0,21.0,1.15512688637849,24.0,True,False
14.0,18.0,54.0,45.0,0.0016463810251396507,54.0,True,False
14.0,29.0,53.0,41.0,0.0018112810261846626,53.0,True,False
19.0,21.0,19.0,18.0,1.045275876864888,21.0,True,False
26.0,15.0,32.0,14.0,0.5274483433083919,32.0,True,False
16.0,16.0,14.0,20.0,0.5929098398907753,20.0,True,False
16.0,24.0,26.0,18.0,0.4572917407608223,26.0,True,False
13.0,12.0,22.0,43.0,0.00042541280980823237,43.0,True,False
16.0,18.0,27.0,18.0,0.20098478610329687,27.0,True,False
16.0,12.0,46.0,26.0,0.0002642507827836792,46.0,True,False
20.0,17.0,14.0,25.0,0.6841758762432762,25.0,True,False
17.0,14.0,16.0,21.0,0.3181569245732513,21.0,True,False
14.0,26.0,23.0,35.0,0.09479907748639507,35.0,True,False
20.0,14.0,14.0,18.0,0.934763703074207,20.0,True,False
16.0,15.0,17.0,14.0,0.746710350581103,17.0,True,False
12.0,12.0,35.0,20.0,0.003774254425886782,35.0,True,False
13.0,13.0,36.0,41.0,0.0008868888885347451,41.0,True,False
13.0,15.0,36.0,41.0,0.00014799947868221727,41.0,True,False
23.0,13.0,13.0,21.0,0.9043225831249422,23.0,True,False
12.0,20.0,24.0,16.0,0.2310923675909335,24.0,True,False
12.0,12.0,14.0,17.0,0.21230225837038424,17.0,True,False
12.0,12.0,14.0,16.0,0.24857984068578395,16.0,True,False
27.0,15.0,23.0,15.0,1.0601455946953187,27.0,True,False
16.0,15.0,15.0,25.0,0.2457389878477507,25.0,True,False
12.0,12.0,44.0,22.0,2.0079413031186142e-05,44.0,True,False
15.0,22.0,48.0,47.0,3.989091335277414e-06,48.0,True,False
15.0,29.0,21.0,13.0,2.099969840698154,29.0,True,False
12.0,14.0,38.0,28.0,0.00018537944581807067,38.0,True,False
26.0,15.0,12.0,18.0,2.759838714963892,26.0,True,False
24.0,17.0,15.0,24.0,0.9782278318497385,24.0,True,False
18.0,20.0,26.0,13.0,0.8478900112087614,26.0,True,False
26.0,16.0,14.0,21.0,1.6146445920235493,26.0,True,False
18.0,22.0,24.0,25.0,0.26596781485684035,25.0,True,False
16.0,14.0,19.0,15.0,0.4117603932154123,19.0,True,False
17.0,19.0,19.0,17.0,0.7322578740113634,19.0,True,False
16.0,17.0,12.0,15.0,1.8682291321448876,17.0,True,False
18.0,27.0,18.0,21.0,1.3028737700595825,27.0,True,False
24.0,21.0,24.0,13.0,2.1641507760661916,24.0,True,False
13.0,16.0,54.0,38.0,0.0018416802612207326,54.0,True,False
13.0,19.0,54.0,36.0,0.0002965873505725811,54.0,True,False
17.0,18.0,48.0,44.0,3.684961819251279e-07,48.0,True,False
15.0,25.0,14.0,16.0,2.340373152984823,25.0,True,False
13.0,12.0,40.0,26.0,3.272612505555662e-05,40.0,True,False
27.0,16.0,13.0,21.0,2.068241648101685,27.0,True,False
19.0,13.0,21.0,15.0,0.40940502718107913,21.0,True,False
28.0,24.0,18.0,20.0,2.966618155516357,28.0,True,False
18.0,27.0,17.0,34.0,0.48518346981431293,34.0,True,False
15.0,15.0,12.0,15.0,1.2226182116249835,15.0,True,False
12.0,30.0,16.0,13.0,2.5169502218286905,30.0,True,False
16.0,16.0,19.0,16.0,0.4869610402830937,19.0,True,False
21.0,20.0,25.0,23.0,0.34357822075085526,25.0,True,False
12.0,15.0,18.0,37.0,0.01587371834735659,37.0,True,False
23.0,13.0,29.0,26.0,0.06364136348146032,29.0,True,False
17.0,12.0,14.0,15.0,0.6841758762432762,17.0,True,False
17.0,29.0,18.0,25.0,0.9049264672523225,29.0,True,False
29.0,17.0,20.0,15.0,2.2471629205815233,29.0,True,False
12.0,12.0,22.0,28.0,0.008007906881206244,28.0,True,False
28.0,16.0,24.0,22.0,0.4959054196266168,28.0,True,False
14.0,13.0,35.0,20.0,0.013391274675048345,35.0,True,False
13.0,16.0,46.0,37.0,0.00048709192205192926,46.0,True,False
13.0,14.0,32.0,37.0,8.905492011557616e-05,37.0,True,False
28.0,16.0,19.0,12.0,3.314704360214747,28.0,True,False
21.0,29.0,16.0,28.0,1.476457499955942,29.0,True,False
17.0,14.0,30.0,20.0,0.06369937034827171,30.0,True,False
17.0,21.0,22.0,12.0,1.459248060483448,22.0,True,False
32.0,15.0,23.0,24.0,0.5260396260314785,32.0,True,False
18.0,15.0,45.0,28.0,0.004900894572639465,45.0,True,False
19.0,16.0,50.0,30.0,0.00340908169343594,50.0,True,False
18.0,30.0,17.0,16.0,3.3893354675819976,30.0,True,False
13.0,14.0,22.0,28.0,0.022853947348186517,28.0,True,False
19.0,15.0,50.0,39.0,3.5138304081489295e-06,50.0,True,False
14.0,25.0,26.0,26.0,0.13948145019970493,26.0,True,False
13.0,29.0,14.0,20.0,1.4451628112351351,29.0,True,False
18.0,17.0,23.0,24.0,0.16815617577007116,24.0,True,False
19.0,17.0,22.0,24.0,0.2185217493657851,24.0,True,False
21.0,17.0,48.0,35.0,0.004654060528460548,48.0,True,False
17.0,28.0,24.0,28.0,0.3181569245732513,28.0,True,False
12.0,13.0,44.0,13.0,0.01649887533372519,44.0,True,False
15.0,17.0,22.0,14.0,0.46736741393357917,22.0,True,False
28.0,19.0,13.0,22.0,2.9441773768302717,28.0,True,False
12.0,19.0,24.0,16.0,0.202023887889231,24.0,True,False
27.0,17.0,12.0,22.0,2.541974367373918,27.0,True,False
29.0,13.0,20.0,19.0,0.7188088217986341,29.0,True,False
13.0,16.0,30.0,43.0,0.00028767502250826135,43.0,True,False
37.0,18.0,18.0,20.0,2.9094830218976715,37.0,True,False
22.0,16.0,27.0,24.0,0.1591455851358755,27.0,True,False
24.0,21.0,22.0,23.0,0.7255089064964049,24.0,True,False
13.0,21.0,22.0,45.0,0.017286530482026188,45.0,True,False
33.0,13.0,22.0,14.0,1.558946567812358,33.0,True,False
13.0,14.0,51.0,30.0,0.0006413594950075735,51.0,True,False
13.0,14.0,53.0,30.0,0.0008888695853307833,53.0,True,False
37.0,12.0,43.0,55.0,0.0018886428544679095,55.0,True,False
14.0,30.0,21.0,14.0,1.64940620787961,30.0,True,False
30.0,12.0,60.0,18.0,0.0357414181528213,60.0,True,False
16.0,13.0,19.0,28.0,0.06085996183735068,28.0,True,False
19.0,21.0,17.0,19.0,1.1903132782705492,21.0,True,False
15.0,26.0,13.0,24.0,1.2226182116249835,26.0,True,False
25.0,20.0,15.0,24.0,1.54905296708934,25.0,True,False
14.0,15.0,39.0,43.0,0.0003631201284632801,43.0,True,False
29.0,22.0,17.0,13.0,7.5218465502021346,29.0,True,False
22.0,17.0,14.0,31.0,0.5147658229705968,31.0,True,False
16.0,16.0,25.0,16.0,0.2457389878477507,25.0,True,False
13.0,18.0,31.0,55.0,4.950421264808937e-05,55.0,True,False
17.0,33.0,17.0,17.0,3.228839352639801,33.0,True,False
12.0,16.0,47.0,32.0,0.0002762161001897437,47.0,True,False
12.0,16.0,46.0,32.0,0.00019167134773255743,46.0,True,False
14.0,23.0,20.0,14.0,1.0114740765795351,23.0,True,False
26.0,14.0,16.0,21.0,0.8818224309936811,26.0,True,False
12.0,12.0,39.0,32.0,0.0008349042306253359,39.0,True,False
12.0,28.0,34.0,47.0,0.004353822768829894,47.0,True,False
19.0,15.0,19.0,13.0,1.019225182365307,19.0,True,False
18.0,19.0,15.0,16.0,1.6402454479545174,19.0,True,False
12.0,15.0,26.0,39.0,0.0011045963415974491,39.0,True,False
20.0,12.0,21.0,18.0,0.2407288952236231,21.0,True,False
12.0,12.0,14.0,15.0,0.2931518169297514,15.0,True,False
13.0,12.0,22.0,45.0,0.00017679512528462793,45.0,True,False
26.0,15.0,28.0,14.0,0.7235520612070873,28.0,True,False
13.0,39.0,17.0,20.0,1.8141319214058735,39.0,True,False
17.0,13.0,15.0,22.0,0.2760637015977028,22.0,True,False
14.0,13.0,30.0,40.0,5.457282025746766e-05,40.0,True,False
21.0,22.0,13.0,16.0,4.313407777561915,22.0,True,False
13.0,25.0,37.0,54.0,0.0003379471119743284,54.0,True,False
12.0,25.0,37.0,54.0,3.4466590611807465e-05,54.0,True,False
