x1,x2,x3,x4,f1,f2,isFeasible,isFrontier
29.0,20.0,31.0,28.0,0.2744957711954023,31.0,True,False
28.0,12.0,34.0,50.0,0.0028481150377136447,50.0,True,False
19.0,15.0,21.0,22.0,0.2233543443170894,22.0,True,False
37.0,13.0,37.0,43.0,0.02497861923241318,43.0,True,False
38.0,13.0,37.0,43.0,0.027628163653380285,43.0,True,False
12.0,12.0,20.0,43.0,0.0005365030596996755,43.0,True,False
12.0,12.0,14.0,14.0,0.3485893441323532,14.0,True,True
15.0,18.0,23.0,22.0,0.15156812606235565,23.0,True,False
12.0,15.0,19.0,19.0,0.1255537412925678,19.0,True,False
24.0,22.0,36.0,16.0,0.5965822059179345,36.0,True,False
22.0,19.0,16.0,12.0,4.132292137219935,22.0,True,False
20.0,15.0,25.0,16.0,0.3668975363977435,25.0,True,False
13.0,15.0,18.0,20.0,0.1579166994975046,20.0,True,False
22.0,12.0,41.0,60.0,0.001366208043491648,60.0,True,False
35.0,20.0,19.0,20.0,2.882612917053363,35.0,True,False
23.0,12.0,16.0,28.0,0.22258778920677363,28.0,True,False
24.0,15.0,17.0,22.0,0.6695944656283694,24.0,True,False
21.0,13.0,27.0,21.0,0.11370529448901309,27.0,True,False
15.0,17.0,29.0,33.0,0.014927550547314308,33.0,True,False
12.0,12.0,36.0,57.0,0.005491385946425408,57.0,True,False
16.0,24.0,16.0,17.0,1.6065191913265302,24.0,True,False
35.0,20.0,31.0,38.0,0.202453364209917,38.0,True,False
42.0,29.0,48.0,37.0,0.2932563503705796,48.0,True,False
12.0,12.0,20.0,60.0,0.0005894856114211608,60.0,True,False
22.0,32.0,35.0,21.0,0.6618535218060687,35.0,True,False
16.0,17.0,21.0,23.0,0.17545012761583087,23.0,True,False
13.0,15.0,19.0,18.0,0.18138749977015656,19.0,True,False
12.0,12.0,20.0,48.0,3.272612505555662e-05,48.0,True,False
12.0,12.0,19.0,20.0,0.05506909070971695,20.0,True,False
25.0,22.0,29.0,39.0,0.11697493680604391,39.0,True,False
12.0,12.0,22.0,51.0,0.0002539904801500591,51.0,True,False
21.0,15.0,15.0,19.0,0.9234899275218075,21.0,True,False
18.0,18.0,31.0,20.0,0.1431118890077054,31.0,True,False
12.0,12.0,30.0,53.0,0.0028851172043095927,53.0,True,False
19.0,30.0,19.0,15.0,3.4436992244658433,30.0,True,False
23.0,27.0,28.0,54.0,0.07098758841191229,54.0,True,False
22.0,27.0,36.0,53.0,0.02790283931781011,53.0,True,False
23.0,21.0,28.0,20.0,0.5158409383238726,28.0,True,False
19.0,29.0,19.0,17.0,2.4386040175847676,29.0,True,False
13.0,12.0,19.0,18.0,0.09725729960290977,19.0,True,False
13.0,12.0,20.0,17.0,0.09893805667198402,20.0,True,False
15.0,12.0,40.0,60.0,0.004799624840969567,60.0,True,False
16.0,12.0,31.0,30.0,0.0038653934113776515,31.0,True,False
28.0,12.0,21.0,32.0,0.1265371987841235,32.0,True,False
21.0,12.0,18.0,26.0,0.15537961758858573,26.0,True,False
13.0,22.0,20.0,19.0,0.3700924651593273,22.0,True,False
14.0,19.0,27.0,14.0,0.31295563574227203,27.0,True,False
24.0,12.0,26.0,20.0,0.16774498747723457,26.0,True,False
18.0,12.0,21.0,20.0,0.13690472828041197,21.0,True,False
12.0,12.0,26.0,55.0,0.0018992184982432971,55.0,True,False
29.0,13.0,20.0,21.0,0.5675207380181214,29.0,True,False
23.0,15.0,20.0,31.0,0.16988599510270364,31.0,True,False
23.0,16.0,22.0,30.0,0.17081394136768266,30.0,True,False
22.0,16.0,26.0,48.0,0.018981112212354885,48.0,True,False
21.0,12.0,43.0,49.0,0.0006090034801155917,49.0,True,False
16.0,18.0,27.0,19.0,0.1739925848769732,27.0,True,False
13.0,15.0,26.0,18.0,0.07419486402402797,26.0,True,False
14.0,14.0,14.0,15.0,0.6226062284255093,15.0,True,False
15.0,26.0,14.0,26.0,0.8596057255744385,26.0,True,False
19.0,19.0,18.0,53.0,0.054815631855628065,53.0,True,False
27.0,20.0,31.0,26.0,0.2763561386210238,31.0,True,False
29.0,17.0,13.0,14.0,6.576721203271855,29.0,True,False
12.0,14.0,18.0,18.0,0.14005497413547532,18.0,True,False
12.0,13.0,12.0,12.0,0.8818224309936811,13.0,True,False
19.0,26.0,31.0,13.0,1.169700926091095,31.0,True,False
17.0,12.0,18.0,28.0,0.06785117447780117,28.0,True,False
14.0,21.0,14.0,16.0,1.3647395460283884,21.0,True,False
17.0,19.0,19.0,35.0,0.11657783255314114,35.0,True,False
12.0,12.0,18.0,17.0,0.10647750508563535,18.0,True,False
29.0,12.0,30.0,24.0,0.11495762072099329,30.0,True,False
31.0,12.0,30.0,24.0,0.13867233240280932,31.0,True,False
12.0,21.0,20.0,50.0,0.011603743871412504,50.0,True,False
17.0,32.0,18.0,14.0,4.058012162431657,32.0,True,False
12.0,12.0,16.0,23.0,0.06102136201449669,23.0,True,False
21.0,25.0,15.0,16.0,4.174750727676059,25.0,True,False
27.0,22.0,14.0,14.0,8.33091772579846,27.0,True,False
12.0,16.0,23.0,19.0,0.08707217273833541,23.0,True,False
12.0,17.0,19.0,28.0,0.0572067479976511,28.0,True,False
21.0,12.0,21.0,53.0,0.006746284642340749,53.0,True,False
14.0,23.0,13.0,26.0,0.6534837167404536,26.0,True,False
17.0,21.0,19.0,29.0,0.25364676365441086,29.0,True,False
16.0,22.0,18.0,29.0,0.28095319028927135,29.0,True,False
16.0,27.0,15.0,25.0,1.0155009592804443,27.0,True,False
20.0,20.0,18.0,27.0,0.4607232049924324,27.0,True,False
12.0,12.0,17.0,16.0,0.14832699628884005,17.0,True,False
12.0,12.0,19.0,57.0,0.00012803682546827985,57.0,True,False
19.0,27.0,13.0,13.0,8.359174100684857,27.0,True,False
26.0,12.0,36.0,31.0,0.018303537708685202,36.0,True,False
20.0,23.0,27.0,13.0,1.360167019448803,27.0,True,False
12.0,12.0,18.0,18.0,0.09009909906751659,18.0,True,True
23.0,14.0,29.0,14.0,0.4209727432395686,29.0,True,False
18.0,13.0,29.0,14.0,0.18668911242446953,29.0,True,False
22.0,18.0,14.0,26.0,0.8904427916699627,26.0,True,False
24.0,18.0,22.0,25.0,0.41110566361633616,25.0,True,False
12.0,12.0,14.0,20.0,0.13690472828041197,20.0,True,False
12.0,13.0,15.0,21.0,0.12317205856653983,21.0,True,False
12.0,12.0,18.0,60.0,0.00011981472859200333,60.0,True,False
24.0,12.0,21.0,17.0,0.4388312109089052,24.0,True,False
28.0,20.0,13.0,23.0,2.9881629706894453,28.0,True,False
18.0,12.0,20.0,20.0,0.15659485280230273,20.0,True,False
12.0,12.0,18.0,45.0,0.0011221463537293807,45.0,True,False
14.0,21.0,24.0,14.0,0.5339527052045535,24.0,True,False
13.0,26.0,13.0,35.0,0.3582954043026605,35.0,True,False
15.0,22.0,14.0,13.0,2.785252204884503,22.0,True,False
24.0,12.0,31.0,59.0,0.00017381178652029885,59.0,True,False
23.0,23.0,22.0,19.0,1.2572484636177539,23.0,True,False
15.0,16.0,21.0,20.0,0.18245647891862715,21.0,True,False
15.0,14.0,21.0,20.0,0.1265371987841235,21.0,True,False
28.0,16.0,13.0,21.0,2.2402495352165688,28.0,True,False
12.0,12.0,17.0,17.0,0.12530932465497427,17.0,True,True
12.0,12.0,13.0,24.0,0.10065335986131808,24.0,True,False
12.0,12.0,12.0,25.0,0.1127083717750339,25.0,True,False
19.0,12.0,14.0,24.0,0.2854680521816072,24.0,True,False
24.0,23.0,27.0,33.0,0.22586189216594174,33.0,True,False
12.0,18.0,16.0,24.0,0.1749085331875285,24.0,True,False
24.0,15.0,28.0,13.0,0.713571584566688,28.0,True,False
20.0,33.0,19.0,28.0,1.201922320138011,33.0,True,False
18.0,12.0,21.0,19.0,0.15766780808128286,21.0,True,False
13.0,12.0,17.0,18.0,0.1336082308627814,18.0,True,False
26.0,23.0,16.0,22.0,2.4167323818444792,26.0,True,False
30.0,14.0,15.0,16.0,2.5783388868522232,30.0,True,False
17.0,17.0,23.0,23.0,0.16163171896724637,23.0,True,False
13.0,15.0,19.0,19.0,0.1567264219250906,19.0,True,False
25.0,15.0,17.0,23.0,0.6638989733733297,25.0,True,False
25.0,15.0,19.0,23.0,0.5095736061500159,25.0,True,False
16.0,14.0,15.0,15.0,0.7246712210957632,16.0,True,False
20.0,30.0,22.0,13.0,3.816641939689564,30.0,True,False
17.0,19.0,15.0,24.0,0.5669230068195913,24.0,True,False
19.0,15.0,24.0,13.0,0.5916412778551695,24.0,True,False
13.0,12.0,13.0,22.0,0.16094155768907917,22.0,True,False
16.0,14.0,22.0,18.0,0.17755877913484872,22.0,True,False
12.0,12.0,16.0,16.0,0.1749085331875285,16.0,True,True
12.0,12.0,25.0,29.0,0.002952983937283477,29.0,True,False
14.0,21.0,29.0,19.0,0.1515513700347378,29.0,True,False
18.0,16.0,20.0,34.0,0.07798061108500931,34.0,True,False
17.0,12.0,17.0,24.0,0.1265371987841235,24.0,True,False
12.0,12.0,31.0,33.0,1.236831431537072e-05,33.0,True,True
19.0,27.0,22.0,24.0,0.6844444575470058,27.0,True,False
17.0,12.0,17.0,17.0,0.3153979612479352,17.0,True,False
34.0,13.0,17.0,16.0,2.1925337180454134,34.0,True,False
19.0,12.0,26.0,58.0,4.780767142964281e-05,58.0,True,False
17.0,35.0,24.0,25.0,0.7180653072020207,35.0,True,False
12.0,12.0,46.0,37.0,0.003560864458162213,46.0,True,False
12.0,12.0,16.0,37.0,0.009793857159032445,37.0,True,False
19.0,22.0,18.0,26.0,0.560825850120672,26.0,True,False
12.0,23.0,39.0,40.0,0.0010656145544513172,40.0,True,False
12.0,23.0,39.0,42.0,0.000586552391395756,42.0,True,False
22.0,25.0,15.0,19.0,3.1881717920547565,25.0,True,False
13.0,29.0,13.0,15.0,3.200714245546656,29.0,True,False
15.0,17.0,44.0,27.0,0.004951534374005504,44.0,True,False
17.0,19.0,51.0,25.0,0.011892776783129593,51.0,True,False
12.0,19.0,20.0,43.0,0.014601569523777046,43.0,True,False
31.0,15.0,25.0,14.0,1.4025477871198762,31.0,True,False
12.0,12.0,17.0,21.0,0.06712349296554039,21.0,True,False
12.0,12.0,23.0,58.0,0.0013201085280245598,58.0,True,False
18.0,15.0,25.0,18.0,0.2076813338295715,25.0,True,False
17.0,26.0,32.0,21.0,0.26363990896777373,32.0,True,False
14.0,23.0,23.0,22.0,0.24214696971386662,23.0,True,False
12.0,12.0,16.0,50.0,0.0012759666386899524,50.0,True,False
16.0,12.0,17.0,31.0,0.04842070462686939,31.0,True,False
12.0,29.0,28.0,26.0,0.11138415859782774,29.0,True,False
17.0,14.0,25.0,52.0,0.001505253634171193,52.0,True,False
12.0,12.0,13.0,14.0,0.4185177345432079,14.0,True,False
13.0,12.0,18.0,13.0,0.27288853497098126,18.0,True,False
12.0,12.0,18.0,41.0,0.00258497266400398,41.0,True,False
14.0,26.0,29.0,19.0,0.2666046567071443,29.0,True,False
18.0,17.0,35.0,45.0,0.0025006389921212978,45.0,True,False
17.0,18.0,22.0,21.0,0.26838444112051024,22.0,True,False
19.0,24.0,20.0,17.0,1.4325627776612306,24.0,True,False
15.0,26.0,24.0,18.0,0.5753199032110051,26.0,True,False
16.0,21.0,12.0,24.0,1.045275876864888,24.0,True,False
12.0,12.0,18.0,51.0,0.0001583424670826484,51.0,True,False
24.0,27.0,22.0,17.0,2.522827119837476,27.0,True,False
16.0,12.0,16.0,17.0,0.3153979612479352,17.0,True,False
24.0,19.0,27.0,24.0,0.31295563574227203,27.0,True,False
16.0,24.0,24.0,17.0,0.6350450610088507,24.0,True,False
15.0,21.0,26.0,15.0,0.440116785906212,26.0,True,False
13.0,27.0,21.0,21.0,0.4246334418069923,27.0,True,False
18.0,21.0,30.0,22.0,0.1835676441064328,30.0,True,False
16.0,27.0,16.0,21.0,1.3028737700595825,27.0,True,False
20.0,12.0,36.0,28.0,0.008801425592530708,36.0,True,False
12.0,12.0,38.0,29.0,0.0001851727221700064,38.0,True,False
19.0,19.0,16.0,29.0,0.40162374694481096,29.0,True,False
17.0,36.0,15.0,20.0,3.593756878484023,36.0,True,False
12.0,36.0,55.0,57.0,4.199405104820698e-05,57.0,True,False
28.0,12.0,33.0,14.0,0.3398813073584888,33.0,True,False
16.0,25.0,32.0,20.0,0.2310923675909335,32.0,True,False
19.0,13.0,21.0,17.0,0.2998629408824458,21.0,True,False
22.0,23.0,15.0,24.0,1.5908177303376554,24.0,True,False
12.0,12.0,24.0,53.0,0.0009654553634071071,53.0,True,False
33.0,20.0,16.0,13.0,9.173614891493063,33.0,True,False
16.0,17.0,19.0,19.0,0.37110426754155446,19.0,True,False
13.0,15.0,16.0,17.0,0.3279079112637609,17.0,True,False
22.0,16.0,17.0,26.0,0.4252354086591019,26.0,True,False
18.0,15.0,19.0,20.0,0.3206356548354821,20.0,True,False
15.0,20.0,29.0,17.0,0.21551872653742488,29.0,True,False
26.0,21.0,19.0,14.0,3.64180832601331,26.0,True,False
18.0,22.0,21.0,16.0,1.0697601559802756,22.0,True,False
13.0,29.0,13.0,22.0,1.3780470640320035,29.0,True,False
18.0,13.0,42.0,34.0,0.0003836200705210692,42.0,True,False
18.0,13.0,38.0,37.0,0.0004906341380980498,38.0,True,False
26.0,23.0,26.0,15.0,1.9294710386981975,26.0,True,False
16.0,13.0,24.0,34.0,0.012237367598144686,34.0,True,False
12.0,12.0,24.0,21.0,0.02000384817653088,24.0,True,True
12.0,12.0,17.0,55.0,9.469957014237097e-05,55.0,True,False
21.0,19.0,17.0,16.0,1.749356571163444,21.0,True,False
12.0,12.0,16.0,13.0,0.30033509162300276,16.0,True,False
12.0,12.0,15.0,14.0,0.2931518169297514,15.0,True,False
12.0,12.0,16.0,60.0,3.272612505555662e-05,60.0,True,False
15.0,19.0,19.0,12.0,1.2226182116249835,19.0,True,False
13.0,20.0,26.0,25.0,0.06539306373867554,26.0,True,False
15.0,14.0,13.0,15.0,0.8698243684250215,15.0,True,False
12.0,15.0,41.0,43.0,0.0017792054938132102,43.0,True,False
14.0,14.0,14.0,28.0,0.1265371987841235,28.0,True,False
12.0,12.0,17.0,12.0,0.3153979612479352,17.0,True,False
12.0,12.0,17.0,57.0,1.8727138306343583e-05,57.0,True,False
21.0,22.0,26.0,33.0,0.15537961758858573,33.0,True,False
12.0,12.0,21.0,13.0,0.14683703059530503,21.0,True,False
16.0,13.0,18.0,15.0,0.39198999737750895,18.0,True,False
16.0,12.0,24.0,25.0,0.030877755702317138,25.0,True,False
12.0,12.0,13.0,15.0,0.3530525030640972,15.0,True,False
13.0,13.0,13.0,18.0,0.3340179927122795,18.0,True,False
21.0,14.0,16.0,19.0,0.6770425248793773,21.0,True,False
12.0,12.0,21.0,20.0,0.039433149835154224,21.0,True,True
12.0,22.0,25.0,29.0,0.048337806747347216,29.0,True,False
12.0,12.0,17.0,53.0,0.00024158779475226148,53.0,True,False
17.0,17.0,12.0,17.0,1.6189695478118413,17.0,True,False
18.0,18.0,21.0,22.0,0.3102705858253483,22.0,True,False
17.0,13.0,17.0,17.0,0.3849291133507937,17.0,True,False
25.0,26.0,16.0,14.0,7.60384148820477,26.0,True,False
15.0,29.0,12.0,20.0,2.782960221255628,29.0,True,False
18.0,18.0,26.0,29.0,0.08146965583570706,29.0,True,False
15.0,17.0,17.0,22.0,0.2889480228336983,22.0,True,False
18.0,12.0,20.0,58.0,0.0017579212752801855,58.0,True,False
15.0,16.0,24.0,17.0,0.19709690271695826,24.0,True,False
22.0,12.0,21.0,20.0,0.2345388418017403,22.0,True,False
25.0,13.0,19.0,15.0,0.9921585375408318,25.0,True,False
14.0,20.0,25.0,24.0,0.10393359821341863,25.0,True,False
18.0,13.0,25.0,29.0,0.03185485907099061,29.0,True,False
31.0,19.0,22.0,25.0,0.858642723489871,31.0,True,False
18.0,19.0,29.0,15.0,0.4120710074100371,29.0,True,False
12.0,12.0,15.0,13.0,0.3530525030640972,15.0,True,False
12.0,12.0,19.0,55.0,4.199405104820698e-05,55.0,True,False
14.0,35.0,21.0,17.0,1.5086464432502682,35.0,True,False
12.0,12.0,14.0,15.0,0.2931518169297514,15.0,True,False
15.0,19.0,19.0,28.0,0.1532213286472937,28.0,True,False
14.0,21.0,19.0,17.0,0.5866600907516071,21.0,True,False
21.0,16.0,18.0,13.0,1.6682773449852755,21.0,True,False
15.0,12.0,18.0,19.0,0.14595186036118044,19.0,True,False
12.0,12.0,13.0,60.0,0.0016269977236277897,60.0,True,False
19.0,20.0,22.0,20.0,0.5174745493626121,22.0,True,False
12.0,12.0,13.0,17.0,0.25735773968397696,17.0,True,False
34.0,12.0,24.0,55.0,0.027162858325458342,55.0,True,False
26.0,30.0,16.0,20.0,5.258861065289679,30.0,True,False
13.0,14.0,16.0,15.0,0.37706232542930856,16.0,True,False
13.0,14.0,17.0,15.0,0.3242689353153213,17.0,True,False
12.0,18.0,42.0,35.0,7.072678224891596e-06,42.0,True,True
25.0,12.0,31.0,18.0,0.1547282219744268,31.0,True,False
21.0,26.0,31.0,21.0,0.48223351467687403,31.0,True,False
19.0,16.0,16.0,15.0,1.259753345243669,19.0,True,False
12.0,12.0,21.0,54.0,0.00029912386654793886,54.0,True,False
15.0,21.0,30.0,22.0,0.11088460610850517,30.0,True,False
19.0,18.0,22.0,21.0,0.3551926556440336,22.0,True,False
12.0,22.0,15.0,14.0,1.23846524167925,22.0,True,False
15.0,15.0,17.0,31.0,0.07989986786064714,31.0,True,False
21.0,17.0,26.0,26.0,0.14732330725642256,26.0,True,False
16.0,12.0,22.0,12.0,0.3398813073584888,22.0,True,False
15.0,17.0,33.0,21.0,0.050035445919165235,33.0,True,False
18.0,13.0,17.0,31.0,0.08984613319558012,31.0,True,False
20.0,23.0,33.0,29.0,0.11315784979851415,33.0,True,False
19.0,30.0,33.0,33.0,0.14374460179110765,33.0,True,False
23.0,12.0,43.0,41.0,0.00015060218482962793,43.0,True,False
22.0,16.0,15.0,24.0,0.6947196711617577,24.0,True,False
13.0,12.0,24.0,12.0,0.1579166994975046,24.0,True,False
16.0,21.0,31.0,15.0,0.33443241716311745,31.0,True,False
18.0,18.0,13.0,29.0,0.5114211016184601,29.0,True,False
18.0,17.0,22.0,19.0,0.3454830848417192,22.0,True,False
30.0,17.0,21.0,17.0,1.64940620787961,30.0,True,False
16.0,12.0,43.0,38.0,0.0007169683564919069,43.0,True,False
12.0,12.0,14.0,13.0,0.4185177345432079,14.0,True,False
24.0,12.0,26.0,29.0,0.05649346516255731,29.0,True,False
32.0,13.0,13.0,19.0,2.371388105485758,32.0,True,False
23.0,14.0,16.0,14.0,1.6724197148351985,23.0,True,False
13.0,13.0,21.0,29.0,0.01774884209065997,29.0,True,False
13.0,13.0,43.0,31.0,0.00030616703283163063,43.0,True,False
16.0,22.0,22.0,23.0,0.3040120187690737,23.0,True,False
18.0,12.0,32.0,23.0,0.022260322532418556,32.0,True,False
16.0,18.0,17.0,23.0,0.3508116674398911,23.0,True,False
17.0,14.0,18.0,16.0,0.4652734574586952,18.0,True,False
27.0,12.0,12.0,45.0,0.2076813338295715,45.0,True,False
27.0,12.0,12.0,47.0,0.1850623695173793,47.0,True,False
38.0,21.0,17.0,21.0,4.3723428640191475,38.0,True,False
18.0,28.0,24.0,23.0,0.5909983236882895,28.0,True,False
15.0,15.0,20.0,20.0,0.1749085331875285,20.0,True,False
22.0,19.0,26.0,26.0,0.22473655330728948,26.0,True,False
19.0,22.0,15.0,15.0,2.9360769484505886,22.0,True,False
28.0,21.0,19.0,14.0,4.269376627885623,28.0,True,False
16.0,13.0,17.0,17.0,0.33113563442145294,17.0,True,False
