%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          f1             f2             f3             f4             f5             f6             f7             
43       NO_ID      9.946999243    9.216268775    4.131718475    4.188613162    1.01428102     0.05273999649  -710.629185    -17.163268     13.163268      -2.73073       -19.701807     1.4694         0.00418        
44       NO_ID      6.401120967    3.640099402    4.660262115    3.038053775    1.379861575    0.8337190285   -206.816066    -8.04122       4.04122        -4.761022      -6.519177      1.794524       0.541432       
45       NO_ID      2.31571281     0.1851927909   2.014094662    5.833486271    3.26917128     4.904256577    31.4487935     -0.500906      -3.499094      -4.13052       -0.239866      2.805496       -0.97671       
46       NO_ID      5.840291207    7.774310176    2.132452259    1.687684785    2.94545914     3.329394275    -145.3737525   -11.614601     7.614601       -0.065981      -19.482639     -1.559676      0.667631       
47       NO_ID      7.129580098    6.852703708    2.356486057    3.691730712    1.612055503    7.042102216    -257.25547     -11.982284     7.982284       -2.276876      -15.428531     0.105841       -4.968492      
48       NO_ID      6.611949302    7.031912155    3.139035625    4.157611878    1.655219348    0.678973608    -219.297988    -11.643861     7.643861       -1.580037      -16.483787     0.176943       1.512591       
49       NO_ID      1.509430246    8.99414787     2.857301923    5.510139369    4.274918513    3.888621444    41.8527185     -8.503578      4.503578       5.484718       -27.473013     1.530502       -1.514039      
50       NO_ID      6.060606463    0.6128221148   4.880513212    5.678322469    4.710488014    5.430119352    -150.468052    -4.673429      0.673429       -7.447784      2.22214        5.214652       -4.355889      
51       NO_ID      3.299387569    2.806875763    3.06437886     0.0232610358   1.632152498    1.467587352    -15.1818885    -4.106263      0.106263       -2.492512      -7.12124       -3.972594      0.661406       
52       NO_ID      2.924177085    6.644260006    1.031170525    5.824512225    2.717982585    5.333282489    37.1567875     -7.568437      3.568437       1.720083       -19.008603     5.700802       -1.412816      
53       NO_ID      0.2889365239   6.156156434    3.608473278    0.915573358    3.694285616    7.145856441    1.254012       -4.445093      0.445093       3.86722        -20.179533     -2.714187      -3.627889      
54       NO_ID      6.497956238    1.150491858    3.526659639    2.352825635    3.626968068    8.630812428    -186.672036    -5.648448      1.648448       -7.347464      1.046481       -1.369804      -5.023901      
55       NO_ID      1.884226576    8.196069071    1.533151599    1.018383955    3.652755867    2.169644298    18.612871      -8.080296      4.080296       4.311842       -24.703981     -0.829972      1.404265       
56       NO_ID      2.969290196    4.860331158    4.034306468    2.383211322    4.088462678    9.480585097    53.981322      -5.829621      1.829621       -0.108959      -13.611703     -0.546999      -6.665336      
57       NO_ID      0.8894669269   9.270639899    1.65791197     2.289710991    4.448419617    3.971267051    15.6714655     -8.160107      4.160107       6.381173       -28.922453     0.090911       -2.069186      
58       NO_ID      7.262738234    4.841499177    1.430668477    3.367643683    2.324919258    9.794920073    -255.9520975   -10.104237     6.104237       -4.421239      -9.261759      1.830445       -6.250654      
59       NO_ID      2.704777072    9.188242056    3.713694272    1.589443345    2.182870344    1.254673908    17.866951      -9.893019      5.893019       4.483465       -26.859949     -1.901197      2.077625       
60       NO_ID      2.821719489    4.639459068    3.155424054    3.318109664    3.312746517    5.82676017     30.5358585     -5.461179      1.461179       -0.18226       -13.096658     -0.657734      -1.924571      
61       NO_ID      9.87535873     5.154167803    3.43930339     2.05811246     1.464079229    9.449020358    -669.418423    -13.029527     9.029527       -6.721191      -7.587145      -1.7489        -7.808073      
62       NO_ID      3.350313186    8.713722866    1.616085971    3.835373438    3.080913709    4.791750384    20.766853      -10.064036     6.064036       3.36341        -24.790855     1.750591       -0.798297      
63       NO_ID      2.701971718    2.038671771    2.582582633    3.699464625    4.267963854    1.671246165    13.6130525     -2.740643      -1.259357      -2.6633        -5.414044      -0.126298      0.721021       
64       NO_ID      2.606815231    2.743592715    1.625105996    3.234711552    4.864699418    5.007781622    25.249709      -3.350408      -0.649592      -1.863223      -7.623963      1.125045       -4.484886      
65       NO_ID      8.786971322    2.627003744    1.820767509    3.959290734    3.532916195    6.806223726    -498.5746195   -9.413975      5.413975       -8.159968      -1.09404       1.34988        -3.090223      
66       NO_ID      9.774732236    3.924685649    1.876678458    3.502262683    2.685946082    9.239484416    -649.702989    -11.699418     7.699418       -7.850047      -3.999325      0.764114       -5.338114      
67       NO_ID      6.475913285    0.6745893884   4.129540246    3.274361061    1.124230273    9.845501063    -172.286431    -5.150503      1.150503       -7.801324      2.452145       0.550222       -9.364013      
68       NO_ID      6.76267444     0.269313981    3.544031135    2.296930428    1.339800038    7.548079937    -228.5745285   -5.031988      1.031988       -8.49336       3.954732       -1.4071        -6.304344      
69       NO_ID      8.566934112    4.46161689     3.558026671    1.131382644    1.765395917    0.02295745538  -494.5891645   -11.028551     7.028551       -6.105317      -6.817917      -2.557224      2.452795       
70       NO_ID      1.36797281     1.519025374    1.103784192    0.451382546    2.590966684    8.442629086    29.11977       -0.886998      -3.113002      -1.848947      -5.189103      0.047017       -4.609937      
71       NO_ID      5.914883463    1.446357137    4.56976241     1.49524728     2.747356529    9.55296692     -123.2655725   -5.361241      1.361241       -6.468526      -0.424188      -0.040599      -5.616796      
72       NO_ID      9.280021707    9.324832777    1.985794414    0.3700815553   3.640466289    5.792296448    -587.8929475   -16.604854     12.604854      -1.955189      -20.694477     -2.601305      -2.202494      
73       NO_ID      7.376985097    4.988525512    1.859313131    3.713683501    3.585731433    5.970488007    -297.0894615   -10.365511     6.365511       -4.38846       -9.588591      1.01485        -2.313569      
74       NO_ID      8.34279681     7.385987871    3.519259432    1.789901391    4.248447584    1.646345524    -448.0327475   -13.728785     9.728785       -2.956809      -15.815167     -1.940468      0.795033       
75       NO_ID      6.671152174    2.054585964    1.570521767    1.138996505    3.076170531    5.495292049    -233.08268     -6.725738      2.725738       -6.616566      -1.492606      -0.817595      -1.501094      
76       NO_ID      4.39097502     9.117162427    1.859567287    4.121085055    4.384348821    1.876569908    -30.09585      -11.508137     7.508137       2.726187       -24.960512     1.421672       0.207008       
77       NO_ID      1.031835001    2.050853591    4.478524506    5.342054712    4.94236619     8.371397899    47.7465165     -1.082689      -2.917311      -0.980981      -7.120726      3.528089       -8.144184      
78       NO_ID      6.311090293    0.4945626066   1.845491365    3.26005713     4.853461362    2.812792679    -198.7196055   -4.805653      0.805653       -7.816528      2.827402       0.592947       -2.248112      
79       NO_ID      7.891074995    5.297448689    2.688045003    4.458555849    1.632108169    9.604989732    -334.7978375   -11.188524     7.188524       -4.593626      -10.001271     0.555872       -7.476118      
80       NO_ID      2.313053772    5.494745991    1.078348009    1.192479691    2.337445457    6.114496112    28.318811      -5.8078        1.8078         1.181692       -16.171184     0.885226       -2.553475      
81       NO_ID      2.836498023    3.022279289    3.179204733    2.840926198    4.631070379    8.499649464    45.6168075     -3.858777      -0.141223      -1.814219      -8.23034       -1.126959      -7.16004       
82       NO_ID      5.967149481    9.88132989     3.20458641     0.7256907908   4.123413872    8.042348506    -127.591893    -13.848479     9.848479       1.91418        -25.67684      -3.232454      -5.304407      
83       NO_ID      4.708539944    6.430831089    2.191244357    1.865859348    3.332044187    6.666633848    -43.546792     -9.139371      5.139371       -0.277709      -16.583953     -1.480055      -2.776887      
84       NO_ID      2.485226329    9.19890664     3.409560395    2.222329679    1.463277182    5.748987382    37.8305155     -9.684133      5.684133       4.71368        -27.111494     -1.609931      -4.110504      
85       NO_ID      2.847044986    0.2850819846   1.549166123    2.752536509    2.254066751    2.749709772    3.2482625      -1.132127      -2.867873      -4.561963      -0.008201      0.857455       0.693874       
86       NO_ID      4.021489897    9.18069588     4.982260874    2.787752203    4.834184764    2.858316155    -10.5802455    -11.202186     7.202186       3.159206       -25.520598     2.71711        -2.22255       
87       NO_ID      2.043689816    8.294742204    4.892891647    5.744872852    2.385350273    8.955083363    78.008451      -8.338432      4.338432       4.251052       -24.840537     5.327912       -5.332878      
88       NO_ID      1.344302316    3.689023179    1.565026822    0.6086917886   1.188593574    4.2304937      6.0443035      -3.033325      -0.966675      0.344721       -11.722767     -1.33216       -3.511687      
89       NO_ID      9.55019101     0.06030740685  2.434634761    5.859634381    4.250024533    7.905796421    -616.4696095   -7.610498      3.610498       -11.489884     7.369269       2.179272       -5.468358      
90       NO_ID      6.32181763     0.7889094347   4.680347657    5.404598789    1.727897954    4.45226459     -184.9778665   -5.110727      1.110727       -7.532908      1.955089       4.228167       -2.070508      
91       NO_ID      8.864988363    3.859413906    3.06780682     2.443846116    3.481114959    0.2477745294   -536.732976    -10.724402     6.724402       -7.005574      -4.713253      -1.551556      3.520754       
92       NO_ID      9.743366204    6.755792017    2.838574891    1.392287122    1.113104092    2.351186025    -687.2334605   -14.499158     10.499158      -4.987574      -12.52401      -2.581655      -1.911562      
93       NO_ID      1.829374382    6.295241516    2.64966525     2.885792179    3.339429527    6.980140129    44.7933165     -6.124616      2.124616       2.465867       -19.05635      -0.991473      -3.095353      
94       NO_ID      1.725017569    2.370280499    3.921737408    2.460918418    2.770571432    4.985142781    23.245019      -2.095298      -1.904702      -1.354737      -7.385824      -0.689482      -1.03778       
95       NO_ID      4.609305535    8.598123309    4.463378718    1.509166936    2.712464045    3.457996838    -49.095465     -11.207429     7.207429       1.988818       -23.185064     -0.349356      0.459326       
96       NO_ID      9.073013416    0.1364837168   2.552731585    1.139635759    2.238801066    1.32380785     -584.684922    -7.209497      3.209497       -10.93653      6.663562       -2.660315      2.096768       
97       NO_ID      0.4815705775   3.756695592    4.513124091    1.614904323    3.464642407    8.112321737    15.151263      -2.238266      -1.761734      1.275125       -12.788516     -0.095551      -4.328214      
98       NO_ID      7.725999401    0.8719296385   2.808573666    1.046405169    1.62111398     7.656674743    -351.321329    -6.597929      2.597929       -8.85407       3.11021        -2.916951      -5.558001      
99       NO_ID      2.273775187    5.339559794    1.792583749    1.432605861    4.871141946    5.706711149    30.0046605     -5.613335      1.613335       1.065785       -15.744904     -1.10954       -5.207883      
100      NO_ID      3.615742449    9.783332585    4.388304161    4.842041387    2.459723993    3.952873901    16.4994655     -11.399075     7.399075       4.16759        -27.734255     2.76943        -0.244772      
101      NO_ID      3.202444791    3.489609437    4.946321892    2.748048075    3.962663138    3.698392605    9.773858       -4.692054      0.692054       -1.712835      -9.266384      2.536217       -0.625113      
102      NO_ID      1.558802366    8.791366224    3.596848115    1.839394928    2.807035268    7.104381363    44.3620535     -8.350169      4.350169       5.232564       -26.815296     -1.804377      -3.141617      
103      NO_ID      3.152256908    9.98184436     2.943263411    0.642212028    4.771702872    7.525444551    35.935823      -11.134101     7.134101       4.829587       -28.793276     -3.354569      -6.664376      
104      NO_ID      4.879589111    1.254188954    4.661503197    4.326359758    4.418971894    6.651557757    -51.7293205    -4.133778      0.133778       -5.6254        -0.882978      3.086953       -4.665039      
105      NO_ID      5.031490272    4.257008081    4.013929782    4.676768509    2.632221124    1.851076145    -77.635736     -7.288498      3.288498       -2.774482      -9.739534      1.704822       2.013663       
106      NO_ID      3.190620678    4.761736828    1.204349008    3.740654906    1.791338299    0.05697143732  3.8537135      -5.952358      1.952358       -0.428884      -13.09459      2.965017       2.482165       
107      NO_ID      4.623548302    7.976314378    4.166300149    0.009912572806 4.067074097    0.7858815607   -61.8145135    -10.599863     6.599863       1.352766       -21.305395     -2.629831      2.075471       
108      NO_ID      0.7534327827   2.944779137    2.161179925    5.926497309    1.426842675    4.862088903    14.863232      -1.698212      -2.301788      0.191346       -10.080905     2.630116       -3.336913      
109      NO_ID      6.42062397     1.427070746    2.911210748    2.578570664    1.024768788    0.7225657165   -217.296293    -5.847695      1.847695       -6.993553      0.139412       -1.413546      -0.624104      
110      NO_ID      2.379796683    7.24285175     1.243742488    0.8700047698   1.113444241    6.643388512    32.4188615     -7.622648      3.622648       2.863055       -21.348759     -0.045555      -6.202481      
111      NO_ID      0.111224684    9.353263732    1.121415773    0.9523568931   3.841534679    4.183383963    -19.357961     -7.464488      3.464488       7.242039       -29.948567     0.481436       -0.891565      
112      NO_ID      3.352392797    3.665740133    1.037766855    4.121303717    2.834378065    5.980326513    17.328183      -5.018133      1.018133       -1.686653      -9.644828      3.971663       -2.007757      
113      NO_ID      4.470867736    1.874031439    3.738560562    4.481057527    1.75590159     1.095072181    -49.5541665    -4.344899      0.344899       -4.596836      -3.151227      1.026529       1.357147       
114      NO_ID      8.525711642    1.635565274    4.578225562    4.855534647    1.647208741    4.093284888    -469.6713315   -8.161277      4.161277       -8.890146      1.619016       3.346331       -1.923329      
115      NO_ID      6.947869201    2.837656179    1.994959521    3.426995079    3.337525883    6.993785397    -243.708882    -7.785525      3.785525       -6.110213      -3.565099      0.437101       -3.107709      
116      NO_ID      8.472280269    3.61447734     4.408261032    3.964759829    4.812291805    2.970900355    -462.0187105   -10.086758     6.086758       -6.857803      -4.371152      1.947959       -2.255302      
117      NO_ID      0.8099357462   2.590085716    1.628253283    4.579397921    3.627236466    9.908219213    49.464493      -1.400021      -2.599979      -0.21985       -8.960321      2.461087       -6.301645      
118      NO_ID      4.780131827    9.675624319    4.287173126    5.278081954    4.148935271    0.3877505336   -47.214472     -12.455756     8.455756       2.895492       -26.246741     2.934897       2.292197       
119      NO_ID      3.607056524    3.799005954    4.9572242      1.600682212    4.110623085    0.6054931975   -13.525556     -5.406062      1.406062       -1.808051      -9.789961      1.431409       2.161023       
120      NO_ID      7.508856313    1.348053842    3.696365959    2.734017822    2.758359619    1.875304096    -340.306975    -6.85691       2.85691        -8.160802      1.464695       -0.781057      2.066306       
121      NO_ID      9.016076396    3.195983559    2.958273471    1.053348553    3.419419353    7.952668536    -537.0662605   -10.21206      6.21206        -7.820093      -2.571874      -2.94491       -4.128581      
122      NO_ID      5.101643789    3.327164097    4.858793838    4.122049972    3.195914454    6.835567503    -63.679315     -6.428808      2.428808       -3.77448       -6.879849      3.577165       -2.87395       
123      NO_ID      9.94552847     4.496994524    1.394783009    4.677049088    1.776011045    6.044063156    -701.547686    -12.442523     8.442523       -7.448534      -5.545455      3.253771       -3.542212      
124      NO_ID      3.085949413    5.551785177    4.541390238    0.2185980287   2.318046097    1.0018944      -1.6402395     -6.637735      2.637735       0.465836       -15.569406     -1.405518      2.533044       
125      NO_ID      5.759288546    6.362585661    3.390882916    5.353753798    4.026725804    5.45146873     -114.651376    -10.121874     6.121874       -1.396703      -15.328468     1.506543       -2.505635      
126      NO_ID      4.674805284    9.452405846    3.634024331    3.070389366    3.689385998    1.276187092    -50.181283     -12.127211     8.127211       2.777601       -25.682412     -0.527624      2.24856        
127      NO_ID      3.619480931    2.616007702    3.896577531    4.167844217    4.305173987    5.148007141    6.1224725      -4.235489      0.235489       -3.003473      -6.228542      0.971695       -2.851486      
128      NO_ID      9.232383137    8.663387112    3.218874517    0.9360107989   4.688997798    2.464957429    -590.206927    -15.89577      11.89577       -2.568996      -18.757778     -3.016083      -1.317671      
129      NO_ID      9.039005418    8.564057983    3.449006696    0.6833206195   1.379767779    6.892672524    -541.048516    -15.603063     11.603063      -2.474947      -18.653169     -3.115072      -5.517825      
130      NO_ID      6.506667182    7.55532931     1.967882373    4.798561734    3.284704275    7.561859287    -175.5589045   -12.061996     8.061996       -0.951338      -18.159321     1.863829       -3.642916      
131      NO_ID      8.468020893    2.027147306    1.105909731    0.03728064617  2.717213455    3.016325488    -485.511839    -8.495168      4.495168       -8.440874      0.386579       -0.375141      0.903706       
132      NO_ID      4.106254677    3.822362015    1.975354046    1.163178793    2.030646667    5.196345982    -28.21875      -5.928617      1.928617       -2.283893      -9.360831      -1.786922      -2.135992      
133      NO_ID      6.963646103    8.000055565    3.773549474    4.569019437    3.33978624     1.968341634    -251.3993905   -12.963702     8.963702       -0.963591      -19.036521     1.167398       1.916204       
134      NO_ID      2.073000638    0.921720318    1.541353811    3.800247947    1.511493022    1.658046023    12.55389       -0.994721      -3.005279      -3.15128       -2.69216       1.927897       0.126301       
135      NO_ID      9.31238315     3.223608128    4.672725372    5.242987378    2.925909688    1.910304214    -599.18417     -10.535991     6.535991       -8.088775      -2.358441      4.040998       2.084206       
136      NO_ID      9.830603804    2.958139886    3.982823336    0.4677128151   1.566189343    9.860735191    -667.205871    -10.788744     6.788744       -8.872464      -1.043816      -2.566345      -7.916548      
137      NO_ID      7.333246622    9.875974678    3.202567791    3.83528818     2.125627077    6.035698497    -281.019616    -15.209221     11.209221      0.542728       -24.294677     -0.123678      -2.800227      
138      NO_ID      0.9440669468   6.933175445    3.351881898    0.1185938689   1.804769228    4.391023034    4.6461175      -5.877242      1.877242       3.989108       -21.855459     -3.757585      -1.8196        
139      NO_ID      0.1089595119   1.282516579    3.102456021    5.967521715    1.091642253    0.578371459    -24.8980155    0.608524       -4.608524      -0.826443      -5.73859       1.978019       -0.220201      
140      NO_ID      8.03252851     2.706673156    1.422292268    2.199224943    2.58241568     9.15084308     -373.5478275   -8.739202      4.739202       -7.325855      -2.087491      0.688387       -5.32522       
141      NO_ID      5.089941595    6.648391488    4.806297611    0.6659310649   2.535605694    2.312245589    -91.417335     -9.738333      5.738333       -0.44155       -16.855233     -0.071358      1.472092       
142      NO_ID      9.532443457    1.777182897    4.645182971    0.885283993    4.312047327    3.948546128    -650.9393255   -9.309626      5.309626       -9.755261      2.200895       -0.408089      -1.670014      
143      NO_ID      0.7861824291   3.368085485    3.965096255    3.559143798    4.019877795    7.715237698    29.6122945     -2.154268      -1.845732      0.581903       -11.318074     0.490555       -4.755388      
144      NO_ID      7.634229729    8.499051634    2.424328112    4.023861913    3.031448103    6.370649769    -319.8241595   -14.133281     10.133281      -1.135178      -19.862925     0.35526        -2.371639      
145      NO_ID      5.101570597    2.097015377    2.814977701    0.4953244023   2.944820163    6.481191058    -85.295696     -5.198586      1.198586       -5.004555      -3.189476      -3.470442      -2.484236      
146      NO_ID      0.6784420603   2.575708       4.969744131    5.23441344     2.857790527    9.713462666    48.4909825     -1.25415       -2.74585       -0.102734      -9.048682      5.114305       -5.733686      
147      NO_ID      1.731488286    1.123629399    2.935724721    2.588085331    3.633442068    0.6520853055   8.979169       -0.855118      -3.144882      -2.607859      -3.6394        -1.407783      2.946666       
148      NO_ID      8.351103705    6.99996298     4.351124588    3.526428244    1.452996327    3.773162218    -439.307875    -13.351067     9.351067       -3.351141      -14.648785     1.351966       -2.166383      
149      NO_ID      6.62231129     1.18584619     1.20676337     4.607940869    3.44145414     3.79931668     -223.47544     -5.808157      1.808157       -7.436465      1.064773       3.823638       0.005802       
150      NO_ID      4.598269488    3.11528498     4.437862621    0.2356157593   4.996043993    3.778482528    -61.0701085    -5.713554      1.713554       -3.482985      -6.747585      -1.696935      -3.762674      
151      NO_ID      3.455971937    4.520351433    2.418610452    3.878810321    1.776709184    5.378156041    11.6872375     -5.976323      1.976323       -0.935621      -12.105082     0.216824       -2.874596      
152      NO_ID      3.133867878    0.9174266136   4.675637821    0.6672758463   1.60343268     4.732624751    -0.178245      -2.051294      -1.948706      -4.216441      -1.618412      -0.524962      -2.683025      
153      NO_ID      3.793056618    9.902584203    2.093083112    5.17179705     1.262010407    9.02226876     40.553606      -11.695641     7.695641       4.109528       -27.914696     1.994295       -8.042877      
154      NO_ID      6.201585716    0.05112428221  4.698324408    2.607493977    1.100851495    7.527685527    -167.7722735   -4.25271       0.25271        -8.150461      4.048213       1.4918         -7.134451      
155      NO_ID      8.459208565    3.918352739    3.301793185    3.357095566    4.136788299    0.002349251882 -468.034414    -10.377561     6.377561       -6.540856      -5.29585       -0.551825      2.705363       
156      NO_ID      8.825758323    4.520126704    4.907808131    3.796875586    3.725312655    0.8244897848   -521.2394355   -11.345885     7.345885       -6.305632      -6.734622      3.436607       2.649432       
157      NO_ID      4.493520821    2.604434231    2.090445789    4.683565727    2.792780465    8.15320284     -16.5609955    -5.097955      1.097955       -3.889087      -5.319782      1.510855       -4.196143      
158      NO_ID      2.073311253    6.142221669    1.927835018    3.184718132    4.705092309    8.716089436    60.723479      -6.215533      2.215533       2.06891        -18.353354     0.334256       -7.623429      
159      NO_ID      5.7734152      3.789271556    3.514814948    3.742245836    3.617177812    7.268704729    -116.2205635   -7.562687      3.562687       -3.984144      -7.594399      0.00728        -3.649613      
160      NO_ID      0.3834037159   3.866252393    1.041590346    4.513418912    4.354438178    5.106141621    0.624755       -2.249656      -1.750344      1.482849       -13.215353     4.348787       -2.940644      
161      NO_ID      5.510426511    3.738367499    1.297020465    0.03443978728  2.886336596    9.147909758    -96.2163005    -7.248794      3.248794       -3.772059      -7.704676      -1.065421      -5.160829      
162      NO_ID      8.454407397    3.225120335    2.838991207    5.887823964    4.104913303    0.6947177      -458.816926    -9.679528      5.679528       -7.229287      -3.220954      1.913748       2.084449       
