%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          f1             f2             f3             f4             f5             f6             f7             
14       NO_ID      8.312454009    7.414523259    3.356968724    2.360024849    4.291759446    1.502519511    -441.493343    -13.726977     9.726977       -2.897931      -15.931116     -1.512548      0.828838       
15       NO_ID      2.845427866    3.106136403    2.933807603    2.256576761    1.190412415    0.6536590358   3.6903115      -3.951564      -0.048436      -1.739291      -8.472981      -1.739042      0.071734       
16       NO_ID      6.047413953    8.886302537    1.834694172    1.057415972    4.993494548    6.65716641     -146.4944985   -12.933716     8.933716       0.838889       -22.611494     -1.584646      -6.631187      
17       NO_ID      6.995846353    9.189654933    1.212182976    3.23892664     4.09336299     5.379446803    -247.40029     -14.185501     10.185501      0.193809       -22.573118     2.435216       -2.574889      
18       NO_ID      2.362423117    5.245319184    4.231807267    1.47710308     3.447647707    4.037521055    22.377934      -5.607742      1.607742       0.882896       -15.373534     -1.005548      -0.23791       
19       NO_ID      8.616371145    5.349831118    2.844639725    4.289786595    2.628868724    0.9916126314   -487.2596985   -11.966202     7.966202       -5.26654       -9.433122      0.313923       2.870649       
20       NO_ID      6.033495234    4.954403571    4.46432912     1.469267716    3.655006179    6.722124441    -149.6633235   -8.987899      4.987899       -3.079092      -10.829715     -0.386473      -3.151158      
21       NO_ID      8.74547874     5.261188375    2.917210271    3.829527267    1.576519612    3.912817856    -503.5375565   -12.006667     8.006667       -5.48429       -9.038086      -0.163619      -1.939114      
22       NO_ID      2.7297101      8.237644433    1.035995211    1.457278739    1.32251549     1.294587786    11.5705915     -8.967355      4.967355       3.507934       -23.983223     1.314594       -0.108542      
23       NO_ID      8.136918982    7.197324143    3.170750906    5.715711658    3.643887946    9.561760579    -358.8816905   -13.334243     9.334243       -2.939595      -15.455053     1.744868       -5.976352      
24       NO_ID      4.510051787    0.4403864129   1.629776445    0.9790560682   2.99689239     4.425990099    -60.365856     -2.950438      -1.049562      -6.069665      1.188893       -1.143431      -0.426         
25       NO_ID      7.615598695    5.367269784    4.08130332     5.197358876    3.673753663    4.444546865    -327.032157    -10.982868     6.982868       -4.248329      -10.486211     2.366576       -0.898491      
26       NO_ID      9.499152913    2.263000809    2.701837257    4.168176252    4.025516878    4.65543648     -630.0866215   -9.762154      5.762154       -9.236152      0.71015        0.257077       -1.707121      
27       NO_ID      3.92091586     8.832854223    2.512369673    3.595629589    4.830996087    8.878074693    29.3645165     -10.75377      6.75377        2.911938       -24.577647     -0.166587      -8.230621      
28       NO_ID      3.801364765    9.537612246    4.459608311    2.455313926    3.9741011      4.292954092    2.2086665      -11.338977     7.338977       3.736247       -26.811472     0.58577        -1.241827      
29       NO_ID      1.679425091    6.097510041    1.340502177    4.230122982    2.117968957    4.260630963    30.7761025     -5.776935      1.776935       2.418085       -18.613105     2.984056       -1.03861       
30       NO_ID      8.424603403    2.309391067    2.574262378    3.94167068     2.106083559    4.86595656     -454.5525625   -8.733994      4.733994       -8.115212      -0.50357       0.122923       -1.665043      
31       NO_ID      2.131906954    0.9601708646   4.036688363    2.43196863     2.397838025    3.659218523    15.8327035     -1.092078      -2.907922      -3.171736      -2.748606      -0.493309      -0.021818      
32       NO_ID      0.4857243414   3.569005078    2.707335044    4.770139206    4.819752661    6.457451524    15.050074      -2.054729      -1.945271      1.083281       -12.221291     0.855792       -5.768951      
33       NO_ID      0.3877710273   7.267656558    4.001507129    3.495477047    2.655147943    5.178676255    5.1673755      -5.655428      1.655428       4.879886       -23.415199     0.498494       -1.297599      
34       NO_ID      8.011812152    4.526844488    2.070122386    2.320409628    4.416409405    8.982160999    -365.5175325   -10.538657     6.538657       -5.484968      -7.568721      -0.814918      -6.988377      
35       NO_ID      3.179909616    4.740921606    1.267770957    0.6397196775   4.845745997    8.632447081    32.067389      -5.920831      1.920831       -0.438988      -13.042855     -0.359663      -8.039225      
36       NO_ID      5.538090051    8.679486093    3.449108896    3.259823991    2.241207136    2.420854495    -113.121942    -12.217576     8.217576       1.141396       -22.500368     -0.538477      1.003379       
37       NO_ID      7.301499195    6.296971569    2.280463912    1.135458246    3.431164854    1.469270043    -311.740944    -11.598471     7.598471       -3.004528      -13.589416     -2.34681       2.344827       
38       NO_ID      4.021609809    1.196064228    1.900590772    0.3436632689   3.632373407    5.749622162    -28.170832     -3.217674      -0.782326      -4.825546      -1.566583      -2.447636      -2.149518      
39       NO_ID      3.899682026    1.955816188    1.561067848    2.800976868    1.012148783    0.4614735909   -30.710902     -3.855498      -0.144502      -3.943866      -3.967767      0.871503       -0.413026      
40       NO_ID      5.986642412    7.499016867    3.390592029    4.020336233    3.527379683    4.175849969    -145.030316    -11.485659     7.485659       -0.487626      -18.510408     0.172898       -0.453979      
41       NO_ID      3.51042309     9.68087499     3.586383785    2.02842168     4.788788952    5.439783728    17.2905445     -11.191298     7.191298       4.170452       -27.532202     -1.627732      -4.63955       
42       NO_ID      6.445123566    3.19176688     2.610381377    2.519698509    1.381896723    6.345568721    -196.631508    -7.63689       3.63689        -5.253357      -5.130177      -1.328499      -4.963827      
43       NO_ID      9.973499621    4.608134387    4.565859237    5.094306581    1.00714051     0.02636999824  -720.8065125   -12.581634     8.581634       -7.365365      -5.850904      3.546222       0.002141       
44       NO_ID      3.200560484    1.820049701    4.830131058    1.519026887    1.189930787    0.4168595143   -8.07187       -3.02061       -0.97939       -3.380511      -4.259589      0.868407       0.30679        
45       NO_ID      6.157856405    5.092596395    1.507047331    2.916743136    2.13458564     2.452128289    -179.637261    -9.250453      5.250453       -3.06526       -11.119933     1.145651       0.79893        
46       NO_ID      2.920145603    8.887155088    3.56622613     3.843842393    1.97272957     1.664697138    22.75452       -9.807301      5.807301       3.967009       -25.74132      0.164454       1.280018       
47       NO_ID      8.564790049    8.426351854    1.678243028    4.845865356    1.306027752    8.521051108    -437.503449    -14.991142     10.991142      -2.138438      -18.714266     2.592907       -7.390593      
48       NO_ID      3.305974651    3.515956077    2.069517812    5.078805939    3.327609674    0.339486804    5.947001       -4.821931      0.821931       -1.790019      -9.241894      1.944603       3.553185       
49       NO_ID      5.754715123    9.497073935    3.928650962    2.755069685    2.637459257    1.944310722    -132.194489    -13.251789     9.251789       1.742359       -24.736507     -0.382538      1.924253       
50       NO_ID      8.030303231    5.306411057    2.940256606    2.839161234    4.855244007    7.715059676    -373.7880375   -11.336714     7.336714       -4.723892      -9.88893       -1.157269      -7.15699       
51       NO_ID      1.731687841    4.477541682    2.61721707     0.850949407    3.604455858    2.724005916    11.890137      -4.20923       0.20923        0.745854       -13.700937     -3.002528      0.910627       
52       NO_ID      6.156526886    2.747372995    3.039174004    0.5962398455   1.668722729    8.057248056    -162.96031     -6.9039        2.9039         -5.409154      -4.085592      -3.402226      -5.829547      
53       NO_ID      5.835623083    9.317149734    2.334230435    0.6163757893   3.285260883    0.949163754    -150.703057    -13.152773     9.152773       1.481527       -24.115826     -2.940375      2.969462       
54       NO_ID      5.762977798    8.36785702     4.429171288    3.122759154    2.475397019    2.494262756    -132.152075    -12.130835     8.130835       0.604879       -21.340593     1.16529        1.230529       
55       NO_ID      3.248978119    5.575245929    2.263329819    1.176412818    2.313484034    9.315406214    38.5999535     -6.824224      2.824224       0.326268       -15.47676      -2.280904      -5.78671       
56       NO_ID      3.860578348    4.740292549    1.03874537     4.790144844    4.976265978    2.755733013    -8.3666565     -6.600871      2.600871       -1.120286      -12.360299     4.636665       -2.66136       
57       NO_ID      3.101393698    5.123887265    3.869303079    0.5652679729   2.639213814    5.666439499    13.717602      -6.225281      2.225281       0.022494       -14.270268     -2.679044      -1.796606      
58       NO_ID      8.95289821     1.360221492    1.497045266    2.759671992    2.204780197    1.851941399    -556.031926    -8.31312       4.31312        -9.592677      2.872234       1.018545       1.515684       
59       NO_ID      7.747646024    4.686730967    4.954946447    4.177405695    3.438339229    2.918552236    -355.1945815   -10.434377     6.434377       -5.060915      -8.312547      3.999221       0.889306       
60       NO_ID      8.315944834    6.084822149    4.04234367     1.005093956    2.742744573    5.770107464    -435.4398415   -12.400767     8.400767       -4.231123      -11.938522     -1.908426      -1.836288      
61       NO_ID      5.661903925    9.619268863    1.42071409     4.412561983    2.286166218    1.489055446    -120.8863675   -13.281173     9.281173       1.957365       -25.195903     2.906706       2.001386       
62       NO_ID      7.140580056    1.728998419    4.710569715    5.31779982     1.174385928    7.260717082    -258.8524415   -6.869578      2.869578       -7.411582      -0.046415      4.243849       -6.593584      
63       NO_ID      8.049129237    1.715093717    3.232039615    2.834706108    2.937032985    9.283467056    -371.975851    -7.764223      3.764223       -8.334036      0.903848       -1.111452      -5.287432      
64       NO_ID      3.080803008    9.056160869    3.758287675    3.811433121    2.837648411    3.39211784     24.851206      -10.136964     6.136964       3.975358       -26.08768      0.386433       0.581524       
65       NO_ID      0.424750047    8.774039968    3.115898735    2.865057303    3.012061481    1.793293451    -5.183229      -7.19879       3.19879        6.34929        -27.89737      -1.12151       2.206561       
66       NO_ID      4.310524522    6.985633526    4.0170654      5.727261658    1.057787305    8.078078217    6.1416065      -9.296158      5.296158       0.675109       -18.646376     2.761684       -7.850268      
67       NO_ID      0.1552878414   9.922750532    1.667274243    4.317292506    2.823432485    6.074459109    6.529925       -8.078038      4.078038       7.767463       -31.612964     2.09345        -2.105635      
68       NO_ID      0.8625087844   6.185140249    2.460868704    1.230459209    3.885285716    2.49257139     -0.05689       -5.047649      1.047649       3.322631       -19.692912     -2.478878      0.723698       
69       NO_ID      0.03896315584  4.853760188    3.858991293    4.599984747    2.295758589    4.536506708    -14.517904     -2.892723      -1.107277      2.814797       -16.522317     1.337851       -1.032463      
70       NO_ID      8.357508182    4.640010854    2.864966555    0.7393458107   1.123360518    3.300582861    -459.6272515   -10.997519     6.997519       -5.717497      -7.562524      -3.24242       -2.822359      
71       NO_ID      8.904267339    4.021174253    2.550267896    5.028802332    3.053862796    8.180038919    -500.0001485   -10.925442     6.925442       -6.883093      -5.159255      1.231061       -4.18294       
72       NO_ID      2.601142136    7.395875192    1.989740549    3.854113496    1.057016397    5.686457653    37.2886835     -7.997017      3.997017       2.794733       -21.586483     0.874738       -5.461643      
73       NO_ID      7.694280067    7.765091387    4.156373258    1.748028051    3.071635335    4.937679365    -344.7687035   -13.459371     9.459371       -1.929189      -17.600994     -0.914773      -0.942811      
74       NO_ID      4.989719924    2.22276345     4.194121584    5.402191439    2.754347606    3.300553916    -71.832073     -5.212483      1.212483       -4.766956      -3.67857       2.828118       0.639101       
75       NO_ID      4.830874272    2.503890811    2.157142638    0.1444711732   3.751339118    4.391405114    -78.3680735    -5.334765      1.334765       -4.326983      -4.680798      -3.14512       -0.955916      
76       NO_ID      4.171398405    8.692993936    2.259629716    3.894950695    2.624223792    5.823172762    -6.432541      -10.864392     6.864392       2.521596       -23.907583     0.443099       -1.964381      
77       NO_ID      9.871683102    3.377896009    1.919287445    3.696143561    3.056552046    1.175593013    -709.6101565   -11.249579     7.249579       -8.493787      -2.262005      0.864083       2.821209       
78       NO_ID      9.619742208    9.007289577    3.206367       3.615256077    4.739262253    4.45171226     -640.156068    -16.627032     12.627032      -2.612453      -19.402127     -0.342157      -3.476745      
79       NO_ID      8.197533338    5.94281887     1.382697959    0.006887236613 2.169190506    6.462088542    -421.1735975   -12.140352     8.140352       -4.254714      -11.630923     -1.377447      -3.152333      
80       NO_ID      7.580473576    5.019384197    1.316076249    0.4402762057   2.148126634    1.410859745    -355.2799385   -10.599858     6.599858       -4.561089      -9.477679      -0.724125      1.863452       
81       NO_ID      0.909872442    2.226132295    2.842194169    2.636091397    1.525400749    6.025959387    12.079526      -1.136005      -2.863995      -0.68374       -7.768524      -1.339006      -4.200402      
82       NO_ID      9.230436026    5.938284954    2.902088935    0.6131069449   2.658948441    4.866114559    -590.160019    -13.168721     9.168721       -5.292151      -10.584419     -3.377306      -0.982431      
83       NO_ID      1.567583439    6.374854886    1.874428593    0.7820445694   3.548718543    0.781382495    9.4976725      -5.942438      1.942438       2.807271       -19.556981     -1.951044      2.917525       
84       NO_ID      3.094736251    3.232164291    2.194097601    1.797580935    2.295182657    0.3372946942   -2.9910805     -4.326901      0.326901       -1.862572      -8.601757      -1.55294       3.165938       
85       NO_ID      8.166145244    8.403111863    1.440433502    3.548812315    4.259048303    7.062081563    -391.286423    -14.569257     10.569257      -1.763033      -19.04319      1.98106        -4.647284      
86       NO_ID      5.5631982      0.6721511579   3.737804636    3.423770116    3.202897263    0.2357419674   -132.2223085   -4.235349      0.235349       -6.891047      1.546745       -0.031874      3.723091       
87       NO_ID      7.312509486    1.346933414    4.163955129    0.8907870589   1.972066232    3.792883085    -317.462048    -6.659443      2.659443       -7.965576      1.271709       -1.754421      -0.849531      
88       NO_ID      4.042241771    7.957441731    1.289271427    2.677321808    3.49841576     7.184195662    2.2536575      -9.999684      5.999684       1.9152         -21.830083     1.603914       -3.432614      
89       NO_ID      3.155545147    5.247281303    1.422745682    1.630028565    4.926730681    1.406396339    1.640804       -6.402826      2.402826       0.091736       -14.586299     0.11776        -1.118687      
90       NO_ID      7.924286908    3.490070064    4.043028375    0.2668400781   2.85412798     5.822389962    -386.422761    -9.414357      5.414357       -6.434217      -4.545923      -2.645252      -1.843669      
91       NO_ID      9.538837974    9.249824732    1.721709585    2.659496509    3.771882781    7.584758526    -612.535751    -16.788663     12.788663      -2.289013      -20.210636     0.293523       -4.180562      
92       NO_ID      7.874493691    6.61546599     3.454755037    1.601867938    1.396291875    1.193838218    -386.1650505   -12.48996      8.48996        -3.259028      -13.971904     -2.19133       0.234282       
93       NO_ID      7.010744948    9.59034794     2.991130437    1.393876102    2.917092382    1.429158077    -268.58362     -14.601093     10.601093      0.579603       -23.760299     -2.606045      2.563968       
94       NO_ID      0.9538099593   0.6839864052   3.303805075    0.0778381443   1.150460849    1.988708355    -16.1154715    0.362204       -4.362204      -2.269824      -3.098149      -3.829864      -1.409503      
95       NO_ID      1.47858793     0.6273369541   2.460874746    1.38279166     2.719624662    4.329223397    8.032157       -0.105925      -3.894075      -2.851251      -2.403423      -2.326552      -0.407834      
96       NO_ID      8.945537498    7.648724344    1.844022502    2.229277925    3.316054084    4.802494866    -533.088203    -14.594262     10.594262      -3.296813      -16.000636     -0.434438      -0.902385      
97       NO_ID      5.776392476    3.828337371    2.14647957     1.323197201    2.983566756    4.516185045    -144.303423    -7.60473       3.60473        -3.948055      -7.70862       -1.948306      -0.516455      
98       NO_ID      7.915055234    8.333316924    4.22301805     1.896545289    3.157781887    4.600434571    -374.808817    -14.248372     10.248372      -1.581738      -19.084896     -0.607682      -0.62533       
99       NO_ID      7.853355574    1.347138156    1.540394344    3.611601531    3.791291316    3.082887187    -381.2100815   -7.200494      3.200494       -8.506217      1.811941       1.74205        0.290971       
100      NO_ID      6.278009641    4.508038198    3.639196712    1.468705103    1.351116184    3.024274191    -195.606052    -8.786048      4.786048       -3.769971      -9.246105      -2.122722      -1.743092      
101      NO_ID      7.975822942    9.656191575    1.644721626    5.754544029    2.747662459    2.40738711     -375.9531725   -15.632015     11.632015      -0.319631      -22.992752     3.591324       1.528939       
102      NO_ID      1.744804718    4.932902364    3.916016025    2.221997353    1.739678521    9.442258375    58.6957245     -4.677707      0.677707       1.188098       -15.053902     -0.938917      -7.030669      
103      NO_ID      0.8657441432   0.5618146996   1.967862361    4.294042666    2.316721034    5.326042653    10.0608005     0.572441       -4.572441      -2.303929      -2.8197        1.359351       -1.792913      
104      NO_ID      3.461609023    9.262855821    1.327113055    2.683669172    2.618511549    5.809010927    18.3659235     -10.724465     6.724465       3.801247       -26.326958     1.48222        -1.954544      
105      NO_ID      4.400143411    3.210311985    3.285414149    4.433408061    3.859523555    0.03096098547  -42.0283005    -5.610455      1.610455       -3.189831      -7.230793      0.514869       3.230258       
106      NO_ID      4.823492297    8.435041643    4.097957227    5.050670251    4.076603556    1.189898342    -53.0630665    -11.258534     7.258534       1.611549       -22.481633     2.25618        1.651026       
107      NO_ID      9.99092218     7.429079263    1.214070676    2.828777154    4.50508891     5.073285589    -714.514663    -15.420001     11.420001      -4.561843      -14.296316     2.018321       -3.338578      
108      NO_ID      3.24146094     9.234010446    3.405429461    0.07943229847  3.012426882    7.146516818    25.7281765     -10.475471     6.475471       3.99255        -26.46057      -3.756195      -3.146671      
109      NO_ID      4.780399569    4.175551852    4.399992596    5.513343441    4.175476081    5.566245409    -41.7351715    -6.955951      2.955951       -2.604848      -9.746256      3.473323       -2.947989      
110      NO_ID      3.706370319    2.965953165    4.509938897    5.31457131     4.999999352    9.972764235    45.9004875     -4.672323      0.672323       -2.740417      -7.191489      3.594487       -9.972762      
111      NO_ID      9.757872014    0.5549425541   3.767802847    3.693673677    3.382322512    9.236140134    -650.011347    -8.312815      4.312815       -11.202929     6.093044       0.283195       -5.382311      
112      NO_ID      2.195511517    9.962069681    2.002050732    2.199973987    2.975194936    2.753209738    28.423689      -10.157581     6.157581       5.766558       -29.690698     -0.804123      1.246175       
113      NO_ID      9.419590318    5.054479756    1.256503316    4.576842016    2.989173905    0.1145528164   -622.096099    -12.47407      8.47407        -6.365111      -7.743849      3.616623       3.88533        
114      NO_ID      9.438225343    8.253333591    2.511065862    0.7259117797   2.599520578    7.855880343    -602.6715755   -15.691559     11.691559      -3.184892      -17.321775     -3.035032      -4.016264      
115      NO_ID      1.365610036    1.807871224    2.956666517    2.54122812     2.614013796    6.824654991    27.5411055     -1.173481      -2.826519      -1.557739      -6.058004      -1.456894      -2.97364       
116      NO_ID      6.407033846    3.017849248    1.396926986    4.727786564    2.272517132    7.988603645    -172.724117    -7.424883      3.424883       -5.389185      -4.646514      3.29763        -4.517835      
117      NO_ID      8.78457413     2.337402642    2.890481169    1.975518248    4.023463122    8.361732498    -493.3460975   -9.121977      5.121977       -8.447171      -0.227634      -2.012487      -5.409209      
118      NO_ID      7.768696485    8.481823052    2.600011113    5.080162106    2.523006479    2.9247328      -350.1125735   -14.25052      10.25052       -1.286873      -19.676773     1.240153       0.847744       
119      NO_ID      0.4934787613   3.897540906    3.388005522    4.813218947    3.513894229    7.550785298    23.2087195     -2.39102       -1.60898       1.404062       -13.199144     0.963767       -3.814873      
120      NO_ID      0.3767163914   1.472389568    3.580589962    5.963248654    1.213421337    7.431044452    15.3348325     0.150894       -4.150894      -0.904327      -6.040452      2.300333       -6.622908      
121      NO_ID      2.921907354    8.496892698    3.910232404    0.4140144738   3.894173547    5.93701572     26.723184      -9.4188        5.4188         3.574985       -24.568771     -2.757462      -2.736562      
122      NO_ID      4.260326291    3.303966524    4.906145902    3.891270107    1.384454504    3.817114864    -30.0394495    -5.564293      1.564293       -2.95636       -7.651573      3.524662       -2.427102      
123      NO_ID      1.219192558    0.9693156606   1.515323334    1.558903795    3.997383113    2.544970798    -0.952147      -0.188508      -3.811492      -2.249877      -3.688754      -0.236831      0.460256       
124      NO_ID      5.250038083    7.390065914    2.935124864    5.465379844    2.759360651    3.936169089    -79.170044     -10.640104     6.640104       0.140028       -18.92016      1.469589       0.005924       
125      NO_ID      3.957875187    0.008260477338 4.533537049    0.2357644682   2.662278008    4.766221729    -31.569724     -1.966136      -2.033864      -5.949615      1.933094       -1.4125        -0.880278      
126      NO_ID      2.080998347    5.33922103     3.5151416      5.977308098    2.74480448     2.322238159    34.6272835     -5.420219      1.420219       1.258223       -15.936665     2.242679       1.612637       
127      NO_ID      7.919558295    4.016264255    1.541334631    3.316719201    3.733074981    6.9780196      -366.7347345   -9.935823      5.935823       -5.903294      -6.129234      1.444424       -3.515419      
128      NO_ID      5.460860159    0.6766922635   2.266749316    3.383619766    1.331609205    3.389752849    -121.5774815   -4.137552      0.137552       -6.784168      1.430783       -0.078724      -2.173281      
129      NO_ID      1.78041014     3.353218261    4.015724051    1.911194931    3.302133999    9.915301902    60.807864      -3.133628      -0.866372      -0.427192      -10.279245     -1.05711       -6.006587      
130      NO_ID      3.734214606    0.9448769879   1.219014436    1.463441514    2.374352327    6.848910505    -6.8309        -2.679092      -1.320908      -4.789338      -1.100416      0.635351       -3.240346      
131      NO_ID      6.084519292    2.515745136    1.851401616    2.260447336    4.558922836    7.040276405    -155.7641855   -6.600264      2.600264       -5.568774      -3.462716      -0.420274      -5.470517      
132      NO_ID      9.556478713    5.737736661    2.656023663    1.184563838    1.642955747    5.393091215    -644.0360645   -13.294215     9.294215       -5.818742      -9.656731      -2.697116      -3.23466       
133      NO_ID      0.3046781105   0.7250039748   3.05672212     4.993016554    2.086143943    7.053127339    4.5582035      0.970318       -4.970318      -1.579674      -3.870334      0.996234       -3.88826       
134      NO_ID      0.6738504771   5.404967873    1.518017143    3.471189962    2.526465974    8.284045583    30.295515      -4.078818      0.078818       2.731117       -17.541053     1.667463       -4.50828       
135      NO_ID      5.958918485    1.542974707    2.110357035    2.656042679    1.07286601     1.647557622    -170.9080235   -5.501893      1.501893       -6.415944      -0.670006      -0.552493      -1.361403      
136      NO_ID      5.028485719    3.759473555    3.188813389    5.079952634    4.175940949    5.098828224    -64.801201     -6.787959      2.787959       -3.269012      -8.249935      1.115603       -2.481665      
137      NO_ID      1.803528262    1.899502977    2.9786121      3.800341106    2.555311543    0.3027465987   14.7239645     -1.703031      -2.296969      -1.904025      -5.894981      -0.199201      3.499506       
138      NO_ID      7.691240328    6.676196399    3.733148027    0.02832514142  2.373767906    2.292972581    -364.098646    -12.367437     8.367437       -3.015044      -14.337349     -3.434169      1.314861       
139      NO_ID      0.5183816145   2.439794556    3.250837791    2.746127398    2.442119919    4.273714868    -7.6161775     -0.958176      -3.041824      -0.078587      -8.801002      -1.190953      -0.584945      
140      NO_ID      8.246060143    1.532829107    1.903517634    2.131314409    1.667515006    7.311774151    -422.7741185   -7.778889      3.778889       -8.713231      1.647573       -0.666412      -5.08729       
141      NO_ID      4.519502709    9.282028991    2.224503348    0.3416603097   1.18988389     8.446336262    -21.1203365    -11.801532     7.801532       2.762526       -25.326584     -3.056945      -7.722857      
142      NO_ID      3.783407255    7.725734365    3.566989324    5.08436076     1.567531236    6.243699401    16.8156405     -9.509142      5.509142       1.942327       -21.393796     1.405838       -4.295666      
143      NO_ID      3.72852917     5.389760679    3.283094672    5.958220557    4.875270918    9.195795115    43.6553945     -7.11829       3.11829        -0.338768      -14.440753     2.038363       -8.712436      
144      NO_ID      8.720153281    9.616191569    4.732677422    4.664155888    1.3120036      9.611247247    -447.3634905   -16.336345     12.336345      -1.103962      -22.128421     3.666327       -8.460579      
145      NO_ID      9.269757229    6.809740466    1.52320154     2.172433148    2.389281406    4.131467484    -593.8967195   -14.079498     10.079498      -4.460017      -13.159464     0.353367       -0.504445      
146      NO_ID      4.109820576    3.754428157    1.269610768    5.02227447     1.911339274    2.197949524    -25.002078     -5.864249      1.864249       -2.355392      -9.153464      4.016521       0.616868       
147      NO_ID      7.268722126    5.412770335    1.972410081    4.944357317    4.875622146    3.953510045    -286.3096265   -10.681492     6.681492       -3.855952      -10.969589     2.000298       -3.471468      
148      NO_ID      0.1405451867   2.142952062    3.638124136    4.428521048    1.102174504    3.117212422    -22.6109825    -0.283497      -3.716503      0.002407       -8.288311      0.835723       -2.718954      
149      NO_ID      9.006267883    8.344315499    2.164238208    5.027332305    2.582705191    1.31536882     -541.6309385   -15.350583     11.350583      -2.661952      -18.026679     1.72583        2.510496       
150      NO_ID      6.773263066    8.232341934    1.388354592    4.613446812    1.133717686    8.482871511    -199.4418595   -13.005605     9.005605       -0.540921      -19.923763     3.210848       -7.965881      
151      NO_ID      2.11121956     3.267142364    1.344687483    1.743777633    3.447114005    1.61270348     10.675605      -3.378362      -0.621638      -0.844077      -9.690208      0.483837       2.187386       
152      NO_ID      2.601537929    4.047976008    2.733104615    0.4339052301   2.763468259    6.527568501    24.493622      -4.649514      0.649514       -0.553562      -11.54239      -3.494862      -2.583516      
153      NO_ID      7.609581103    4.229604283    3.783670548    1.726344889    4.119031855    3.920985374    -344.435286    -9.839185      5.839185       -5.379977      -7.079232      -1.659516      -1.173218      
154      NO_ID      2.56018859     9.089630087    4.765151665    1.356038011    2.953904065    8.164062988    53.0030725     -9.649819      5.649819       4.529441       -26.708702     0.471798       -4.166188      
155      NO_ID      4.098373812    1.368653877    2.18628661     2.878585748    2.593776102    6.487365308    -17.5666565    -3.467028      -0.532972      -4.72972       -2.007588      -0.459285      -2.652383      
156      NO_ID      6.039744204    9.98083543     4.160430923    2.043777064    4.840748036    8.630611291    -122.3732265   -14.02058      10.02058       1.941091       -25.902762     -0.609623      -8.018965      
157      NO_ID      3.440686014    7.609841003    4.439094303    1.286923629    4.550287278    4.195710073    7.133207       -9.050527      5.050527       2.169155       -21.388837     -0.642084      -2.599101      
158      NO_ID      7.963391979    0.7289945477   1.884545472    3.83362012     3.435568565    6.502170403    -380.566049    -6.692387      2.692387       -9.234397      3.776408       1.077859       -2.69189       
159      NO_ID      0.6575769934   1.896528309    2.980516841    3.819812334    4.72393235     0.3275130085   -6.4796525     -0.554105      -3.445895      -0.761049      -7.032008      -0.179808      0.700544       
160      NO_ID      5.412244892    3.599906659    2.452484217    5.85335816     1.927060105    2.74797605     -103.1280165   -7.012152      3.012152       -3.812338      -7.387475      2.153132       0.100824       
161      NO_ID      0.0255621411   9.62290551     1.869164659    0.07563862115  4.505537105    3.905330093    -26.1808655    -7.648468      3.648468       7.597343       -30.843154     -2.645573      -2.171972      
162      NO_ID      0.5937891456   9.814170552    3.705789212    0.298917398    2.269805411    4.048876364    -0.545264      -8.40796       4.40796        7.220381       -30.848723     -3.202944      -0.582061      
