%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          f1             f2             f3             f4             f5             f6             f7             
60       NO_ID      0.08188206241  6.191822861    3.386732691    2.724510179    4.228388309    8.805778426    12.681321      -4.273705      0.273705       4.109941       -20.493587     -1.125928      -6.314716      
61       NO_ID      3.403736285    6.595736219    2.815452379    0.462203013    3.830692933    8.640326103    29.175813      -7.999473      3.999473       1.192          -18.383472     -3.503739      -5.330377      
62       NO_ID      8.353250822    3.086568999    3.386064318    3.874493691    1.41031066     0.2281459888   -454.1655375   -9.43982       5.43982        -7.266682      -2.906456      0.023539       1.244742       
63       NO_ID      7.22882449     4.853208845    4.152422811    4.155287841    3.615167021    2.780309344    -288.669399    -10.082033     6.082033       -4.375616      -9.330802      1.483366       0.84126        
64       NO_ID      5.701249314    0.8972259941   4.870913157    3.656149072    2.931640024    2.684719559    -138.162998    -4.598475      0.598475       -6.804023      1.009571       3.156465       1.310607       
65       NO_ID      7.987884925    2.381930129    2.239870227    3.748347398    3.983142953    4.209023162    -392.44322     -8.369815      4.369815       -7.605955      -1.157905      0.326145       -1.175593      
66       NO_ID      4.923016599    1.139977342    4.839675125    2.129730241    3.917434748    3.314513924    -80.633292     -4.062994      0.062994       -5.783039      -0.496915      1.514135       -0.1562        
67       NO_ID      8.861916223    2.225960145    1.684861988    3.713152208    1.632775836    7.658688607    -508.356976    -9.087876      5.087876       -8.635956      0.184036       1.44274        -5.527991      
68       NO_ID      8.13057966     0.6523418569   2.563835735    5.080803008    1.704107246    4.826198646    -410.204989    -6.782922      2.782922       -9.478238      4.173554       1.271042       -2.505537      
69       NO_ID      3.44101756     3.182137652    1.875006324    3.346933414    2.273258549    9.141075164    34.643557      -4.623155      0.623155       -2.25888       -8.105395      0.612544       -5.669228      
70       NO_ID      0.8237712601   5.123569022    1.729824167    3.232164291    4.323496002    4.993280375    13.740914      -3.94734       -0.05266       2.299798       -16.546936     0.845511       -2.744922      
71       NO_ID      0.2456185037   8.110190932    4.191596029    1.731687841    3.985027788    3.405071126    -12.3220045    -6.355809      2.355809       5.864572       -26.084954     -0.848411      -0.375351      
72       NO_ID      2.988138475    1.643349059    4.907052232    2.740292549    1.064575616    3.305957901    6.94344        -2.631488      -1.368512      -3.344789      -3.941909      2.377141       -3.051825      
73       NO_ID      1.259555021    9.341237209    4.26951156     4.021174253    4.917113161    7.3022287      53.555073      -8.600792      4.600792       6.081682       -28.764157     1.632834       -6.977552      
74       NO_ID      0.1633908926   6.110732498    2.232435531    2.315944834    2.389881433    9.343098625    16.6034925     -4.274123      0.274123       3.947342       -20.168807     -1.0949        -5.715343      
75       NO_ID      9.148425744    7.591471317    4.943370156    0.3333169242   3.705030083    8.601514692    -545.7453975   -14.739897     10.739897      -3.556954      -15.625988     0.110004       -5.098582      
76       NO_ID      1.770135938    0.674711359    4.949524606    5.490070064    3.405047291    4.074555772    29.8714995     -0.444847      -3.555153      -3.095425      -2.253998      5.290716       -0.238619      
77       NO_ID      2.747873907    3.516760424    3.476975472    3.790135211    4.201663244    5.885360816    32.9753995     -4.264634      0.264634       -1.231113      -9.802407      0.017641       -3.329355      
78       NO_ID      3.882038996    5.429398522    1.760386704    5.728998419    4.517616192    1.438332834    -6.653577      -7.311438      3.311438       -0.45264       -14.406157     3.26564        0.258508       
79       NO_ID      3.662555564    6.571364783    2.971163264    2.011478728    2.948650843    7.436814237    15.9175805     -8.23392       4.23392        0.908809       -18.051539     -1.98769       -3.439451      
80       NO_ID      3.952993929    7.968970825    2.797061973    4.830874272    1.335927207    4.821427658    0.1532745      -9.921965      5.921965       2.015977       -21.953919     0.872058       -3.590566      
81       NO_ID      5.653529733    8.874226869    4.652391953    2.627336954    3.434791244    3.841087946    -118.1503315   -12.527757     8.527757       1.220697       -22.969151     1.357736       -0.030131      
82       NO_ID      7.262513636    1.066684756    4.108277592    1.232243018    3.872267531    5.500971435    -300.63034     -6.329198      2.329198       -8.195829      2.062459       -1.539478      -2.261822      
83       NO_ID      5.938663667    1.12025193     4.229674393    1.706283527    3.338162105    3.726236612    -163.7036365   -5.058916      1.058916       -6.818412      0.577908       -0.781617      0.15941        
84       NO_ID      0.3000648647   3.19018115     3.949833365    2.774039968    3.193164558    1.291825842    -21.6232965    -1.490246      -2.509754      0.890116       -11.270479     -0.323777      2.670862       
85       NO_ID      6.709932311    3.832348242    1.110763496    2.403111863    3.067389171    6.524478652    -223.0419765   -8.542281      4.542281       -4.877584      -6.787112      1.972326       -2.52902       
86       NO_ID      3.398271926    4.75626698     4.431652155    5.666641245    1.826264315    7.560844513    37.354772      -6.154539      2.154539       -0.642005      -12.870529     3.716269       -4.9385        
87       NO_ID      5.434528471    8.120007179    2.18426165     5.828337371    1.57746595     3.675547779    -93.6128555    -11.554536     7.554536       0.685479       -20.925493     2.493766       -1.699151      
88       NO_ID      1.582827443    2.580835555    3.441269283    3.619268863    1.70119015     2.25711662     15.4057535     -2.163663      -1.836337      -1.001992      -8.159679      -0.186013      0.055976       
89       NO_ID      4.882844922    5.974597543    3.024358953    5.101393698    4.415924843    8.622096162    -25.998523     -8.857442      4.857442       -0.908247      -15.040948     1.101987       -6.626939      
90       NO_ID      4.984549477    5.323063696    2.892618288    1.853355574    3.231425437    8.918309765    -45.9696105    -8.307613      4.307613       -1.661486      -12.984642     -2.135114      -4.971867      
91       NO_ID      9.453011369    6.762080093    1.112051031    4.862508784    3.7900935      2.7536196      -618.9949685   -14.215091     10.215091      -4.690931      -12.833229     4.42686        0.622133       
92       NO_ID      4.264302023    0.1240985143   3.289491697    5.230436026    2.292189969    4.592037231    -28.701134     -2.388401      -1.611599      -6.140204      1.892006       1.314241       -1.093032      
93       NO_ID      4.334057618    2.506387207    2.939914961    0.2261322952   2.736990281    3.989142768    -50.1549455    -4.840445      0.840445       -3.82767       -5.185104      -3.770257      -0.058317      
94       NO_ID      6.904234987    9.477429422    3.862520283    3.567583439    2.583236591    3.643452471    -241.5014575   -14.381664     10.381664      0.573194       -23.528053     0.311525       0.182856       
95       NO_ID      2.536739624    4.98286654     3.815175633    3.98530396     3.002434933    7.309781694    48.05742       -5.519606      1.519606       0.446127       -14.41186      0.649815       -3.309788      
96       NO_ID      1.144551612    6.47894353     1.641561883    4.095848072    1.612368157    0.1790543367   13.1188395     -5.623495      1.623495       3.334392       -20.292279     1.941202       1.895424       
97       NO_ID      6.370649937    1.513487488    3.873683014    2.985633526    2.028442333    2.575726827    -205.3008515   -5.884137      1.884137       -6.857162      -0.169813      -0.251044      0.480349       
98       NO_ID      0.5947690553   6.28351244     3.797429688    0.6011421357   4.597250128    7.457252288    15.665029      -4.878281      0.878281       3.688743       -20.255768     -2.762964      -6.00846       
99       NO_ID      8.345482628    2.526529167    2.35028453     3.348155632    3.967808173    9.879929563    -405.9205545   -8.872012      4.872012       -7.818953      -1.234105      -0.229714      -6.816582      
100      NO_ID      4.402097149    6.046783377    4.315289842    0.1145528164   4.52612382     8.907592231    -12.370863     -8.448881      4.448881       -0.355314      -15.738253     -2.15546       -7.236646      
101      NO_ID      9.290005951    7.130016069    2.672025465    2.59799178     2.631894559    8.129650768    -569.148699    -14.420022     10.420022      -4.15999       -14.100042     -1.294441      -4.265152      
102      NO_ID      2.436015039    2.104759702    2.878521758    0.4727819527   2.364185915    9.681684878    47.8015865     -2.540775      -1.459225      -2.331255      -5.878264      -3.512461      -6.085944      
103      NO_ID      3.547506735    2.945687046    4.264871394    1.040276405    4.950358715    4.197302691    -6.565927      -4.493194      0.493194       -2.60182       -7.289554      -1.359824      -4.001202      
104      NO_ID      1.718445342    1.910861364    3.338775163    5.691240328    1.450797599    1.388116778    21.825305      -1.629307      -2.370693      -1.807584      -6.014139      1.806009       0.211855       
105      NO_ID      7.959820981    0.7112296627   2.454776683    3.647557622    2.667298133    5.699317197    -385.9380785   -6.671051      2.671051       -9.248591      3.826132       -0.055174      -1.810008      
106      NO_ID      0.6152602474   0.6789785161   1.636768071    3.24146094     4.489340298    3.355956088    -8.6984        0.705761       -4.705761      -1.936282      -3.421675      1.099862       -1.574091      
107      NO_ID      2.083396805    5.650109856    1.55854144     5.108966407    1.265601086    9.893615148    74.5853715     -5.733507      1.733507       1.566713       -16.866933     3.186769       -8.901755      
108      NO_ID      9.632335305    0.659471853    2.497373429    3.532829107    1.17252939     9.253651136    -630.830643    -8.291807      4.291807       -10.972863     5.65392        -0.214537      -8.5933        
109      NO_ID      0.9082846627   5.54032624     3.505248009    2.554942554    4.279671412    3.593537991    10.0565605     -4.448611      0.448611       2.632042       -17.712694     -1.189782      -1.231097      
110      NO_ID      8.726900224    3.01206445     2.506884194    3.303966524    4.843576504    7.475750296    -484.026562    -9.738965      5.738965       -7.714836      -2.309293      -0.45287       -6.874525      
111      NO_ID      4.032759836    8.59456296     4.52786839     1.326042653    2.865909819    0.8658378482   -24.2579185    -10.627323     6.627323       2.561803       -23.750929     -0.339576      3.116182       
112      NO_ID      9.954607058    7.08082877     3.995652508    5.897540906    4.980009204    0.03671929708  -705.6719105   -15.035436     11.035436      -4.873778      -13.287879     2.888865       0.042844       
113      NO_ID      1.554837274    2.150066771    3.468885948    3.849196303    1.961505583    0.06083386487  12.860797      -1.704904      -2.295096      -1.404771      -6.895363      0.06905        2.860695       
114      NO_ID      6.296107758    8.683088277    3.66586763     1.855880343    3.520619762    0.1408654871   -189.90018     -12.979196     8.979196       0.386981       -21.753157     -1.70074       3.58809        
115      NO_ID      2.876223942    0.6957888513   2.649289734    5.418828089    1.162466267    6.426382054    31.067066      -1.572013      -2.427987      -4.180435      -1.211143      1.541826       -5.802912      
116      NO_ID      9.048465439    7.558627817    4.143085727    2.762722276    4.382190393    1.184837721    -555.6781085   -14.607093     10.607093      -3.489838      -15.627418     0.069367       0.904712       
117      NO_ID      9.599122591    2.453389122    2.644391815    1.939852373    4.399218816    6.676602558    -644.7634155   -10.052512     6.052512       -9.145733      0.238955       -1.93369       -4.634416      
118      NO_ID      1.768763951    7.615723083    3.983139816    2.446336262    3.382371812    1.30762355     23.133129      -7.384487      3.384487       3.846959       -23.078405     -0.5871        2.546168       
119      NO_ID      6.590182677    1.200255468    2.077461046    1.331693556    2.182395431    1.300014998    -239.8247975   -5.790438      1.790438       -7.389927      0.989416       -1.817228      2.031508       
120      NO_ID      0.4882876344   6.650272094    1.449233651    3.404967873    4.530028572    2.975527673    -2.1201555     -5.13856       1.13856        4.161984       -21.462529     1.809844       -1.316515      
121      NO_ID      7.203730264    3.094552221    1.055673264    5.550821895    4.109054699    4.705820496    -278.90875     -8.298282      4.298282       -6.109178      -4.079926      5.331228       -1.935823      
122      NO_ID      4.610369548    6.480985748    3.370985809    1.737736661    3.760039439    9.957121774    -8.9315305     -9.091355      5.091355       -0.129384      -16.832588     -2.124633      -6.534782      
123      NO_ID      1.696415414    1.653862443    3.586429515    3.181292831    2.325735763    4.102435831    19.646919      -1.350278      -2.649722      -2.042553      -5.265172      -0.474808      -0.557068      
124      NO_ID      6.959253087    4.166635817    4.45927049     5.938690203    2.044163606    3.144301848    -250.6770045   -9.125889      5.125889       -4.792617      -7.540654      4.068161       -0.057925      
125      NO_ID      6.361858107    3.749209695    2.186940093    1.353218261    3.359540085    1.975541474    -208.176803    -8.111068      4.111068       -4.612648      -6.885771      -1.985715      1.895189       
126      NO_ID      8.852956918    1.646928648    4.971916791    0.008260477338 1.555895081    7.321567967    -522.1929185   -8.499886      4.499886       -9.206028      1.912171       -0.103284      -5.407007      
127      NO_ID      0.9125601505   7.39844865     3.290587212    2.848910505    2.092575582    7.294527319    32.8155815     -6.311009      2.311009       4.485888       -23.282786     -1.066649      -4.117946      
128      NO_ID      0.7524581769   6.564579595    1.355702229    3.431044452    4.709399002    9.672547104    49.5261115     -5.317038      1.317038       3.812121       -20.941281     2.13476        -8.594592      
129      NO_ID      7.877004872    8.820884022    2.039105203    0.361732498    2.092062364    5.730375571    -372.077758    -14.697889     10.697889      -1.056121      -20.585647     -2.714949      -2.554726      
130      NO_ID      2.321818691    2.806737904    2.137580213    4.965953165    2.849898162    8.096031415    53.6384595     -3.128557      -0.871443      -1.515081      -8.098395      1.709721       -4.118562      
131      NO_ID      0.3874645244   2.116262048    4.206493644    5.308003851    3.413814609    2.455339191    -7.329126      -0.503727      -3.496273      -0.271202      -7.961322      2.763631       1.373418       
132      NO_ID      0.4561914459   7.209631464    1.910406691    1.807871224    1.594444195    7.058967001    9.382351       -5.665823      1.665823       4.75344        -23.172703     -1.004915      -5.034554      
133      NO_ID      6.718268309    3.93547143     2.387332231    1.33922103     2.525236       6.603633606    -226.76375     -8.65374       4.65374        -4.782797      -7.088146      -2.285417      -2.829034      
134      NO_ID      3.360440425    8.92222763     3.351910223    0.8326874528   2.9853464      9.292369233    42.1978275     -10.282668     6.282668       3.561787       -25.406242     -3.043472      -5.292584      
135      NO_ID      8.569675502    0.5361570933   1.476906572    5.053127339    3.607454005    8.698654263    -449.585806    -7.105833      3.105833       -10.033518     4.961204       3.372941       -5.067655      
136      NO_ID      9.936782801    7.508544716    3.444415541    4.937987339    1.502139826    8.660122472    -671.8222345   -15.445328     11.445328      -4.428238      -14.588851     1.135493       -6.903708      
137      NO_ID      2.584642164    0.08084614765  4.512481417    3.412770335    3.954016802    0.4009925483   10.427276      -0.665488      -3.334512      -4.503796      0.342104       1.70037        2.688859       
138      NO_ID      9.858836504    7.465116571    3.485686113    1.389760679    4.805157786    3.217279326    -700.462498    -15.323953     11.323953      -4.39372       -14.536513     -2.374348      -2.475874      
139      NO_ID      3.722608087    5.874110207    3.468098968    2.009021522    3.416485564    4.682187296    -3.5329975     -7.596718      3.596718       0.151502       -15.899723     -1.771862      -0.855648      
140      NO_ID      2.924046928    4.456711535    2.580304966    0.2783481853   3.798633016    1.562753414    0.2285945      -5.380758      1.380758       -0.467335      -12.446088     -3.545508      1.799432       
141      NO_ID      7.469705086    3.333379637    2.644624562    1.807516198    1.616488533    3.306951361    -333.446774    -8.803085      4.803085       -6.136325      -4.530434      -2.066192      -1.221055      
142      NO_ID      1.127820439    5.278122148    4.759577518    4.829023011    4.593168566    5.96021409     37.114433      -4.405943      0.405943       2.150302       -16.706546     3.925136       -4.4984        
143      NO_ID      0.2382534371   4.325517232    4.587245609    4.255436259    1.744808281    4.981954789    -5.353734      -2.563771      -1.436229      2.087264       -14.738298     2.774785       -2.557461      
144      NO_ID      0.8281544972   8.792635016    4.126682749    3.235433868    4.95801048     5.705334505    28.064766      -7.62079       3.62079        5.964481       -27.549751     0.504848       -5.53914       
145      NO_ID      6.241488446    0.6963062522   2.127672593    1.189898342    1.414283917    7.174463518    -180.969088    -4.937795      0.937795       -7.545182      2.15257        -2.049147      -5.688959      
146      NO_ID      9.922516742    7.738878656    3.933428941    3.210311985    3.475690249    2.315022392    -707.942436    -15.661395     11.661395      -4.183638      -15.294119     0.081602       1.458696       
147      NO_ID      1.577550416    3.889836405    3.592185905    4.302746599    3.841390125    8.109573572    53.320364      -3.467387      -0.532613      0.312286       -12.091959     0.653431       -4.817511      
148      NO_ID      2.256047405    7.388742923    2.040925783    4.259443714    2.647005328    3.046361377    31.8687225     -7.64479       3.64479        3.132696       -21.910181     1.179267       0.829033       
149      NO_ID      8.529702527    8.71036732     3.057421829    4.633011102    4.345061322    1.114112647    -463.6088905   -15.24007      11.24007       -1.819335      -19.601399     0.636308       1.076697       
150      NO_ID      7.656315243    9.690284254    2.842982019    4.498195663    1.783009019    0.08146060634  -339.611535    -15.346599     11.346599      0.033969       -23.414538     0.52285        2.437472       
151      NO_ID      1.677113139    7.240525832    1.607063679    4.378887176    4.971175319    8.858948033    66.918475      -6.917639      2.917639       3.563413       -22.044464     2.319159       -8.74448       
152      NO_ID      0.4376342895   5.319503097    2.955417464    1.051987933    4.174121618    8.655079537    18.015127      -3.757137      -0.242863      2.881869       -17.520875     -2.946024      -6.033641      
153      NO_ID      3.98227811     0.1482023532   1.334780269    3.9779597      4.71245102     7.910737967    1.3568005      -2.13048       -1.86952       -5.834076      1.537671       2.750916       -6.843226      
154      NO_ID      4.321538491    2.097423688    1.559967149    5.051817675    4.93310556     9.262866815    4.7641265      -4.418962      0.418962       -4.224115      -3.970733      3.125512       -8.999764      
155      NO_ID      0.640750821    9.099049335    4.088868841    3.927918668    4.019367277    6.264568305    27.751219      -7.7398        3.7398         6.458299       -28.656397     1.113554       -3.303678      
156      NO_ID      8.417486161    2.689911086    4.734251875    2.356902417    1.305947917    5.16659098     -456.1801085   -9.107397      5.107397       -7.727575      -1.652247      1.364532       -4.036403      
157      NO_ID      5.060916992    8.83189124     4.038428327    4.297328277    3.130897644    4.991758319    -60.8274725    -11.892808     7.892808       1.770974       -23.434757     1.375662       -1.008893      
158      NO_ID      0.07996001285  3.887935897    2.815450256    0.4086706473   4.018379       4.739653079    -29.6021835    -1.967896      -2.032104      1.807976       -13.583848     -3.557271      -1.776749      
159      NO_ID      6.634725717    9.835128845    4.604196738    5.601870091    4.087074194    1.139932881    -206.080006    -14.469855     10.469855      1.200403       -24.870661     4.175317       1.678337       
160      NO_ID      1.020157338    5.784374115    4.190300032    5.058959746    4.957637321    0.02614285798  18.472081      -4.804531      0.804531       2.764217       -18.332965     2.475774       0.141513       
161      NO_ID      7.435184418    3.144512667    4.929757185    5.143518685    4.412358798    8.785787108    -277.8241435   -8.579697      4.579697       -6.290672      -3.998354      4.867481       -6.780544      
162      NO_ID      0.5671160205   1.518956736    4.642341461    1.249399164    4.101170064    3.41318357     -13.899713     -0.086073      -3.913927      -1.048159      -5.989754      -0.053315      -0.625759      
