f1	f2
0.5000000213	0.2928932037
0.5000000195	0.292893205
0.5000000048	0.2928932154
0.5000000046	0.2928932155
0.5000000036	0.2928932162
0.5000000021	0.2928932173
0.5000000012	0.292893218
0.500000001	0.292893218
0.5000000004	0.2928932186
0.5000000002	0.2928932187
0.5	0.2928932188
0.5	0.2928932188
0.4863790325	0.3025912013
0.4857667419	0.3030303149
0.4857667199	0.3030303307
0.4857667198	0.3030303308
0.472605455	0.312536943
0.4363020345	0.3394683698
0.4363020345	0.3394683698
0.4360119147	0.3396880171
0.4026104132	0.3654841112
0.366016917	0.3950066803
0.3379153776	0.4186951079
0.2282062264	0.5222906465
0.198793317	0.554137558
0.1876005196	0.5668712436
0.1876005196	0.5668712436
0.1834212668	0.5717229088
0.183101456	0.5720964408
0.1691238602	0.5887532855
0.1625464673	0.5968294812
0.1507321733	0.6117575844
0.1500189612	0.6126771874
0.147465655	0.615987428
0.1235964986	0.6484370631
0.1206597577	0.6526388655
0.1206597577	0.6526388655
0.12036373	0.653065237
0.12036373	0.653065237
0.115448834	0.660222375
0.096909185	0.688697598
0.07079265224	0.7339311137
0.07079265224	0.7339311137
0.07079265224	0.7339311137
0.07079265224	0.7339311137
0.06620221809	0.742702083
0.04159475204	0.796052085
0.04159475204	0.796052085
0.04159475204	0.796052085
0.040134823	0.799663226
0.03450637985	0.8142410706
0.03357793326	0.816757174
0.03074922594	0.8246454279
0.03074922594	0.8246454279
0.02764102598	0.8337440949
0.02738417612	0.8345183511
0.02738411997	0.8345185208
0.02493508576	0.8420915273
0.0223301338	0.8505672934
0.01758975165	0.8673736389
0.01758975165	0.8673736389
0.015360991	0.876060535
0.01408410008	0.8813235488
0.01208985239	0.8900461352
0.01015614004	0.8992223237
0.009786180921	0.9010748721
0.008588836074	0.9073240264
0.008588836074	0.9073240264
0.008149950264	0.909722925
0.007858926531	0.9113494133
0.007711701599	0.9121837054
0.007395101061	0.9140052266
0.007130163717	0.9155597032
0.006571559537	0.9189348439
0.005869751424	0.923385697
0.005731384038	0.9242940951
0.004927799765	0.9298017112
0.004885324131	0.9301049062
0.004823535359	0.9305483236
0.004550167	0.932545077
0.004346440687	0.9340724588
0.004156030663	0.9355327163
0.004106633504	0.9359169796
0.004023202889	0.9365712771
0.003977898506	0.9369294165
0.003933146	0.937285202
0.003689087773	0.9392621392
0.003643377832	0.9396396005
0.003515564506	0.940707804
0.003469206256	0.9411000318
0.003422932336	0.9414941684
0.003138851602	0.943974545
0.003117334104	0.9441669085
0.002959862305	0.9455953834
0.002932282734	0.9458494438
0.002877710208	0.9463557067
0.00284117333	0.9466973422
0.002813442226	0.9469581088
0.002743981605	0.9476169722
0.002713745436	0.9479063782
0.002650004517	0.9485218054
0.002514779219	0.9498524256
0.00250712566	0.9499287941
0.002504720057	0.9499528217
0.002504720057	0.9499528217
0.002398837817	0.9510220681
0.002314151243	0.9518943741
0.00226051172	0.952455161
0.002212442348	0.9529633935
0.002202224203	0.9530721383
0.002201219022	0.9530828494
0.002102730543	0.9541444601
0.002102343493	0.9541486806
0.002004786338	0.9552251595
0.001936139754	0.9559984119
0.001875044411	0.956698217
0.001818968556	0.9573506324
0.001804026467	0.9575261673
0.001756764215	0.9580862288
0.00170417079	0.9587183965
0.00169644214	0.9588121117
0.001645969441	0.9594294511
0.001578769052	0.9602662731
0.001472497026	0.961626871
0.00146755449	0.9616913262
0.001363976208	0.9630679515
0.001329172798	0.9635421778
0.001160236718	0.9659377523
0.001130695342	0.9663741864
0.0010853452	0.9670554223
0.001068904828	0.96730589
0.001014626392	0.9681467993
0.0009884553445	0.9685602903
0.0008740244639	0.9704360953
0.0008254723804	0.9712689649
0.0007893978786	0.9719037747
0.0007631675337	0.972374513
0.0007250284662	0.9730736474
0.0007198560044	0.9731698676
0.0006344082824	0.9748125372
0.0005880833193	0.9757495707
0.0005201807078	0.9771925296
0.0005154899346	0.9772955966
0.0004744517227	0.9782180873
0.0004722543859	0.9782685853
0.000464879242	0.9784389415
0.0004648706833	0.97843914
0.0004076119193	0.9798105988
0.0003624095676	0.9809629423
0.0003592143021	0.9810470503
0.0003042381352	0.9825575766
0.0002208652013	0.9851384657
0.000146528683	0.9878950967
0.0001465286261	0.9878950991
0.0001218301934	0.9889623284
0.0001071541813	0.9896484696
0.0001045838735	0.9897733743
9.491492782e-05	0.9902575707
1.413741543e-06	0.9988109914
1.413741543e-06	0.9988109914
7.91215931e-07	0.9991104968
5.895623922e-07	0.9992321703
5.895623922e-07	0.9992321703
5.868913211e-07	0.9992339117
3.852483881e-07	0.9993793162
2.880509326e-07	0.9994632962
1.957811112e-07	0.9995575284
1.85e-07	0.999570057
1.663499591e-07	0.9995921398
1.576090897e-07	0.9996029999
1.324591691e-07	0.9996360506
1.19944489e-07	0.99965367
8.3e-08	0.999711984
8.29e-08	0.999712052
4.800130363e-08	0.999780908
4.396210655e-08	0.9997903286
3.313486004e-08	0.9998179702
3.298450907e-08	0.9998183836
3.297072398e-08	0.9998184216
3.296007029e-08	0.9998184509
2.09e-08	0.999855346
1.947950301e-08	0.999860431
1.705197701e-08	0.9998694168
1.516026059e-08	0.999876873
6.636782987e-09	0.9999185335
5.469757724e-09	0.9999260422
4.74e-09	0.99993117
3.979786445e-09	0.9999369145
3.562891818e-09	0.99994031
1.813287917e-09	0.9999574173
1.788897648e-09	0.9999577046
1.022226594e-09	0.9999680277
6.583565914e-10	0.9999743415
2.776274747e-10	0.9999833378
1.599279697e-10	0.9999873537
1.061054086e-10	0.9999896993
4.199071888e-11	0.99999352
3.736942403e-11	0.9999938869
2.136389571e-11	0.9999953779
1.510153057e-11	0.999996114
1.171035864e-11	0.999996578
8.631191075e-12	0.9999970621
8.598730369e-12	0.9999970677
6.859742573e-12	0.9999973809
5.276329975e-12	0.999997703
5.272363394e-12	0.9999977039
5.213997727e-12	0.9999977166
5.19e-12	0.999997721
5.106399007e-12	0.9999977403
4.94275614e-12	0.9999977768
4.94268583e-12	0.9999977768
4.868057548e-12	0.9999977937
4.842211233e-12	0.9999977995
4.815982604e-12	0.9999978055
2.796732491e-12	0.9999983277
2.440345676e-12	0.9999984378
2.03e-12	0.999998574
1.47061664e-12	0.9999987873
1.456338972e-12	0.9999987932
1.419851853e-12	0.9999988084
1.392191371e-12	0.9999988201
1.390277984e-12	0.9999988209
1.389858967e-12	0.9999988211
1.388359253e-12	0.9999988217
1.384648993e-12	0.9999988233
1.369567803e-12	0.9999988297
1.339682114e-12	0.9999988426
1.320976509e-12	0.9999988507
7.955461218e-13	0.9999991081
7.955373403e-13	0.9999991081
7.955306212e-13	0.9999991081
7.913476375e-13	0.9999991104
7.888781117e-13	0.9999991118
7.802797947e-13	0.9999991168
7.449054306e-13	0.9999991369
7.349395356e-13	0.9999991427
7.312544255e-13	0.9999991449
7.300867598e-13	0.9999991456
4.545407184e-13	0.9999993259
4.541483362e-13	0.9999993262
4.515750244e-13	0.9999993281
3.85884731e-13	0.9999993788
3.850437214e-13	0.9999993795
3.849517102e-13	0.9999993796
3.837139881e-13	0.9999993806
3.771998191e-13	0.9999993858
3.635203287e-13	0.9999993971
2.738415755e-13	0.9999994769
2.275427279e-13	0.999999523
2.258847095e-13	0.9999995247
1.651920004e-13	0.9999995939
1.614141795e-13	0.9999995982
1.307304601e-13	0.9999996384
6.215894699e-14	0.9999997507
3.539475013e-14	0.9999998119
3.51e-14	0.999999813
3.42e-14	0.999999815
3.402887681e-14	0.9999998155
2.99e-14	0.999999827
2.74e-14	0.999999834
1.94e-14	0.999999861
1.09e-14	0.999999896
9.43844221e-15	0.9999999028
8.36e-15	0.999999909
6.12e-15	0.999999922
5.94e-15	0.999999923
5.684402123e-15	0.9999999246
5.638441067e-15	0.9999999249
3.994886601e-15	0.9999999368
3.29e-15	0.999999943
3.118789732e-15	0.9999999442
3.066474103e-15	0.9999999446
3.056977762e-15	0.9999999454
2.917682082e-15	0.999999946
2.088173384e-15	0.9999999543
1.76e-15	0.999999958
1.24e-15	0.999999965
7.06e-16	0.999999973
6.76e-16	0.999999974
6.22e-16	0.999999975
6.157978509e-16	0.9999999752
6.076623876e-16	0.9999999753
5.742009759e-16	0.999999976
5.002417322e-16	0.9999999776
4.614252123e-16	0.9999999785
4.336976418e-16	0.9999999792
4.235072257e-16	0.9999999794
3.86e-16	0.99999998
3.790822386e-16	0.9999999805
2.969825901e-16	0.9999999828
2.630233285e-16	0.9999999838
2.472078369e-16	0.9999999843
2.268014141e-16	0.9999999849
2.17e-16	0.999999985
2.08e-16	0.999999986
1.665334537e-16	0.9999999871
1.665334537e-16	0.9999999871
1.622758642e-16	0.9999999873
1.622758642e-16	0.9999999873
1.13e-16	0.999999989
1.13e-16	0.999999989
1.115677917e-16	0.9999999894
1.073296825e-16	0.9999999896
1.073296825e-16	0.9999999896
1.072688851e-16	0.9999999896
8.747711513e-17	0.9999999906
8.747711513e-17	0.9999999906
8.27e-17	0.999999991
8.028629613e-17	0.999999991
7.72545473e-17	0.9999999912
6.500663881e-17	0.9999999919
6.500663881e-17	0.9999999919
5.73e-17	0.999999992
5.4622705e-17	0.9999999926
4.52e-17	0.999999993
3.765850773e-17	0.9999999939
3.765850773e-17	0.9999999939
3.68e-17	0.999999994
2.775557562e-17	0.9999999947
2.775557562e-17	0.9999999947
2.051878475e-17	0.9999999955
2.046122505e-17	0.9999999955
2e-17	0.999999996
2e-17	0.999999996
1.545620508e-17	0.9999999961
1.534651131e-17	0.9999999961
1.446976068e-17	0.9999999962
1.377087266e-17	0.9999999963
9.82e-18	0.999999997
9.82e-18	0.999999997
9.82e-18	0.999999997
7.65922922e-18	0.9999999972
7.65922922e-18	0.9999999972
7.647937719e-18	0.9999999972
7.647937719e-18	0.9999999972
5.463886785e-18	0.9999999977
5.463686417e-18	0.9999999977
5.43945695e-18	0.9999999977
2.879064579e-18	0.9999999983
2.52806806e-18	0.9999999984
2.52806806e-18	0.9999999984
2.52806806e-18	0.9999999984
1.733999101e-18	0.9999999987
9.616750201e-19	0.999999999
6.254614951e-19	0.9999999992
6.254614951e-19	0.9999999992
2.418974916e-19	0.9999999995
1.499480928e-19	0.9999999996
1.499480928e-19	0.9999999996
1.209751646e-22	1
4.39e-27	1
3.697785493e-32	1
0	1
0	1
